source_bodyId,source_name,source_cell_type,source_class,target_bodyId,target_name,target_cell_type,target_class,roi,ln_synaptic_weight,total_LN_input_for_target,percentage_of_LN_input,true_total_input_for_target,percentage_of_all_inputs
1672320134,lLN2T_a(Tortuous)_R_16723,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),20,2891,0.6918021445866482,13356,0.1497454327643007
1730327790,lLN2T_a(Tortuous)_R_17303,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),44,2891,1.5219647180906262,13356,0.32943995208146154
1762354941,lLN2T_a(Tortuous)_R_17623,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),120,2891,4.15081286751989,13356,0.8984725965858041
1916800213,lLN2T_a(Tortuous)_R_19168,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),35,2891,1.2106537530266344,13356,0.2620545073375262
5813032595,lLN2T_a(Tortuous)_R_58130,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),77,2891,2.663438256658596,13356,0.5765199161425576
5813054726,lLN2T_a(Tortuous)_R_58130,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),60,2891,2.075406433759945,13356,0.44923629829290207
5813055277,lLN2T_a(Tortuous)_R_58130,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),78,2891,2.698028363887928,13356,0.5840071877807728
5813056598,lLN2T_a(Tortuous)_R_58130,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),16,2891,0.5534417156693185,13356,0.11979634621144056
1640572741,lLN2T_b(Tortuous)_R_16405,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),53,2891,1.8332756831546178,13356,0.3968253968253968
5813034493,lLN2T_b(Tortuous)_R_58130,lLN2T,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),39,2891,1.349014181943964,13356,0.2920035938903864
1671292719,lLN2T_c(Tortuous)_R_16712,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),146,2891,5.050155655482532,13356,1.093141659179395
