source_bodyId,source_name,source_cell_type,source_class,target_bodyId,target_name,target_cell_type,target_class,roi,ln_synaptic_weight,total_LN_input_for_target,percentage_of_LN_input,true_total_input_for_target,percentage_of_all_inputs
1887867926,lLN13_R,lLN13,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),9,2943,0.305810398,13847,0.064996028
5901194966,lLN13_R,lLN13,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),5,2943,0.169894665,13847,0.036108904
1702323388,lLN14_R,lLN14,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),5,2943,0.169894665,13847,0.036108904
1951971057,lLN14_R,lLN14,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),1,2943,0.033978933,13847,0.007221781
1824745150,lLN15_R,lLN15,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),3,2943,0.101936799,13847,0.021665343
1887160257,lLN15_R,lLN15,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),1,2943,0.033978933,13847,0.007221781
5812998538,lLN15_R,lLN15,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),2,2943,0.067957866,13847,0.014443562
1702318692,lLN16a_R,lLN16A,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),1,2943,0.033978933,13847,0.007221781
1856820145,lLN16b_R,lLN16B,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),1,2943,0.033978933,13847,0.007221781
1887518225,lLN16b_R,lLN16B,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),4,2943,0.135915732,13847,0.028887124
1918207300,lLN16b_R,lLN16B,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),1,2943,0.033978933,13847,0.007221781
1918173122,lLN17_R,lLN17,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),4,2943,0.135915732,13847,0.028887124
2013333009,lLN17_R,lLN17,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),4,2943,0.135915732,13847,0.028887124
1670597533,lLN1_a_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),32,2943,1.087325858,13847,0.231096989
5813130064,lLN1_a_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),26,2943,0.88345226,13847,0.187766303
1610530558,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),8,2943,0.271831464,13847,0.057774247
1640887603,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),3,2943,0.101936799,13847,0.021665343
1642623277,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),14,2943,0.475705063,13847,0.101104932
5813054622,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),16,2943,0.543662929,13847,0.115548494
5813054725,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),12,2943,0.407747197,13847,0.086661371
5813054777,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),8,2943,0.271831464,13847,0.057774247
5813069055,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),12,2943,0.407747197,13847,0.086661371
5813078440,lLN1_b_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),17,2943,0.577641862,13847,0.122770275
1547454812,lLN1_c_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),8,2943,0.271831464,13847,0.057774247
1578826464,lLN1_c_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),8,2943,0.271831464,13847,0.057774247
1702651358,lLN1_c_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),7,2943,0.237852531,13847,0.050552466
1824101645,lLN1_c_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),10,2943,0.339789331,13847,0.072217809
5813047691,lLN1_c_R,lLN1,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),5,2943,0.169894665,13847,0.036108904
