body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank
1668944259,v2LN35_R,v2LN35,v2LN35,v2LN3,183.0,71.0,112.0,0.22404371584699453,0.10801601400581858,87.0,586.0,0.14846416382252559,14.846416382252558,10.06825938566553,0.927901023890785,0.26845086377796656,11,16,7,1.0,1.0031191770142431,53
1824101645,lLN1_c_R,lLN1_c,lLN1,lLN1,136.0,59.0,77.0,0.1323529411764706,0.0444959802102659,1625.0,4310.0,0.37703016241299303,37.7030162412993,6.937354988399072,0.7694493110469245,0.19084824033476155,21,49,21,1.0,0.9786015383966147,54
1762704980,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,549.0,248.0,301.0,0.0965391621129326,-0.014245105629310462,1148.0,2199.0,0.5220554797635288,52.20554797635288,10.413824465666211,1.4109607561176456,0.04242008882419326,16,37,15,1.0,0.6802774239088962,55
1918207300,lLN16b_R,lLN16b,lLN16b,other lLN,41.0,17.0,24.0,0.17073170731707318,-0.28619528619528617,83.0,129.0,0.6434108527131783,64.34108527131784,50.3875968992248,8.042635658914728,0.2987012987012987,4,8,2,0.82,0.6203143518380639,56
1671257931,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,1341.0,615.0,726.0,0.08277404921700224,-0.055715604798201035,1739.0,4614.0,0.37689640225400955,37.68964022540096,16.276549631556133,0.9422410056350238,0.11835680035223671,20,40,19,1.0,0.6176301890642445,57
1701947337,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,1643.0,756.0,887.0,0.07973219720024345,-0.26200218350135485,1473.0,3857.0,0.38190303344568316,38.19030334456831,15.815400570391496,1.1572819195323734,-0.11967548984301259,21,33,19,1.0,0.5817049875411783,58
5813054725,lLN1_b_R,lLN1_b,lLN1,lLN1,147.0,68.0,79.0,0.07482993197278912,-0.03147075338619774,1659.0,4524.0,0.366710875331565,36.6710875331565,6.38815207780725,0.7483895414929896,-0.133309733378487,19,49,19,1.0,0.5548319843187516,59
1640555311,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,278.0,129.0,149.0,0.07194244604316546,-0.10255150556441804,1094.0,1802.0,0.607103218645949,60.710321864594896,11.820199778024417,1.9583974795030612,-0.14093814975204297,15,31,13,1.0,0.5034899023201871,60
1610530558,lLN1_b_R,lLN1_b,lLN1,lLN1,83.0,39.0,44.0,0.060240963855421686,0.11084656084656085,1467.0,4108.0,0.3571080817916261,35.71080817916261,6.572541382667965,0.7439751703992211,0.03223548785508439,18,48,18,1.0,0.4392563981430398,61
1670278227,lLN11_R,lLN11,lLN11,other lLN,34.0,15.0,19.0,0.11764705882352941,-0.2416666666666667,235.0,355.0,0.6619718309859155,66.19718309859155,24.788732394366196,2.7582159624413145,-0.22716049382716047,8,24,7,0.68,0.4371065444020489,62
