combined_LN_type,broad_LN_group,glomerulus,n_ln_body_ids,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,source_LN_instances,combined_LN_type_mean_preference,type_order
vLN24,vLN,DP1m,1,71.0,42.0,29.0,-0.18309859154929578,-0.18309859154929578,vLN24_R,-0.040683561587678184,11
vLN24,vLN,VM7v,1,50.0,16.0,34.0,0.36,0.36,vLN24_R,-0.040683561587678184,11
v2LN47,other v2LN,VL2p,3,160.0,84.0,76.0,-0.05,-0.10953346855983771,v2LN47_R,-0.05,12
lLN17,other lLN,DA1,1,53.0,28.0,25.0,-0.05660377358490566,-0.05660377358490566,lLN17_R,-0.05660377358490566,13
l2LN19,l2LN,DC1,1,45.0,35.0,10.0,-0.5555555555555556,-0.5555555555555556,l2LN19_R,-0.28240740740740744,14
l2LN19,l2LN,DC4,2,72.0,51.0,21.0,-0.4166666666666667,-0.40476190476190477,l2LN19_R,-0.28240740740740744,14
l2LN19,l2LN,VM7v,2,64.0,28.0,36.0,0.125,0.1300097751710655,l2LN19_R,-0.28240740740740744,14
v2LN46,other v2LN,DP1l,2,149.0,100.0,49.0,-0.3422818791946309,-0.33261105092091003,v2LN46_R,-0.3422818791946309,15
v2LN3b,v2LN3,DC2,1,64.0,53.0,11.0,-0.65625,-0.65625,v2LN3b_R,-0.4439423933909228,16
v2LN3b,v2LN3,DC4,1,52.0,45.0,7.0,-0.7307692307692307,-0.7307692307692307,v2LN3b_R,-0.4439423933909228,16
v2LN3b,v2LN3,DL2d,1,34.0,22.0,12.0,-0.29411764705882354,-0.29411764705882354,v2LN3b_R,-0.4439423933909228,16
v2LN3b,v2LN3,DL5,3,88.0,50.0,38.0,-0.13636363636363635,-0.14412393162393164,v2LN3b_R,-0.4439423933909228,16
v2LN3b,v2LN3,DM3,1,26.0,21.0,5.0,-0.6153846153846154,-0.6153846153846154,v2LN3b_R,-0.4439423933909228,16
v2LN3b,v2LN3,DM4,2,104.0,64.0,40.0,-0.23076923076923078,-0.12827586206896552,v2LN3b_R,-0.4439423933909228,16
lLN10,other lLN,DC4,1,68.0,54.0,14.0,-0.5882352941176471,-0.5882352941176471,lLN10_R,-0.5882352941176471,17
lLN14,other lLN,DM1,1,27.0,23.0,4.0,-0.7037037037037037,-0.7037037037037037,lLN14_R,-0.7037037037037037,18
v2LN3a,v2LN3,DC1,3,131.0,113.0,18.0,-0.7251908396946565,-0.6640720575384822,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DC2,2,60.0,56.0,4.0,-0.8666666666666667,-0.8857142857142857,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DC4,1,86.0,75.0,11.0,-0.7441860465116279,-0.7441860465116279,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DL2v,1,30.0,29.0,1.0,-0.9333333333333333,-0.9333333333333333,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DM1,3,178.0,161.0,17.0,-0.8089887640449438,-0.7820378941822835,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DM4,3,201.0,161.0,40.0,-0.6019900497512438,-0.6774241084585912,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DP1l,2,76.0,73.0,3.0,-0.9210526315789473,-0.9216909216909217,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,DP1m,4,317.0,283.0,34.0,-0.7854889589905363,-0.7754489942528736,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,VC1,1,41.0,33.0,8.0,-0.6097560975609756,-0.6097560975609756,v2LN3a_R,-0.7059153388132932,19
v2LN3a,v2LN3,VL2a,1,32.0,17.0,15.0,-0.0625,-0.0625,v2LN3a_R,-0.7059153388132932,19
v2LN37,v2LN3,DA1,1,258.0,197.0,61.0,-0.5271317829457365,-0.5271317829457365,v2LN37_R,-0.759299290263492,20
v2LN37,v2LN3,DL2v,1,33.0,30.0,3.0,-0.8181818181818182,-0.8181818181818182,v2LN37_R,-0.759299290263492,20
v2LN37,v2LN3,DP1l,1,89.0,86.0,3.0,-0.9325842696629213,-0.9325842696629213,v2LN37_R,-0.759299290263492,20
v2LN36,v2LN3,DA1,1,1487.0,1229.0,258.0,-0.6529926025554809,-0.6529926025554809,v2LN36_R,-0.7880438649207854,21
v2LN36,v2LN3,DL3,1,697.0,514.0,183.0,-0.4748923959827834,-0.4748923959827834,v2LN36_R,-0.7880438649207854,21
v2LN36,v2LN3,DL4,1,209.0,176.0,33.0,-0.6842105263157895,-0.6842105263157895,v2LN36_R,-0.7880438649207854,21
v2LN36,v2LN3,VA1d,1,116.0,116.0,0.0,-1.0,-1.0,v2LN36_R,-0.7880438649207854,21
v2LN36,v2LN3,VA1v,1,59.0,59.0,0.0,-1.0,-1.0,v2LN36_R,-0.7880438649207854,21
v2LN36,v2LN3,VL2a,1,167.0,160.0,7.0,-0.9161676646706587,-0.9161676646706587,v2LN36_R,-0.7880438649207854,21
v2LN31,v2LN3,DP1l,1,212.0,191.0,21.0,-0.8018867924528302,-0.8018867924528302,v2LN31_R,-0.8645866447257701,22
v2LN31,v2LN3,DP1m,1,1009.0,904.0,105.0,-0.7918731417244796,-0.7918731417244796,v2LN31_R,-0.8645866447257701,22
v2LN31,v2LN3,VL2p,1,64.0,64.0,0.0,-1.0,-1.0,v2LN31_R,-0.8645866447257701,22
lLN8,other lLN,DL2d,2,73.0,71.0,2.0,-0.9452054794520548,-0.9487179487179487,lLN8_R,-0.876573135134779,23
lLN8,other lLN,DL2v,2,252.0,223.0,29.0,-0.7698412698412699,-0.7681818181818181,lLN8_R,-0.876573135134779,23
lLN8,other lLN,DP1l,2,231.0,224.0,7.0,-0.9393939393939394,-0.9396577831617201,lLN8_R,-0.876573135134779,23
lLN8,other lLN,DP1m,1,27.0,25.0,2.0,-0.8518518518518519,-0.8518518518518519,lLN8_R,-0.876573135134779,23
lLN16a,other lLN,DC1,1,28.0,27.0,1.0,-0.9285714285714286,-0.9285714285714286,lLN16a_R,-0.8785714285714286,24
lLN16a,other lLN,DL1,1,35.0,32.0,3.0,-0.8285714285714286,-0.8285714285714286,lLN16a_R,-0.8785714285714286,24
vLN25,vLN,DL2d,1,51.0,49.0,2.0,-0.9215686274509803,-0.9215686274509803,vLN25,-0.942304984045307,25
vLN25,vLN,DL2v,1,76.0,76.0,0.0,-1.0,-1.0,vLN25,-0.942304984045307,25
vLN25,vLN,DP1l,2,405.0,387.0,18.0,-0.9111111111111111,-0.9136495837929997,vLN25;vLN25_R,-0.942304984045307,25
vLN25,vLN,VA3,1,26.0,26.0,0.0,-1.0,-1.0,vLN25,-0.942304984045307,25
vLN25,vLN,VL2a,2,444.0,425.0,19.0,-0.9144144144144144,-0.9159727170925379,vLN25;vLN25_R,-0.942304984045307,25
vLN25,vLN,VL2p,2,386.0,368.0,18.0,-0.9067357512953368,-0.8869307170542635,vLN25;vLN25_R,-0.942304984045307,25
v2LN40,other v2LN,VL2p,2,338.0,337.0,1.0,-0.9940828402366864,-0.9966216216216216,v2LN40_R,-0.9940828402366864,26
v2LN33,v2LN3,DP1m,1,26.0,26.0,0.0,-1.0,-1.0,v2LN33_R,-1.0,27
v2LN42,other v2LN,VL2p,1,94.0,94.0,0.0,-1.0,-1.0,v2LN42_R,-1.0,28
v2LN45,other v2LN,VL2p,1,35.0,35.0,0.0,-1.0,-1.0,v2LN45_R,-1.0,29
