body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter
2071677193,v2LN34c_R,v2LN34c,v2LN34c,v2LN34,0.0,0.0,0.0,,,90.0,293.0,0.30716723549488056,30.716723549488055,21.160409556313994,2.04778156996587,,0,15,0,0.0,0.0,134,False
1915837804,v2LN34c_R,v2LN34c,v2LN34c,v2LN34,0.0,0.0,0.0,,,81.0,254.0,0.3188976377952756,31.88976377952756,20.866141732283463,2.6574803149606296,,0,12,0,0.0,0.0,133,False
5813034306,v2LN34b_R,v2LN34b,v2LN34b,v2LN34,2.0,2.0,0.0,-1.0,-1.0,104.0,347.0,0.29971181556195964,29.971181556195965,21.32564841498559,1.5774306082208402,-1.0,2,19,2,0.04,0.0,132,False
5813002250,v2LN34b_R,v2LN34b,v2LN34b,v2LN34,0.0,0.0,0.0,,,85.0,188.0,0.4521276595744681,45.21276595744681,30.319148936170215,4.521276595744681,,0,10,0,0.0,0.0,131,False
1888860489,v2LN34b_R,v2LN34b,v2LN34b,v2LN34,4.0,3.0,1.0,-0.5,-0.5,124.0,438.0,0.2831050228310502,28.31050228310502,18.949771689497716,1.5728056823947236,-0.5,1,18,1,0.08,0.0,130,False
1856466057,v2LN34b_R,v2LN34b,v2LN34b,v2LN34,0.0,0.0,0.0,,,60.0,206.0,0.2912621359223301,29.126213592233007,20.87378640776699,4.160887656033287,,0,7,0,0.0,0.0,129,False
5901198734,v2LN34a_R,v2LN34a,v2LN34a,v2LN34,20.0,16.0,4.0,-0.6,-0.4901960784313726,108.0,316.0,0.34177215189873417,34.177215189873415,33.22784810126582,11.392405063291138,,2,3,0,0.4,0.0,128,False
5812990165,v2LN34a_R,v2LN34a,v2LN34a,v2LN34,4.0,3.0,1.0,-0.5,-0.6666666666666666,153.0,274.0,0.5583941605839416,55.839416058394164,51.82481751824818,13.959854014598541,,2,4,0,0.08,0.0,127,False
1759674685,v2LN34a_R,v2LN34a,v2LN34a,v2LN34,0.0,0.0,0.0,,,157.0,376.0,0.4175531914893617,41.755319148936174,39.8936170212766,6.959219858156029,,0,6,0,0.0,0.0,125,False
1913480167,v2LN33_R,v2LN33,v2LN33,v2LN3,0.0,0.0,0.0,,,104.0,408.0,0.2549019607843137,25.49019607843137,25.49019607843137,25.49019607843137,,0,1,0,0.0,0.0,123,False
1728315957,v2LN33_R,v2LN33,v2LN33,v2LN3,0.0,0.0,0.0,,,85.0,341.0,0.24926686217008798,24.926686217008797,24.633431085043988,12.463343108504398,,0,2,0,0.0,0.0,122,False
1820721562,v2LN32_R,v2LN32,v2LN32,v2LN3,0.0,0.0,0.0,,,55.0,362.0,0.15193370165745856,15.193370165745856,14.3646408839779,5.064456721915286,,0,3,0,0.0,0.0,121,False
5812996027,lLN12b_R,lLN12b,lLN12b,other lLN,6.0,4.0,2.0,-0.3333333333333333,-0.6,351.0,446.0,0.7869955156950673,78.69955156950674,50.224215246636774,3.934977578475336,-1.0,2,20,1,0.12,0.0,95,False
5813102390,v2LN2_R,v2LN2,v2LN2,other v2LN,0.0,0.0,0.0,,,29.0,192.0,0.15104166666666666,15.104166666666666,14.0625,5.034722222222222,,0,3,0,0.0,0.0,119,False
2132374646,v2LN2_R,v2LN2,v2LN2,other v2LN,0.0,0.0,0.0,,,27.0,224.0,0.12053571428571429,12.053571428571429,11.607142857142858,6.026785714285714,,0,2,0,0.0,0.0,118,False
5901197989,lLN9_R,lLN9,lLN9,other lLN,6.0,5.0,1.0,-0.6666666666666666,-0.7777777777777777,136.0,224.0,0.6071428571428571,60.71428571428571,19.642857142857142,6.746031746031745,-0.9710144927536232,3,9,2,0.12,0.0,116,False
1857485083,lLN9_R,lLN9,lLN9,other lLN,4.0,3.0,1.0,-0.5,-0.3333333333333333,82.0,169.0,0.485207100591716,48.5207100591716,31.952662721893493,6.931530008453086,-1.0,3,7,2,0.08,0.0,115,False
2039273648,v2LN2_R,v2LN2,v2LN2,other v2LN,0.0,0.0,0.0,,,32.0,253.0,0.12648221343873517,12.648221343873518,12.648221343873518,12.648221343873518,,0,1,0,0.0,0.0,117,False
