dataset,collection,file_id,relative_path,rows,columns,size_bytes,sha256
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_va7l_va7l_adpn_va7l_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VA7l_VA7l_adPN_VA7l_adPN_R_0_glomerular_LN_synapses.csv,86,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,11304,3d23f8cb8989aa4a74f487b76160502b1d7a3c44e7172b3eaff9927ca0b99455
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_va7m_va7m_lpn_va7m_lpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VA7m_VA7m_lPN_VA7m_lPN_R_0_glomerular_LN_synapses.csv,67,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8817,129d0e5b51b762d4b00840046194f8e26a5793f26c3000490e949e141c79233c
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_va7m_va7m_lpn_va7m_lpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VA7m_VA7m_lPN_VA7m_lPN_R_1_glomerular_LN_synapses.csv,65,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8563,4c34dc4baf0a0fed3194233ac64aa49e5ba2cc63e4f16f4522e69c855ad632a0
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_va7m_va7m_lpn_va7m_lpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VA7m_VA7m_lPN_VA7m_lPN_R_2_glomerular_LN_synapses.csv,68,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8954,7b36d42041b517b7dfe015cf1c98295d324063ad7c637cf0baa39e56beab6224
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc1_vc1_lpn_vc1_lpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC1_VC1_lPN_VC1_lPN_R_0_glomerular_LN_synapses.csv,81,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10405,ec57cc3936a4af9bc72faef3364adca4bc83fb7745e727af3d7fa3d12bc616d9
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc2_vc2_lpn_vc2_lpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC2_VC2_lPN_VC2_lPN_R_0_glomerular_LN_synapses.csv,73,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9529,caf67dc809b197f0e33eacf4b40dcc256a78c8ff053cbea3bd6788721dcc41d5
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc3_vc3l_adpn_vc3l_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC3_VC3l_adPN_VC3l_adPN_R_0_glomerular_LN_synapses.csv,70,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9212,2b387bf8a6bcc5c5b2ce0cb1c264cd3dcb1a0ec4bcfcae37e39d093aa30fd3bc
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc3_vc3l_adpn_vc3l_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC3_VC3l_adPN_VC3l_adPN_R_1_glomerular_LN_synapses.csv,74,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9677,94fbf2a8b248add532f894f105c55d0f589eaa6290592ac26dc6406a49c78f9f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc3_vc3l_adpn_vc3l_adpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC3_VC3l_adPN_VC3l_adPN_R_2_glomerular_LN_synapses.csv,68,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8791,891316b009471864794356b7f1b1d08bf98fb68c33f35834ed95d0ad959c7ee9
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc4_vc4_adpn_vc4_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC4_VC4_adPN_VC4_adPN_R_0_glomerular_LN_synapses.csv,68,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8762,e4126a26c5a760f084e3358a8e2562395ae88b1f620ba82237d5fb221a11fc01
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc4_vc4_adpn_vc4_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC4_VC4_adPN_VC4_adPN_R_1_glomerular_LN_synapses.csv,57,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7298,773601bae1c3e36ea2c9fff58bfb0c1ae5d3ef9cc8547ec47c6ea9cbc010f55b
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc4_vc4_adpn_vc4_adpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC4_VC4_adPN_VC4_adPN_R_2_glomerular_LN_synapses.csv,69,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9010,2336c33ee8dd7b98fd4ca4160f6cda57b02e1ab88f027c25c7a8ba7fc4500397
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc5_vc3m_lvpn_vc3m_lvpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC5_VC3m_lvPN_VC3m_lvPN_R_0_glomerular_LN_synapses.csv,64,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8355,b6ed634a5240eb9b3b4058adb1ead8c582d8046ca86a7634b83e5b9b7a91e76c
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc5_vc3m_lvpn_vc3m_lvpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC5_VC3m_lvPN_VC3m_lvPN_R_1_glomerular_LN_synapses.csv,76,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9933,f75eba7c3007402f0356873828c13f5d916fb21af1428f000e4b4fa694a48724
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vc5_vc3m_lvpn_vc3m_lvpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VC5_VC3m_lvPN_VC3m_lvPN_R_2_glomerular_LN_synapses.csv,70,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9049,bf8ae96eb4c91c6993e1122c71279392ef6765c809362569dd936538a1e9fdc7
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl1_vl1_ilpn_vl1_ilpn_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL1_VL1_ilPN_VL1_ilPN_0_glomerular_LN_synapses.csv,76,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10076,f189d8ca90f949cd43336ef179ba929fba5ce621f3df9f528433426623f26006
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl1_vl1_ilpn_vl1_ilpn_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL1_VL1_ilPN_VL1_ilPN_1_glomerular_LN_synapses.csv,85,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,11262,acd31b307b28631d079dd6ac5937b4b40a6765ea817b4c40c5cda1153cadfae4
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl1_vl1_vpn_vl1_vpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL1_VL1_vPN_VL1_vPN_R_0_glomerular_LN_synapses.csv,50,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6457,531db166c9653024d6147efdb8ca82988673d97eb34b97cf6268cb69c2b05573
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl2a_vl2a_adpn_vl2a_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL2a_VL2a_adPN_VL2a_adPN_R_0_glomerular_LN_synapses.csv,72,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9552,8307a4b09fc1a174f0d188629382972c51b7cfef6d52c93d5e8ab714b88156aa
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl2a_vl2a_vpn_vl2a_vpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL2a_VL2a_vPN_VL2a_vPN_R_0_glomerular_LN_synapses.csv,54,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7089,ae3a0d1edabca8b72b0d143d46d5d7620bb66ff29edb359cd1066380d2070a88
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl2a_vl2a_vpn_vl2a_vpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL2a_VL2a_vPN_VL2a_vPN_R_1_glomerular_LN_synapses.csv,46,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5926,4767997626acb86e8ab807e3d982938f942c2e31a719a6468e2c7dc62b28f4ce
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl2a_vl2a_vpn_vl2a_vpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL2a_VL2a_vPN_VL2a_vPN_R_2_glomerular_LN_synapses.csv,46,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6051,464acf567e45108dcdc1ea5269eb1b1c029c64eec8dec830a7502ac33d8127a4
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl2p_vl2p_adpn_vl2p_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL2p_VL2p_adPN_VL2p_adPN_R_0_glomerular_LN_synapses.csv,91,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,12138,921e76127b09ab0debbf7f4e541718375cd2ccaf6e3bbb57b690036a5dfcf842
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vl2p_vl2p_vpn_vl2p_vpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VL2p_VL2p_vPN_VL2p_vPN_R_0_glomerular_LN_synapses.csv,53,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6911,45782866d0f1e3c1940ede2e84b4bbefac70b89f11aaab8d794d720991d38e7d
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm1_vm1_lpn_vm1_lpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM1_VM1_lPN_VM1_lPN_R_0_glomerular_LN_synapses.csv,71,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9294,afde3444484db7af8c864c0a0d6b167c773d385151a95cef6471b3a0f5a96b20
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm2_vm2_adpn_vm2_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM2_VM2_adPN_VM2_adPN_R_0_glomerular_LN_synapses.csv,20,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,2581,fad712b803351796be19f86c0a267e4ddbe4c4065124be38a4d20d8aa29857fe
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm2_vm2_adpn_vm2_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM2_VM2_adPN_VM2_adPN_R_1_glomerular_LN_synapses.csv,7,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,996,c90a8e05c32e7e08f94afe94c6d5eb77e57f2911b7b906b86ddfcb3a74597817
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm3_vm3_adpn_vm3_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM3_VM3_adPN_VM3_adPN_R_0_glomerular_LN_synapses.csv,46,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5977,ef239ef084c32490866ca89d4fd18f2f76e1df99c4a1fe897bea4fb63152e398
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm3_vm3_adpn_vm3_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM3_VM3_adPN_VM3_adPN_R_1_glomerular_LN_synapses.csv,48,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6246,1a8d0b7da1ba74ef557fe8277201f884e5597d95197b45d98f20238a7f2c6a36
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm4_vm4_adpn_vm4_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM4_VM4_adPN_VM4_adPN_R_0_glomerular_LN_synapses.csv,58,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7476,1607282c34b0bf04602646e1de7a6d267ca0b955462844f347242ed0af612c62
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm4_vm4_lvpn_vm4_lvpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM4_VM4_lvPN_VM4_lvPN_R_0_glomerular_LN_synapses.csv,48,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6155,c7486edb0b6a272b3171861c81718d675800302f884de280618a0f176609bc48
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm4_vm4_lvpn_vm4_lvpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM4_VM4_lvPN_VM4_lvPN_R_1_glomerular_LN_synapses.csv,43,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5613,9568f81fc9050b72d178682abb52546899ba999b3a01e606763aeb70736e34d7
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5d_vm5d_adpn_vm5d_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5d_VM5d_adPN_VM5d_adPN_R_0_glomerular_LN_synapses.csv,59,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7788,199fa5b2f8a54dd995f358039904c6385c593d8a108b720c64fa64bd0c3d8575
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5d_vm5d_adpn_vm5d_adpn_r_4_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5d_VM5d_adPN_VM5d_adPN_R_4_glomerular_LN_synapses.csv,59,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7786,33bf1753ecdb50017ae5ef244a5c64876541bd8930f8867b19693ee6708a9e16
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5d_vm5d_adpn_vm5d_adpn_r_5_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5d_VM5d_adPN_VM5d_adPN_R_5_glomerular_LN_synapses.csv,56,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7400,6e8bbba17100e3dd22b445e053dcd463c2e26e82a0a387bdfc586669bdf5294e
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5d_vm5d_adpn_vm5d_adpn_r_6_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5d_VM5d_adPN_VM5d_adPN_R_6_glomerular_LN_synapses.csv,59,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7808,40336dbeda60b6067d361cbe39ddf30ae44e08ab2c13b4d7e08e66bc730c0c32
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5d_vm5d_adpn_vm5d_adpn_r_7_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5d_VM5d_adPN_VM5d_adPN_R_7_glomerular_LN_synapses.csv,55,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7267,07e9453d41d93550532661596b8f6d6fd2ada13acacb0a40ccd7ca3cf1071bdc
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5v_vm5v_adpn_vm5v_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5v_VM5v_adPN_VM5v_adPN_R_0_glomerular_LN_synapses.csv,58,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7673,6d682d23b3bbc9dbd1fb14cc13603aaff39d3d591ebecefe611fa25bfdb14dfe
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm5v_vm5v_adpn_vm5v_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM5v_VM5v_adPN_VM5v_adPN_R_1_glomerular_LN_synapses.csv,56,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7400,ddfabd1d558b5a59579bc4105d2d9094435b2809f078e3bdb2af935dd6abfe2e
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm6_vc5_adpn_vc5_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM6_VC5_adPN_VC5_adPN_R_0_glomerular_LN_synapses.csv,83,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10735,96e202df99d1094f17e4baae93d03df9bef5ccc885c68af55ad10b4b8feef730
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm6_vc5_lvpn_vc5_lvpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM6_VC5_lvPN_VC5_lvPN_R_0_glomerular_LN_synapses.csv,11,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,1543,7be14cd480e45723e372c725b3032353f072284c207236f761fca277303208f5
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm6_vc5_lvpn_vc5_lvpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM6_VC5_lvPN_VC5_lvPN_R_1_glomerular_LN_synapses.csv,7,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,1073,dcb229e58723858a839828f04feba27ae3582f102a5bb9df4ae0903a9e317fb5
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm6_vc5_lvpn_vc5_lvpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM6_VC5_lvPN_VC5_lvPN_R_2_glomerular_LN_synapses.csv,12,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,1719,3fcad5213f64efacc0e95b4c040756b712ac8abc9bb3a6b25886486ec2d778e4
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm7d_vm7d_adpn_vm7d_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM7d_VM7d_adPN_VM7d_adPN_R_0_glomerular_LN_synapses.csv,70,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9243,4cbae40ffc7d8420f1cce32bd79e9f0797c9d2d72dff36dc5d230e933b1f3525
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm7d_vm7d_adpn_vm7d_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM7d_VM7d_adPN_VM7d_adPN_R_1_glomerular_LN_synapses.csv,70,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9217,50fd815ac7aab3244cb8bb12bbb9e190780192768131943010b9d3db2f00c450
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm7v_vm7v_adpn_vm7v_adpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM7v_VM7v_adPN_VM7v_adPN_R_1_glomerular_LN_synapses.csv,71,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9309,ade30138eae596945fc359774efc3941df8005434fc0724df26f7dac4082f038
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vm7v_vm7v_adpn_vm7v_adpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VM7v_VM7v_adPN_VM7v_adPN_R_2_glomerular_LN_synapses.csv,71,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9253,a8fe9400da4aecf6a2071ca9b2e3ada47b9fa901b0dc07b955743504f1fa162c
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1d_vp1d_vp4_l2pn1_vp1d_vp4_l2pn1_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1d_VP1d+VP4_l2PN1_VP1d+VP4_l2PN1_R_0_glomerular_LN_synapses.csv,134,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,17975,82d20507f484de921002127409a710469a73c2135272c5cb2adc791ba7a3c11c
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1d_vp1d_vp4_l2pn2_vp1d_vp4_l2pn2_lalt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1d_VP1d+VP4_l2PN2_VP1d+VP4_l2PN2(lALT)_R_0_glomerular_LN_synapses.csv,101,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,13623,ef19a9e7d6a8d20a7ce4738b21d1b7c6372b44640f32e024908a73cf5ce56b12
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1d_vp1d_il2pn_vp1d_il2pn_dalt_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1d_VP1d_il2PN_VP1d_il2PN(dALT)_0_glomerular_LN_synapses.csv,59,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7803,5ee2e6bd246d082f16d5af3e33be4e4b40abd9bc567670457f50b879157046ee
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1d_vp1d_il2pn_vp1d_il2pn_dalt_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1d_VP1d_il2PN_VP1d_il2PN(dALT)_1_glomerular_LN_synapses.csv,61,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8147,58c1d3ca2796b42141477d5e0850353230250993da79af37b426e5ce11313d7e
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp1l_vp3_ilpn_vp1l_vp3_ilpn_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP1l+VP3_ilPN_VP1l+VP3_ilPN_0_glomerular_LN_synapses.csv,67,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8838,bb0b7527a83ac809f3ad7cc9c2294a3235d2fdbb938878fd0b00f1e05d62f2fb
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp1l_vp3_ilpn_vp1l_vp3_ilpn_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP1l+VP3_ilPN_VP1l+VP3_ilPN_1_glomerular_LN_synapses.csv,69,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9111,7e98c4891951d68b5de5ea1f5202ada0b62dbf99c26fb3b384b927b5d6f34a16
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp1l_lvpn_vp1l_lvpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP1l+_lvPN_VP1l+_lvPN_R_0_glomerular_LN_synapses.csv,24,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,3242,5a72b3d43334c02a36123d825d180d646d4f4ff6c19ba1b174af00de4fffe27f
