root_id,analysis_body_ids,analysis_instances,analysis_hemispheres,analysis_neuropils,primary_flywire_name,comparison_name,recommended_match_group,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,user_tags,flow,super_class,cell_class,cell_sub_class,morphology_group,side,top_nt,top_nt_conf,known_nt,known_nt_source
720575940618561403,7205759406185614031,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.2662362032950898,,
720575940621298270,7205759406212982701,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.3090729150140675,,
720575940622338742,7205759406223387422,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.2536082262345265,,
720575940622920074,7205759406229200741,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.298814884504176,,
720575940623137997,7205759406231379972,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.2828370760230285,,
720575940623792648,7205759406237926482,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.2923534758134283,,
720575940625585508,7205759406255855082,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.3409241891852552,,
720575940626342174,7205759406263421742,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;acetylcholine;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left; acetylcholine",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.3006734318404597,,
720575940629792732,7205759406297927322,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,dopamine,0.2743360633202058,,
720575940630183286,7205759406301832861,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.3047182024263759,,
720575940630571052,7205759406305710521,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,serotonin,0.2730932915186287,,
720575940630945335,7205759406309453351,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,serotonin,0.3215111980712848,,
720575940631287912,7205759406312879121,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,acetylcholine,0.2590573517926165,,
720575940631603281,7205759406316032812,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,dopamine,0.2553263770987052,,
720575940631704716,7205759406317047162,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.2849678626842067,,
720575940632197930,7205759406321979301,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,acetylcholine,0.2572549575047267,,
720575940633938349,7205759406339383491,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,serotonin,0.3297240852293644,,
720575940634034839,7205759406340348391,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,acetylcholine,0.2545248144668138,,
720575940640541091,7205759406405410912,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.371684783242896,,
720575940641593051,7205759406415930511,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.2799720802226924,,
720575940641606541,7205759406416065411,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.2663466940990676,,
720575940648633988,7205759406486339882,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;acetylcholine;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left; acetylcholine",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.2760671202056417,,
720575940660217729,7205759406602177292,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.2872156731976392,,
720575940605758142,7205759406057581422,lLN2F_a_R,R,AL_R,lLN2F_a,lLN2F_a,lLN2F,lLN2F_a,lLN2F,AL local neuron;ALLN;ALl1_dorsal;lLN2F_a;left,,lLN2F_a,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,,right,gaba,0.3576820098500197,,
720575940623788040,7205759406237880401,lLN2F_a_L,L,AL_L,lLN2F_a,lLN2F_a,lLN2F,lLN2F_a,lLN2F,AL local neuron;ALLN;lLN2F_a,,lLN2F_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.3304829942305237,,
720575940638128474,7205759406381284741,lLN2F_a_L,L,AL_L,lLN2F_a,lLN2F_a,lLN2F,lLN2F_a,lLN2F,AL local neuron;ALLN;lLN2F_a,,lLN2F_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.3577182900530919,,
720575940640803200,7205759406408032002,lLN2F_a_R,R,AL_R,lLN2F_a,lLN2F_a,lLN2F,lLN2F_a,lLN2F,AL local neuron;ALLN;lLN2F_a,,lLN2F_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.3538815485628913,,
720575940609282825,7205759406092828252,lLN2F_b_R,R,AL_R,lLN2F_b,lLN2F_b,lLN2F,lLN2F_b,lLN2F,AL local neuron;ALLN;lLN2F_b,,lLN2F_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.5423415890458635,,
720575940623000858,7205759406230008581,lLN2F_b_L,L,AL_L,lLN2F_b,lLN2F_b,lLN2F,lLN2F_b,lLN2F,AL local neuron;ALLN;ALl1_dorsal;lLN2F_b;right,,lLN2F_b,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,,left,gaba,0.5736651301027442,,
720575940632795532,7205759406327955321,lLN2F_b_L,L,AL_L,lLN2F_b,lLN2F_b,lLN2F,lLN2F_b,lLN2F,AL local neuron;ALLN;DABAF LN - previously identified but when adding new pieces;lLN2F_b;previous identifications were removed,,lLN2F_b,"AL local neuron,ALLN;DABAF LN - previously identified but when adding new pieces, previous identifications were removed",intrinsic,central,ALLN,,,left,gaba,0.5732033580551936,,
720575940634545890,7205759406345458902,lLN2F_b_R,R,AL_R,lLN2F_b,lLN2F_b,lLN2F,lLN2F_b,lLN2F,AL local neuron;ALLN;lLN2F_b,,lLN2F_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.5456065905294333,,
720575940611944914,7205759406119449141,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.4021345700120993,,
720575940612475598,7205759406124755981,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;glutamate;lLN2P_a;right,,lLN2P_a,"AL local neuron,ALLN;ALl1_dorsal; right; glutamate",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.3318781443620341,,
720575940621500865,7205759406215008652,lLN2P_a_R,R,AL_R,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,glutamate,0.3062984824297865,,
720575940622054497,7205759406220544971,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.386849423438393,,
720575940624330281,7205759406243302812,lLN2P_a_R,R,AL_R,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,glutamate,0.3435977513865794,,
720575940625977802,7205759406259778022,lLN2P_a_R,R,AL_R,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,glutamate,0.3105884187258055,,
720575940626378242,7205759406263782422,lLN2P_a_R,R,AL_R,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,glutamate,0.3783349718627616,,
720575940631105580,7205759406311055801,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;right,,lLN2P_a,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.3530643743292261,,
720575940631497078,7205759406314970781,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.2709635348799959,,
720575940632505359,7205759406325053592,lLN2P_a_R,R,AL_R,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,glutamate,0.3060562227069875,,
720575940634303132,7205759406343031322,lLN2P_a_R,R,AL_R,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,glutamate,0.3437242851139494,,
720575940636241550,7205759406362415501,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;right,,lLN2P_a,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.3498028129284032,,
720575940644362788,7205759406443627881,lLN2P_a_L,L,AL_L,lLN2P_a,lLN2P_a,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;right,,lLN2P_a,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,glutamate,0.3251593731233148,,
720575940605883569,7205759406058835692,lLN2P_b_R,R,AL_R,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940608345778,7205759406083457782,lLN2P_b_R,R,AL_R,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940610669614,7205759406106696141,lLN2P_b_L,L,AL_L,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;gaba;lLN2P_b;olfactory projection neuron/PN;right,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; right; gaba;olfactory projection neuron/PN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.3865732909624552,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940614429165,7205759406144291651,lLN2P_b_L,L,AL_L,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;right,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.363586038166727,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940614944977,7205759406149449771,lLN2P_b_L,L,AL_L,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;lLN2P_b,,lLN2P_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.3378278628524897,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940623650823,7205759406236508232,lLN2P_b_R,R,AL_R,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3075270757937074,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940623955637,7205759406239556372,lLN2P_b_R,R,AL_R,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3069589790343355,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940624450342,7205759406244503421,lLN2P_b_L,L,AL_L,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;right,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.3323253191636159,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940626115134,7205759406261151342,lLN2P_b_R,R,AL_R,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3346221471486305,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940627605779,7205759406276057791,lLN2P_b_L,L,AL_L,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;right,,lLN2P_b,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.3555067880463125,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940637666446,7205759406376664461,lLN2P_b_L,L,AL_L,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;lLN2P_b,,lLN2P_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.348996139401985,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940660217985,7205759406602179852,lLN2P_b_R,R,AL_R,lLN2P_b,lLN2P_b,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;lLN2P_b,,lLN2P_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3468748826222133,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
720575940612461461,7205759406124614611,lLN2P_c_L,L,AL_L,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;lLN2P_c,,lLN2P_c,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5728088244322935,,
720575940615513086,7205759406155130862,lLN2P_c_R,R,AL_R,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5209322725851425,,
720575940616486230,7205759406164862302,lLN2P_c_R,R,AL_R,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5824616466689315,,
720575940617205179,7205759406172051791,lLN2P_c_L,L,AL_L,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;patchy LN;right,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; right;patchy LN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5874543160898501,,
720575940626624275,7205759406266242751,lLN2P_c_L,L,AL_L,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;right,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5644188648076028,,
720575940628343634,7205759406283436341,lLN2P_c_L,L,AL_L,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;right,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5241673868672188,,
720575940634949311,7205759406349493112,lLN2P_c_R,R,AL_R,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5451626051991432,,
720575940635249332,7205759406352493322,lLN2P_c_R,R,AL_R,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5208239666578021,,
720575940640955637,7205759406409556372,lLN2P_c_R,R,AL_R,lLN2P_c,lLN2P_c,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;lLN2P_c,,lLN2P_c,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5392087000968441,,
720575940606722249,7205759406067222492,lLN2X03_R,R,AL_R,lLN2X03,lLN2T_a,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.3180605876955724,acetylcholine,"Shang et al., 2007"
720575940619059102,7205759406190591022,lLN2X03_R,R,AL_R,lLN2X03,lLN2T_a,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.3512267626990139,acetylcholine,"Shang et al., 2007"
720575940627690246,7205759406276902461,lLN2X03_L,L,AL_L,lLN2X03,lLN2T_a,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,serotonin,0.4484668828974968,acetylcholine,"Shang et al., 2007"
720575940637623780,7205759406376237802,lLN2X03_R,R,AL_R,lLN2X03,lLN2T_a,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.3464663054073938,acetylcholine,"Shang et al., 2007"
720575940640830453,7205759406408304531,lLN2X03_L,L,AL_L,lLN2X03,lLN2T_a,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,serotonin,0.3591008205446735,acetylcholine,"Shang et al., 2007"
720575940644704160,7205759406447041601,lLN2X03_L,L,AL_L,lLN2X03,lLN2T_a,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,serotonin,0.2970879607042385,acetylcholine,"Shang et al., 2007"
720575940611379569,7205759406113795691,lLN2T_b_L,L,AL_L,lLN2T_b,lLN2T_b,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,serotonin,0.3445015300317486,acetylcholine,"Shang et al., 2007"
720575940616169578,7205759406161695781,lLN2T_b_L,L,AL_L,lLN2T_b,lLN2T_b,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_b;right,,lLN2T_b,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,,left,serotonin,0.3481103534493707,acetylcholine,"Shang et al., 2007"
720575940630407388,7205759406304073882,lLN2T_b_R,R,AL_R,lLN2T_b,lLN2T_b,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
