body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter,analysis_body_id,source_root_id,analysis_hemisphere,primary_flywire_name,comparison_name,recommended_match_group,comparison_LN_class,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,top_nt,top_nt_conf,known_nt,known_nt_source
7205759406215008652,lLN2P_a_R,lLN2P_a,lLN2P,lLN2P,676.0,217.0,459.0,0.3579881656804733,0.2912735486467487,755.0,5537.0,0.1363554271266028,13.635542712660287,11.125158027812896,0.7575301507033492,0.3973473152401174,18,18,14,1.0,2.3727603743127914,101,True,7205759406215008652,720575940621500865,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.3062984824297865,,
7205759406123475712,lLN1_bc_R,lLN1_bc,lLN1,lLN1,61.0,21.0,40.0,0.3114754098360656,0.425,1873.0,10512.0,0.1781773211567731,17.817732115677316,2.045281582952816,0.363627186034231,0.4536608863198458,24,49,24,1.0,2.347225881855229,102,True,7205759406123475712,720575940612347571,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",serotonin,0.3382934412973226,,
7205759406144291651,lLN2P_b_L,lLN2P_b,lLN2P,lLN2P,834.0,280.0,554.0,0.328537170263789,0.1277300561275835,1132.0,7679.0,0.1474150279984373,14.741502799843731,6.14663367625993,0.508327682753232,0.2795619221240074,26,29,24,1.0,2.310478474246611,103,True,7205759406144291651,720575940614429165,L,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;right,,lLN2P_b,gaba,0.363586038166727,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406060569051,lLN1_bc_L,lLN1_bc,lLN1,lLN1,63.0,22.0,41.0,0.3015873015873015,0.3143939393939394,2089.0,10932.0,0.1910903768752286,19.109037687522868,1.9392608854738385,0.398104951823393,0.3880711438209138,22,48,22,1.0,2.3056105960987026,104,True,7205759406060569051,720575940606056905,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.3079834313980709,,
7205759406155130862,lLN2P_c_R,lLN2P_c,lLN2P,lLN2P,380.0,134.0,246.0,0.2947368421052631,0.1023853414938942,2011.0,7684.0,0.2617126496616346,26.17126496616346,3.2925559604372725,0.7073314855719852,0.2548147001317791,28,37,28,1.0,2.2420291249910487,105,True,7205759406155130862,720575940615513086,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5209322725851425,,
7205759406175375701,lLN1_bc_L,lLN1_bc,lLN1,lLN1,130.0,46.0,84.0,0.2923076923076923,0.003089605734767,2022.0,10920.0,0.1851648351648351,18.51648351648352,1.913919413919414,0.3778874187037452,0.0241683941086569,20,49,20,1.0,2.225144613941341,106,True,7205759406175375701,720575940617537570,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.2753310726177759,,
7205759406318583732,CB3417_R,CB3417,CB3417,other,95.0,29.0,66.0,0.3894736842105263,0.3713840155945418,292.0,3086.0,0.0946208684381075,9.46208684381076,3.04601425793908,0.3052286078648631,0.0905707795659948,20,31,17,1.0,2.2122777529855946,107,True,7205759406318583732,720575940631858373,R,CB3417,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;left,CB3417,,glutamate,0.4108236029768812,,
7205759406246458182,CB1824_R,CB1824,CB1824,other,36.0,6.0,30.0,0.6666666666666666,0.7,98.0,742.0,0.1320754716981132,13.20754716981132,10.242587601078167,2.20125786163522,0.775,5,6,3,0.72,2.2056575280646027,108,True,7205759406246458182,720575940624645818,R,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.5208506597595999,,
7205759406243302812,lLN2P_a_R,lLN2P_a,lLN2P,lLN2P,1219.0,413.0,806.0,0.3223954060705496,0.319517298842681,920.0,7326.0,0.1255801255801255,12.558012558012557,9.582309582309582,0.5708187526369344,0.3266545215293841,22,22,14,1.0,2.200496960006838,109,True,7205759406243302812,720575940624330281,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.3435977513865794,,
7205759406602179852,lLN2P_b_R,lLN2P_b,lLN2P,lLN2P,941.0,324.0,617.0,0.3113708820403825,0.2194701424952286,1133.0,8516.0,0.1330436824800375,13.304368248003756,3.910286519492719,0.3913049484706987,0.2288235543676468,29,34,26,1.0,2.1900291178494102,110,True,7205759406602179852,720575940660217985,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;lLN2P_b,,lLN2P_b,gaba,0.3468748826222133,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406343031322,lLN2P_a_R,lLN2P_a,lLN2P,lLN2P,980.0,333.0,647.0,0.3204081632653061,0.1134788518734899,909.0,6616.0,0.1373941958887545,13.739419588875451,8.932889963724305,0.5973660690815416,0.3508630716617612,25,23,20,1.0,2.1830832696392055,111,True,7205759406343031322,720575940634303132,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3437242851139494,,
7205759406101610912,lLN1_bc_R,lLN1_bc,lLN1,lLN1,104.0,37.0,67.0,0.2884615384615384,-0.1059861191440138,1692.0,9737.0,0.1737701550785663,17.37701550785663,1.6432165964876246,0.3546329695480945,-0.0947213995072937,19,49,19,1.0,2.1444973217691734,112,True,7205759406101610912,720575940610161091,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.3080535248531911,,
7205759406244503421,lLN2P_b_L,lLN2P_b,lLN2P,lLN2P,847.0,297.0,550.0,0.2987012987012987,0.2997135690272834,1222.0,7776.0,0.1571502057613168,15.715020576131684,5.478395061728395,0.5238340192043897,0.2972120728961794,31,30,24,1.0,2.1234860924779864,113,True,7205759406244503421,720575940624450342,L,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;right,,lLN2P_b,gaba,0.3323253191636159,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406276902461,lLN2X03_L,lLN2X03,lLN2T,lLN2T,602.0,219.0,383.0,0.2724252491694352,0.2121960810131324,2248.0,11812.0,0.1903149339654588,19.031493396545883,2.6329156789705386,0.3883978244193037,0.2380460946494999,48,49,47,1.0,2.1026437144872556,114,True,7205759406276902461,720575940627690246,L,lLN2X03,lLN2T_a,lLN2T,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,serotonin,0.4484668828974968,acetylcholine,"Shang et al., 2007"
7205759406235404771,CB1824_L,CB1824,CB1824,other,37.0,6.0,31.0,0.6756756756756757,0.8194444444444444,66.0,699.0,0.094420600858369,9.442060085836909,7.582260371959943,1.5736766809728184,0.7777777777777778,4,6,1,0.74,2.102346309695483,115,True,7205759406235404771,720575940623540477,L,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.573799677435798,,
7205759406486339882,lLN1_bc_R,lLN1_bc,lLN1,lLN1,46.0,16.0,30.0,0.3043478260869565,-0.0078431372549019,1740.0,9341.0,0.1862755593619527,18.627555936195268,1.8734610855368805,0.3801542027794953,0.1909279419388284,17,49,17,0.92,2.089420183135094,116,True,7205759406486339882,720575940648633988,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;acetylcholine;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",acetylcholine,0.2760671202056417,,
7205759406106696141,lLN2P_b_L,lLN2P_b,lLN2P,lLN2P,808.0,287.0,521.0,0.2896039603960396,0.1058206587108485,1207.0,7879.0,0.1531920294453611,15.319202944536109,5.825612387358802,0.4941678369205196,0.2027983555509279,31,31,26,1.0,2.055238617039324,117,True,7205759406106696141,720575940610669614,L,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;gaba;lLN2P_b;olfactory projection neuron/PN;right,,lLN2P_b,gaba,0.3865732909624552,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406237926482,lLN1_bc_R,lLN1_bc,lLN1,lLN1,46.0,16.0,30.0,0.3043478260869565,-0.0793650793650793,1491.0,8287.0,0.1799203571859539,17.992035718595393,1.291178954989743,0.3671844024203141,0.1200631911532385,14,49,14,0.92,2.0462043786138375,118,True,7205759406237926482,720575940623792648,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",acetylcholine,0.2923534758134283,,
7205759406148583992,CB1686_R,CB1686,CB1686,other,39.0,11.0,28.0,0.4358974358974359,0.5,363.0,1637.0,0.2217470983506414,22.174709835064142,5.558949297495419,0.8212855494468201,0.3143631436314363,9,27,8,0.78,2.005032314996492,119,True,7205759406148583992,720575940614858399,R,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;CB1686,CB1686,,gaba,0.4423722405530293,,
7205759406386640142,CB3326_R,CB3326,CB3326,other,38.0,9.0,29.0,0.5263157894736842,0.5866666666666666,134.0,1071.0,0.1251167133520074,12.511671335200749,3.6414565826330536,1.1374246668364316,0.5042424242424243,6,11,6,0.76,1.9621099113753715,120,True,7205759406386640142,720575940638664014,R,CB3326,CB3326,CB3326,CB3326,,,AL local neuron;ALLN;ALv2;CB3326;glutamate;left,CB3326,,glutamate,0.4297506841505256,,
7205759406119449141,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,949.0,338.0,611.0,0.2876712328767123,0.3991281145500871,865.0,6252.0,0.1383557261676263,13.835572616762636,10.892514395393476,0.601546635511419,0.2746546867457008,21,23,15,1.0,1.945775110682344,121,True,7205759406119449141,720575940611944914,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.4021345700120993,,
7205759406149449771,lLN2P_b_L,lLN2P_b,lLN2P,lLN2P,860.0,309.0,551.0,0.2813953488372093,0.1298743571129856,963.0,7482.0,0.1287089013632718,12.870890136327183,5.225875434375835,0.4151900043976511,0.0523563454642234,21,31,19,1.0,1.9334931317392463,122,True,7205759406149449771,720575940614944977,L,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;lLN2P_b,,lLN2P_b,gaba,0.3378278628524897,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406261151342,lLN2P_b_R,lLN2P_b,lLN2P,lLN2P,827.0,300.0,527.0,0.2744860943168077,0.2185189067214169,1126.0,7516.0,0.1498137307078233,14.98137307078233,5.82756785524215,0.4539810021449191,0.2108052538225529,29,33,26,1.0,1.9289001144945943,123,True,7205759406261151342,720575940626115134,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3346221471486305,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406083624181,CB1676_L,CB1676,CB1676,other,233.0,77.0,156.0,0.3390557939914163,0.2036630036630036,290.0,3538.0,0.0819672131147541,8.196721311475411,1.6958733747880157,0.2483854942871336,0.1927720573389864,21,33,16,1.0,1.9235731249208068,124,True,7205759406083624181,720575940608362418,L,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;acetylcholine;right,CB1676,,acetylcholine,0.3696531902702176,,
7205759406175441932,CB1686_R,CB1686,CB1686,other,73.0,25.0,48.0,0.3150684931506849,0.2849143610013174,434.0,1415.0,0.306713780918728,30.671378091872796,4.452296819787986,1.7039654495484884,0.3911111111111111,11,18,9,1.0,1.914150119384106,125,True,7205759406175441932,720575940617544193,R,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;CB1686,CB1686,,gaba,0.4747974075986745,,
7205759406259778022,lLN2P_a_R,lLN2P_a,lLN2P,lLN2P,953.0,349.0,604.0,0.2675760755508919,0.2851667069616057,913.0,6748.0,0.1352993479549496,13.52993479549496,10.13633669235329,0.5637472831456234,0.2730742610238015,27,24,21,1.0,1.824288348080596,126,True,7205759406259778022,720575940625977802,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.3105884187258055,,
7205759406255855082,lLN1_bc_R,lLN1_bc,lLN1,lLN1,48.0,18.0,30.0,0.25,0.1345029239766081,1981.0,10918.0,0.1814434878182817,18.144348781828175,1.9234291994870856,0.3628869756365634,-0.1011677650595444,19,50,19,0.96,1.822046811573584,127,True,7205759406255855082,720575940625585508,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",serotonin,0.3409241891852552,,
7205759406311055801,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,738.0,271.0,467.0,0.2655826558265582,0.2411056868353761,868.0,6726.0,0.1290514421647338,12.905144216473388,9.827534939042522,0.5162057686589354,0.3002310189101073,26,25,21,1.0,1.797288960097584,128,True,7205759406311055801,720575940631105580,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;right,,lLN2P_a,glutamate,0.3530643743292261,,
7205759406312879121,lLN1_bc_L,lLN1_bc,lLN1,lLN1,71.0,27.0,44.0,0.2394366197183098,0.079004329004329,1767.0,9693.0,0.1822965026307644,18.229650263076444,1.9085938305994017,0.3720336788382948,0.0194414987628137,22,49,22,1.0,1.7904122835825211,129,True,7205759406312879121,720575940631287912,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",acetylcholine,0.2590573517926165,,
7205759406307233841,CB1473_L,CB1473,CB1473,other,26.0,5.0,21.0,0.6153846153846154,0.6454545454545454,267.0,1218.0,0.2192118226600984,21.921182266009847,5.008210180623974,1.0438658221909454,0.1863247863247863,11,21,9,0.52,1.7891158337634745,130,True,7205759406307233841,720575940630723384,L,CB1473,CB1473,CB1473,CB1473,,,AL local neuron;ALLN;CB1473,CB1473,,gaba,0.3916755291200077,,
7205759406083457782,lLN2P_b_R,lLN2P_b,lLN2P,lLN2P,728.0,273.0,455.0,0.25,0.1373436678145629,1048.0,7358.0,0.1424300081543897,14.243000815438975,4.4849143789073125,0.4450937754824681,0.2272695744246801,31,32,27,1.0,1.7388981520990745,132,True,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406207551261,CB1824_L,CB1824,CB1824,other,43.0,13.0,30.0,0.3953488372093023,0.4971941638608305,160.0,807.0,0.1982651796778191,19.82651796778191,18.463444857496903,2.83235970968313,0.2323232323232323,9,7,3,0.86,1.727677484094717,133,True,7205759406207551261,720575940620755126,L,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.6075119465058717,,
7205759406270312261,CB3633_L,CB3633,CB3633,other,93.0,25.0,68.0,0.4623655913978494,0.2452107279693486,39.0,1786.0,0.0218365061590145,2.1836506159014557,1.5117581187010078,0.2729563269876819,0.6666666666666666,6,8,3,1.0,1.705610930396766,134,True,7205759406270312261,720575940627031226,L,CB3633,CB3633,CB3633,CB3633,,,AL local neuron;ALLN;ALv2;CB3633;right,CB3633,,glutamate,0.3967287887010884,,
7205759406210612851,vLN24_L,vLN24,vLN24,vLN,149.0,51.0,98.0,0.3154362416107382,-0.2509007827189645,215.0,5345.0,0.0402245088868101,4.022450888681011,3.4798877455565953,0.2873179206200721,-0.0256963575145393,11,14,7,1.0,1.6955576185312466,135,True,7205759406210612851,720575940621061285,L,vLN24,vLN24,vLN24,vLN24,vLN24,vLN24,AL local neuron;ALLN;vLN24,,vLN24,glutamate,0.3342534622098851,,
7205759406409556372,lLN2P_c_R,lLN2P_c,lLN2P,lLN2P,378.0,148.0,230.0,0.2169312169312169,0.1632125789370696,2408.0,8542.0,0.2819011940997424,28.190119409974244,3.2428002809646452,0.7047529852493561,0.0259972706533481,29,40,28,1.0,1.689236228080475,136,True,7205759406409556372,720575940640955637,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;lLN2P_c,,lLN2P_c,gaba,0.5392087000968441,,
7205759406123055061,CB1686_L,CB1686,CB1686,other,59.0,21.0,38.0,0.288135593220339,0.1923076923076923,337.0,1232.0,0.273538961038961,27.3538961038961,4.220779220779221,1.094155844155844,-0.0655884995507637,13,25,12,1.0,1.6778267834442595,137,True,7205759406123055061,720575940612305506,L,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;CB1686,CB1686,,gaba,0.4274331217089215,,
7205759406215518542,lLN2T_e_R,lLN2T_e,lLN2T,lLN2T,728.0,289.0,439.0,0.206043956043956,0.2203866343680879,2688.0,14142.0,0.1900721255833687,19.00721255833687,1.9162777542073255,0.3959835949653514,0.163807357242598,46,48,45,1.0,1.6271135967586945,138,True,7205759406215518542,720575940621551854,R,lLN2T_e,lLN2T_e,lLN2T,lLN2T,lLN2T_e,lLN2T,AL local neuron;ALLN;lLN2T_e,,lLN2T_e,serotonin,0.3227453613794822,,
7205759406148325431,CB1686_L,CB1686,CB1686,other,47.0,17.0,30.0,0.2765957446808511,0.1243589743589743,380.0,1417.0,0.2681721947776994,26.81721947776994,5.6457304163726185,1.1173841449070807,0.1036911806142575,10,24,9,0.94,1.5451278375329422,139,True,7205759406148325431,720575940614832543,L,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;ALv1;CB1686;gaba;right,CB1686,,gaba,0.4629882763052103,,
7205759406376664461,lLN2P_b_L,lLN2P_b,lLN2P,lLN2P,1113.0,438.0,675.0,0.2129380053908355,0.1516265494244152,1018.0,8211.0,0.123980026793326,12.398002679332604,4.94458653026428,0.3874375837291438,0.2436401903766257,31,32,28,1.0,1.4749314976404184,140,True,7205759406376664461,720575940637666446,L,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;lLN2P_b,,lLN2P_b,gaba,0.348996139401985,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406239556372,lLN2P_b_R,lLN2P_b,lLN2P,lLN2P,877.0,350.0,527.0,0.201824401368301,0.1193080559577602,1108.0,8789.0,0.1260666742519058,12.60666742519058,4.346342018432131,0.370784336035017,0.3449082336867103,33,34,28,1.0,1.4150340658620466,141,True,7205759406239556372,720575940623955637,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3069589790343355,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406263106861,CB1686_L,CB1686,CB1686,other,67.0,26.0,41.0,0.2238805970149253,-0.1278011204481793,465.0,1612.0,0.2884615384615384,28.846153846153843,6.0173697270471465,0.9946949602122016,-0.1921510872390193,12,29,12,1.0,1.3755639479385775,142,True,7205759406263106861,720575940626310686,L,CB1686,CB1686,CB1686,CB1686,,,AL local neuron;ALLN;CB1686,CB1686,,gaba,0.4685977739198478,,
7205759406324162981,lLN2T_e_L,lLN2T_e,lLN2T,lLN2T,800.0,330.0,470.0,0.175,0.0977960201026013,2189.0,12880.0,0.1699534161490683,16.995341614906835,1.513975155279503,0.34684370642667,0.0897402456829419,46,49,45,1.0,1.3460399439918456,143,True,7205759406324162981,720575940632416298,L,lLN2T_e,lLN2T_e,lLN2T,lLN2T,lLN2T_e,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_e;right,,lLN2T_e,serotonin,0.3228665434031093,,
7205759406359341432,CB1676_R,CB1676,CB1676,other,214.0,80.0,134.0,0.2523364485981308,0.4901915731327495,206.0,2726.0,0.0755685986793837,7.556859867938372,2.1643433602347764,0.2906484564591681,0.3796445151487168,20,26,15,1.0,1.3456393216650928,144,True,7205759406359341432,720575940635934143,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;glutamate;left,CB1676,,glutamate,0.3595688331563304,,
7205759406308641701,CB1546_L,CB1546,CB1546,other,45.0,17.0,28.0,0.2444444444444444,-0.4077380952380952,417.0,2097.0,0.1988555078683834,19.88555078683834,6.914639961850262,0.7954220314735336,0.0891824938067712,8,25,8,0.9,1.3278059151554464,145,True,7205759406308641701,720575940630864170,L,CB1546,CB1546,CB1546,CB1546,,,AL local neuron;ALLN;CB1546,CB1546,,gaba,0.5987628610223299,,
7205759406361102221,CB2822_L,CB2822,CB2822,other,34.0,9.0,25.0,0.4705882352941176,0.6296296296296297,59.0,838.0,0.0704057279236276,7.040572792362769,6.085918854415275,1.4081145584725538,0.4583333333333333,6,5,2,0.68,1.3101902599110722,146,True,7205759406361102221,720575940636110222,L,CB2822,CB2822,CB2822,CB2822,,,AL local neuron;ALLN;CB2822,CB2822,,gaba,0.5079778870067638,,
7205759406235269852,v2LN47_R,v2LN47,v2LN47,other v2LN,39.0,11.0,28.0,0.4358974358974359,0.4358974358974359,46.0,378.0,0.1216931216931216,12.16931216931217,11.904761904761903,6.084656084656084,,1,2,0,0.78,1.30905018458142,147,True,7205759406235269852,720575940623526985,R,v2LN47,v2LN47,v2LN47,v2LN47,v2LN47,v2LN47,AL local neuron;ALLN;ALv2;left;serotonin;v2LN47,,v2LN47,glutamate,0.6456623026667049,,
7205759406164862302,lLN2P_c_R,lLN2P_c,lLN2P,lLN2P,328.0,136.0,192.0,0.1707317073170731,-0.0419346146014565,1584.0,7449.0,0.2126459927507048,21.26459927507048,3.7454691904953687,0.590683313196402,0.1327446058934243,24,36,21,1.0,1.2580092147360895,149,True,7205759406164862302,720575940616486230,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5824616466689315,,
7205759406302517912,v2LN46b_R,v2LN46b,v2LN46,other v2LN,106.0,37.0,69.0,0.3018867924528302,0.1205673758865248,57.0,425.0,0.1341176470588235,13.411764705882351,13.176470588235295,6.705882352941177,0.3617021276595745,3,2,1,1.0,1.2257941163913717,150,True,7205759406302517912,720575940630251791,R,v2LN46b,v2LN46,v2LN46,v2LN46,v2LN46,v2LN46,ALv2;left;v2LN46;v2LN46b,v2LN46b,v2LN46,glutamate,0.6131907800249468,,
7205759406231467012,lLN2T_e_R,lLN2T_e,lLN2T,lLN2T,742.0,312.0,430.0,0.1590296495956873,0.1300850604774684,2189.0,12760.0,0.171551724137931,17.155172413793103,1.755485893416928,0.3501055594651653,0.202514656001707,43,49,42,1.0,1.223201489341839,151,True,7205759406231467012,720575940623146701,R,lLN2T_e,lLN2T_e,lLN2T,lLN2T,lLN2T_e,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_e;left,,lLN2T_e,serotonin,0.3458429396573446,,
7205759406171407651,CB1824_L,CB1824,CB1824,other,43.0,14.0,29.0,0.3488372093023256,0.4552995391705069,57.0,528.0,0.1079545454545454,10.795454545454543,9.469696969696969,2.159090909090909,0.4193548387096774,5,5,1,0.86,1.218132903163926,152,True,7205759406171407651,720575940617140765,L,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.5598835021553071,,
7205759406321979301,lLN1_bc_L,lLN1_bc,lLN1,lLN1,64.0,27.0,37.0,0.15625,0.0846153846153846,1734.0,9723.0,0.1783400185128047,17.83400185128047,1.666152422091947,0.3876956924191406,0.0435051546391752,26,46,25,1.0,1.165431670684525,153,True,7205759406321979301,720575940632197930,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",acetylcholine,0.2572549575047267,,
7205759406183046702,CB1824_R,CB1824,CB1824,other,76.0,29.0,47.0,0.2368421052631578,0.2257971014492753,121.0,742.0,0.1630727762803234,16.307277628032345,14.6900269541779,2.038409703504043,0.5489130434782609,10,8,5,1.0,1.1377944579631396,155,True,7205759406183046702,720575940618304670,R,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.6370500526380711,,
7205759406334838071,lLN2T_e_L,lLN2T_e,lLN2T,lLN2T,855.0,367.0,488.0,0.1415204678362573,0.1557974625025084,2619.0,14152.0,0.1850621820237422,18.506218202374225,1.5898812888637648,0.4023090913559614,0.1107700705075921,45,46,43,1.0,1.1138976388390318,157,True,7205759406334838071,720575940633483807,L,lLN2T_e,lLN2T_e,lLN2T,lLN2T,lLN2T_e,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_e;right,,lLN2T_e,serotonin,0.3249090035756803,,
7205759406402586132,CB1824_R,CB1824,CB1824,other,29.0,9.0,20.0,0.3793103448275862,-0.1706293706293706,138.0,899.0,0.1535038932146829,15.350389321468295,9.454949944382648,1.5350389321468298,-0.7912739434478565,5,10,5,0.58,1.085584265288752,160,True,7205759406402586132,720575940640258613,R,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.6005615237464692,,
7205759406332773641,CB2527_L,CB2527,CB2527,other,33.0,10.0,23.0,0.3939393939393939,-0.0799999999999999,57.0,1047.0,0.0544412607449856,5.444126074498567,4.393505253104107,1.3610315186246418,-0.44,4,4,2,0.66,1.055715182742069,161,True,7205759406332773641,720575940633277364,L,CB2527,CB2527,CB2527,CB2527,,,AL local neuron;ALLN;ALv2;CB2527;right,CB2527,,glutamate,0.3495510295315,,
