LN_type,LN_bodyId,ORN_type,LN_hemisphere,right_weight,left_weight,contralateral_input_ratio,input_preference,analysis_body_id,source_root_id,analysis_hemisphere,primary_flywire_name,comparison_name,recommended_match_group,comparison_LN_class,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,top_nt,top_nt_conf,known_nt,known_nt_source
lLN2P_a,7205759406263782422,ORN_VA6,R,8,36,4.5,0.6363636363636364,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VC1,R,1,4,4.0,0.6,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VC2,R,2,15,7.5,0.7647058823529411,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VC3m,R,9,49,5.444444444444445,0.6896551724137931,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VC4,R,2,9,4.5,0.6363636363636364,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VC5,R,3,1,0.3333333333333333,-0.5,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VL2p,R,4,26,6.5,0.7333333333333333,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VM5d,R,4,32,8.0,0.7777777777777778,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_a,7205759406263782422,ORN_VM7d,R,2,6,3.0,0.5,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
lLN2P_c,7205759406349493112,ORN_D,R,1,10,10.0,0.8181818181818182,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DA1,R,6,14,2.3333333333333335,0.4,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DA2,R,2,1,0.5,-0.3333333333333333,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DA4l,R,6,16,2.6666666666666665,0.4545454545454545,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DA4m,R,2,7,3.5,0.5555555555555556,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DC1,R,5,5,1.0,0.0,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DC2,R,2,16,8.0,0.7777777777777778,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DC3,R,1,1,1.0,0.0,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DL2v,R,2,2,1.0,0.0,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DL4,R,14,31,2.2142857142857144,0.3777777777777777,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DL5,R,15,16,1.0666666666666669,0.032258064516129,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DM1,R,5,5,1.0,0.0,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DM2,R,6,5,0.8333333333333334,-0.0909090909090909,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DM3,R,7,18,2.5714285714285716,0.44,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_DP1m,R,2,1,0.5,-0.3333333333333333,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VA2,R,1,17,17.0,0.8888888888888888,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VA6,R,5,32,6.4,0.7297297297297297,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VC1,R,2,4,2.0,0.3333333333333333,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VC3l,R,7,22,3.142857142857143,0.5172413793103449,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VC4,R,1,5,5.0,0.6666666666666666,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VC5,R,4,2,0.5,-0.3333333333333333,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VM7d,R,12,30,2.5,0.4285714285714285,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
lLN2P_c,7205759406349493112,ORN_VM7v,R,23,15,0.6521739130434783,-0.2105263157894736,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
CB2569,7205759406259902771,ORN_VL2a,L,1,4,0.25,0.6,7205759406259902771,720575940625990277,L,CB2569,CB2569,CB2569,CB2569,,,AL local neuron;ALLN;ALv2;CB2569;glutamate;right,CB2569,,glutamate,0.4180315837451869,,
CB2571,7205759406169597782,ORN_DA4m,R,1,1,1.0,0.0,7205759406169597782,720575940616959778,R,CB2571,CB2571,CB2571,CB2571,,,AL local neuron;ALLN;ALv2;CB2571;left,CB2571,,glutamate,0.4094278710812498,,
lLN2P_b,7205759406083457782,ORN_D,R,7,12,1.7142857142857142,0.2631578947368421,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DA1,R,12,6,0.5,-0.3333333333333333,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DA3,R,16,27,1.6875,0.2558139534883721,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DA4m,R,5,6,1.2,0.0909090909090909,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DC2,R,7,24,3.4285714285714284,0.5483870967741935,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DL1,R,3,7,2.3333333333333335,0.4,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DL2d,R,7,14,2.0,0.3333333333333333,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DL2v,R,13,15,1.1538461538461535,0.0714285714285714,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DL5,R,37,46,1.2432432432432432,0.108433734939759,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DM1,R,6,7,1.1666666666666667,0.0769230769230769,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DM2,R,25,69,2.76,0.4680851063829787,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DM5,R,1,1,1.0,0.0,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DM6,R,8,6,0.75,-0.1428571428571428,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_DP1m,R,11,15,1.3636363636363635,0.1538461538461538,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VA2,R,4,20,5.0,0.6666666666666666,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VA6,R,6,5,0.8333333333333334,-0.0909090909090909,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VA7l,R,11,9,0.8181818181818182,-0.1,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VA7m,R,8,24,3.0,0.5,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VC4,R,8,15,1.875,0.3043478260869565,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VC5,R,16,15,0.9375,-0.032258064516129,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VL2a,R,5,32,6.4,0.7297297297297297,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VL2p,R,3,5,1.6666666666666667,0.25,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VM1,R,34,48,1.411764705882353,0.1707317073170731,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406083457782,ORN_VM5d,R,5,18,3.6,0.5652173913043478,7205759406083457782,720575940608345778,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3496170516121951,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
CB1676,7205759406176292702,ORN_DA3,R,2,1,0.5,-0.3333333333333333,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DA4m,R,5,1,0.2,-0.6666666666666666,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DC1,R,7,1,0.1428571428571428,-0.75,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DC3,R,6,2,0.3333333333333333,-0.5,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DL1,R,2,1,0.5,-0.3333333333333333,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DL2d,R,12,1,0.0833333333333333,-0.8461538461538461,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DL5,R,16,1,0.0625,-0.8823529411764706,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DM1,R,2,1,0.5,-0.3333333333333333,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DM3,R,2,2,1.0,0.0,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_DP1m,R,7,1,0.1428571428571428,-0.75,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_VC1,R,9,2,0.2222222222222222,-0.6363636363636364,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_VC3m,R,1,3,3.0,0.5,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_VM2,R,6,2,0.3333333333333333,-0.5,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_VM3,R,2,3,1.5,0.2,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_VM4,R,10,3,0.3,-0.5384615384615384,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
CB1676,7205759406176292702,ORN_VM7v,R,1,2,2.0,0.3333333333333333,7205759406176292702,720575940617629270,R,CB1676,CB1676,CB1676,CB1676,,,AL local neuron;ALLN;ALv2;CB1676;left,CB1676,,acetylcholine,0.3920821936325077,,
v2LN36,7205759406205413491,ORN_D,L,2,36,0.0555555555555555,0.8947368421052632,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_DA1,L,124,431,0.2877030162412993,0.5531531531531532,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_DA4l,L,2,39,0.0512820512820512,0.902439024390244,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_DC3,L,4,71,0.056338028169014,0.8933333333333333,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_DL3,L,110,168,0.6547619047619048,0.2086330935251798,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_DL4,L,6,56,0.1071428571428571,0.8064516129032258,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_DL5,L,1,2,0.5,0.3333333333333333,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_VA1d,L,13,126,0.1031746031746031,0.8129496402877698,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_VA1v,L,12,128,0.09375,0.8285714285714286,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_VA6,L,2,2,1.0,0.0,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
v2LN36,7205759406205413491,ORN_VL2a,L,19,59,0.3220338983050847,0.5128205128205128,7205759406205413491,720575940620541349,L,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,v2LN36,AL local neuron;ALLN;v2LN36,,v2LN36,serotonin,0.5973435240787478,glutamate,"Chou et al., 2022"
lLN2T_e,7205759406215518541,ORN_DM4,L,2,5,0.4,0.4285714285714285,7205759406215518541,720575940621551854,L,lLN2T_e,lLN2T_e,lLN2T,lLN2T,lLN2T_e,lLN2T,AL local neuron;ALLN;lLN2T_e,,lLN2T_e,serotonin,0.3227453613794822,,
