id,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,target_id,neuropil,pre_cell_type,pre_hemibrain_type,pre_side,glomerulus,pre_cell_sub_class,target_group,target_cell_type,target_hemibrain_type,target_side
66798881,76844662110938732,720575940648650884,76844662110939887,720575940614182398,66798881,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PV5a1,,LHPV5a1,left
161365116,76281574651599608,720575940618308825,76281574651594296,720575940614182398,161365116,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
114413752,76774224580372850,720575940628316047,76774224580384334,720575940614182398,114413752,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PV5a1,,LHPV5a1,left
112527327,76774362019386085,720575940630024566,76774362019370587,720575940614182398,112527327,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
112527345,76774362019386085,720575940630024566,76774362019378982,720575940614182398,112527345,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
20896480,76563255786943769,720575940618308825,76563255786928009,720575940614182398,20896480,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
84033018,76492543378331372,720575940618308825,76492543378324308,720575940614182398,84033018,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
239607809,76774224580447738,720575940618308825,76774224580445169,720575940614182398,239607809,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
63243932,76703855903217150,720575940613864891,76703855903218351,720575940614182398,63243932,LH_L,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",left,mPN,multiglomerular,PV5a1,,LHPV5a1,left
173915669,76352080901716855,720575940624001321,76422449645919159,720575940614182398,173915669,LH_L,,VC4_adPN,left,VC4,uniglomerular,PV5a1,,LHPV5a1,left
173915638,76352080901716855,720575940624001321,76422449645920594,720575940614182398,173915638,LH_L,,VC4_adPN,left,VC4,uniglomerular,PV5a1,,LHPV5a1,left
67346234,76703718464184205,720575940630770042,76703718464177065,720575940614182398,67346234,LH_L,,DM1_lPN,left,DM1,uniglomerular,PV5a1,,LHPV5a1,left
154644666,76703993275443758,720575940620068518,76703993275443769,720575940614182398,154644666,LH_L,,VA7m_lPN,left,VA7m,uniglomerular,PV5a1,,LHPV5a1,left
185743718,76492887109437035,720575940620068518,76492887109424258,720575940617903617,185743718,LH_L,,VA7m_lPN,left,VA7m,uniglomerular,PV5a1,,LHPV5a1,left
103380607,82896305256682706,720575940615366055,82896305256682816,720575940630991500,103380607,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
41242935,82333492675095537,720575940615366055,82333492675115105,720575940645673508,41242935,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
42261458,82403792766994174,720575940615366055,82403792766992812,720575940631962705,42261458,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
85583515,82685130304890847,720575940615366055,82685130304915855,720575940645673508,85583515,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
241667111,82755499049014337,720575940615366055,82755499049023990,720575940631962705,241667111,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
56737770,76422243487596825,720575940611079236,76422243487597979,720575940632818221,56737770,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
203744978,82192755186768122,720575940615366055,82192755186771706,720575940630991500,203744978,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
208550054,82192617748060172,720575940617903168,82192617748069379,720575940632389028,208550054,LH_R,,VM7d_adPN,right,VM7d,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
208550092,82192617748077556,720575940617903168,82192617748073405,720575940632389028,208550092,LH_R,,VM7d_adPN,right,VM7d,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
47250009,82755499048816704,720575940615366055,82755499048825056,720575940636488110,47250009,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
232991352,76563118348101746,720575940630928715,76563118348099161,720575940632818221,232991352,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
155913912,76633418372796631,720575940620467438,76633418372786767,720575940632818221,155913912,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
63243571,76563118414877040,720575940617668747,76563187134355543,720575940632818221,63243571,LH_L,,VA4_lPN,left,VA4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
136530541,77196574417552076,720575940619337536,77196574417545318,720575940632818221,136530541,LH_L,,VM7v_adPN,left,VM7v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
42246024,77337243186197125,720575940621256212,77337243186211281,720575940632818221,42246024,LH_L,,VM7v_adPN,left,VM7v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
239607600,76633418372634310,720575940618308825,76633418372633039,720575940632818221,239607600,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
4305423,76985468251745951,720575940628283560,76985468251749591,720575940632818221,4305423,LH_L,,VA1v_adPN,left,VA1v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
26476628,77125999514982152,720575940617668747,77125999514986819,720575940632818221,26476628,LH_L,,VA4_lPN,left,VA4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
157809030,76774430738546191,720575940619902598,76774430738552465,720575940632818221,157809030,LH_L,VC3_adPN,VC3l_adPN,left,VC3l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
165438494,77055630837952287,720575940628181520,77055630837952315,720575940632818221,165438494,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
87399225,76773949635704304,720575940615394719,76773949635710813,720575940632818221,87399225,LH_L,VC3_adPN,VC3l_adPN,left,VC3l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
155902558,77055630837927658,720575940628181520,77055630837926477,720575940632818221,155902558,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
159670826,76774155860644762,720575940625784153,76774155860647574,720575940632818221,159670826,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
155053268,81418767854900729,720575940615366055,81418767854892821,720575940633320785,155053268,MB_CA_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3198,LHPD2b1,right
228113823,82896511348167407,720575940615366055,82896511348166117,720575940631962705,228113823,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
70248551,82544392816261965,720575940615366055,82544392816258197,720575940630991500,70248551,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
231749127,76563187067572930,720575940627772009,76563187067571700,720575940632818221,231749127,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
103380392,82896236537194340,720575940615366055,82896305256668033,720575940636488110,103380392,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
7866972,82474024071953916,720575940639080765,82474024071956902,720575940631962705,7866972,LH_R,,DL5_adPN,right,DL5,uniglomerular,PV5a1,,LHPV5a1,right
106587097,82544598974465441,720575940615366055,82544598974517069,720575940620993008,106587097,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
115008694,82755705140530827,720575940615366055,82755705140532098,720575940632462500,115008694,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
208576440,82333355236380364,720575940615366055,82333355236370018,720575940631962705,208576440,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
208889767,82896236470337030,720575940634658785,82896236470337031,720575940636488110,208889767,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
208889799,82896236470337030,720575940634658785,82896236470337031,720575940636488110,208889799,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
227710301,82755567701385564,720575940634658785,82755567701393079,720575940636488110,227710301,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
35285799,82896511348172548,720575940615366055,82896511348159430,720575940622484182,35285799,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
95361047,82755498981808514,720575940617903168,82755498981816324,720575940636488110,95361047,LH_R,,VM7d_adPN,right,VM7d,uniglomerular,PV5a1,,LHPV5a1,right
208889788,82896236470337030,720575940634658785,82896236470337031,720575940636488110,208889788,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
102111772,82825799073557078,720575940615366055,82825799073550938,720575940630149829,102111772,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB2977,LHPD2a1,right
115007269,82333492675464472,720575940615366055,82333492675465771,720575940622484182,115007269,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
75709176,82685267676336471,720575940639080765,82685267676331846,720575940617540509,75709176,SLP_R,,DL5_adPN,right,DL5,uniglomerular,PV5a1,,LHPV5a1,right
114405609,76703855836200922,720575940612320498,76703855836199692,720575940614182398,114405609,LH_L,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",left,mPN,multiglomerular,PV5a1,,LHPV5a1,left
67853074,76914962135665694,720575940612320498,76914962135687009,720575940614182398,67853074,LH_L,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",left,mPN,multiglomerular,PV5a1,,LHPV5a1,left
5685927,76985330812777607,720575940627480586,76985330812776561,720575940626967070,5685927,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
114143124,76703512238860552,720575940627480586,76703512238849317,720575940631234575,114143124,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
114143134,76703512238853225,720575940627480586,76703512238853174,720575940631234575,114143134,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
89800901,77055699490283217,720575940627480586,77055699490285725,720575940631234575,89800901,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
89800905,77055699490283217,720575940627480586,77055699490285725,720575940631234575,89800905,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
229241809,76985124654471803,720575940627480586,76985124654465959,720575940631225871,229241809,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
232256508,76914893349473011,720575940627480586,76914893349478222,720575940627372346,232256508,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
195733109,76563049695486734,720575940627480586,76563049695471766,720575940626508346,195733109,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
195733122,76563049695486734,720575940627480586,76563049695471766,720575940626508346,195733122,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
228768336,76703718397213504,720575940627480586,76703718397213421,720575940626967070,228768336,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
194960053,76562980976026134,720575940627480586,76562980976038927,720575940627372346,194960053,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
62738662,76563049695381910,720575940627480586,76563049695375983,720575940630050391,62738662,LH_L,,VM3_adPN,left,VM3,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
66637469,76914755977222634,720575940627480586,76914755977211451,720575940631234575,66637469,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
59438373,76562980976046183,720575940627480586,76562980976048545,720575940627372346,59438373,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
57521109,76633418439610567,720575940627480586,76633418439616961,720575940617903617,57521109,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
66643055,76844455952543091,720575940627480586,76844455952553350,720575940631225871,66643055,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
20863783,76633280933732626,720575940627480586,76633280933726808,720575940626508346,20863783,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
5680622,76985330812765341,720575940627480586,76985262093303313,720575940626967070,5680622,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
232256476,76914893349476842,720575940627480586,76914893349461211,720575940631234575,232256476,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
67855955,76985330879795229,720575940627480586,76985330879787257,720575940626967070,67855955,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
21917894,76703787116863395,720575940627480586,76703787116857569,720575940635128089,21917894,LH_L,,VM3_adPN,left,VM3,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,left
185359740,76422380926353950,720575940642046453,76422380926341453,720575940617910017,185359740,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
40547458,82966673933736171,720575940609460491,82966673933748928,720575940636488110,40547458,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
43623011,83177780233385206,720575940609460491,83177780233390255,720575940627631125,43623011,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
45176657,83107686367075160,720575940609460491,83107686367067249,720575940636488110,45176657,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
47274619,82966674000793196,720575940609460491,82966674000794432,720575940636488110,47274619,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
45152908,82755842646231034,720575940609460491,82755842646222276,720575940617540509,45152908,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
70129134,82685473901966384,720575940609460491,82685473901975032,720575940622484182,70129134,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
108109644,82614830213252032,720575940609460491,82614830213250753,720575940617540509,108109644,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
100983790,82755705207311230,720575940609460491,82755705207310099,720575940634792884,100983790,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
116997132,82896305189904975,720575940609460491,82896305189914047,720575940622484182,116997132,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
115731939,83107480141960688,720575940609460491,83107480141965716,720575940645673508,115731939,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
139585449,83037180184259848,720575940609460491,83037180184262413,720575940627631125,139585449,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
189022872,83107480208574865,720575940609460491,83107480208573460,720575940634792884,189022872,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
201821803,82966742653236298,720575940609460491,82966811372706851,720575940636488110,201821803,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
209269269,82826142604075866,720575940609460491,82826142604075942,720575940631962705,209269269,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
228126102,83107617580764434,720575940609460491,83107617580766703,720575940636488110,228126102,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
117305323,82826280043098366,720575940609460491,82826280043099467,720575940617540509,117305323,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
108516336,82615036438178238,720575940609460491,82615036438124132,720575940636488110,108516336,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
94736382,82826005164920662,720575940609460491,82826005164921962,720575940617540509,94736382,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
94736507,82826005164937747,720575940609460491,82826005164934138,720575940634792884,94736507,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
90260128,82755705207693598,720575940609460491,82755705207670663,720575940631962705,90260128,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
40860147,82474092724481664,720575940622726271,82474092724482849,720575940627631125,40860147,SLP_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
47745599,82615036438341298,720575940609460491,82615036438337311,720575940632389028,47745599,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
113752169,76703512238817899,720575940627480586,76703512238820819,720575940631234575,113752169,LH_L,,VM3_adPN,left,VM3,uniglomerular,PV5a1,,LHPV5a1,left
165443023,76844524605414610,720575940628181520,76844524605412188,720575940614182398,165443023,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PV5a1,,LHPV5a1,left
5384772,76915030788084482,720575940628181520,76915030788079433,720575940631234575,5384772,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PV5a1,,LHPV5a1,left
69210227,83107686367010262,720575940622726271,83107686367019524,720575940636488110,69210227,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
5384769,76915030788080720,720575940628181520,76915030788079433,720575940631234575,5384769,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PV5a1,,LHPV5a1,left
158065713,76985399532131808,720575940618295454,76985399532132999,720575940617910017,158065713,LH_L,,VL2a_adPN,left,VL2a,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
46883545,82474092791613468,720575940622726271,82474092791607814,720575940645673508,46883545,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
100978542,82685336463135249,720575940622726271,82685336463131645,720575940617540509,100978542,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
7879810,82966605281174851,720575940622726271,82966605281184720,720575940636488110,7879810,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
194306441,82896511348297536,720575940622726271,82896511348309230,720575940617540509,194306441,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
116995495,82403723980678272,720575940622726271,82403723980682891,720575940622484182,116995495,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
41495832,82403861486476199,720575940622726271,82403861486469634,720575940627631125,41495832,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
115035615,83037180117233916,720575940622726271,83037180117229006,720575940617540509,115035615,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
41472061,82333492742276659,720575940622726271,82333492742276617,720575940636488110,41472061,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
41947798,83107686367165664,720575940622726271,83107686367169284,720575940617540509,41947798,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
143842163,82403792767003418,720575940622726271,82403792767018692,720575940634792884,143842163,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
190868217,82544392816184061,720575940622726271,82544461535667231,720575940622484182,190868217,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
32545477,83037180117050268,720575940622726271,83037180117039258,720575940617540509,32545477,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
143846182,83107411489322874,720575940622726271,83107411489311660,720575940627631125,143846182,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
106589982,83037111464249501,720575940622726271,83037111464248403,720575940622484182,106589982,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
101414330,82615036438395677,720575940622726271,82615036438404698,720575940627631125,101414330,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
101410766,82685405182612354,720575940622726271,82685405182603743,720575940634792884,101410766,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
105810541,82896717573267355,720575940622726271,82896717573320905,720575940622484182,105810541,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
191844802,82896442628816513,720575940622726271,82896442628798748,720575940617540509,191844802,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
136518899,82755705207548165,720575940622726271,82755705207550476,720575940645673508,136518899,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
94116730,82544598907715203,720575940622726271,82544598907726736,720575940627631125,94116730,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
7750205,82333630180991082,720575940623945404,82333630180993798,720575940632389028,7750205,LH_R,VC3_adPN,VC3l_adPN,right,VC3l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
226832005,82966605214506946,720575940622726271,82966605214502463,720575940632389028,226832005,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
42243052,82474161511143157,720575940622726271,82474161511141966,720575940636488110,42243052,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
189674416,82826211390251375,720575940622726271,82826211390246074,720575940636488110,189674416,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
173912962,76844662110967567,720575940618308825,76844662110980298,720575940614182398,173912962,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
224508725,81488861519566505,720575940610070442,81488861519566542,720575940630991500,224508725,SLP_R,"(M_lPNm12,M_lPNm13)b","M_lPNm12,M_lPNm13",right,mPN,multiglomerular,PD2a1_b1,CB3205,LHPD2a1,right
69190626,82755773926639161,720575940618277184,82755773926658054,720575940630991500,69190626,LH_R,,VA7l_adPN,right,VA7l,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
103029366,82544461535846138,720575940616566133,82544461535866167,720575940630991500,103029366,LH_R,,VM3_adPN,right,VM3,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
103837026,82544667694221462,720575940618277184,82544667694227901,720575940630991500,103837026,LH_R,,VA7l_adPN,right,VA7l,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
33234870,82263123931090617,720575940619071005,82333492675271328,720575940630991500,33234870,LH_R,,DM1_lPN,right,DM1,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
174230718,76422174767992546,720575940623528925,76422174767993765,720575940617903617,174230718,LH_L,,DM4_adPN,left,DM4,uniglomerular,PV5a1,,LHPV5a1,left
174236154,76492543512195303,720575940623528925,76492543512197873,720575940621359988,174236154,LH_L,,DM4_adPN,left,DM4,uniglomerular,PV5a1,,LHPV5a1,left
174237586,76351806023857893,720575940618308825,76351806023859075,720575940621359988,174237586,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
174241528,76562912256404725,720575940630770042,76562912256389879,720575940626508346,174241528,LH_L,,DM1_lPN,left,DM1,uniglomerular,PV5a1,,LHPV5a1,left
242699525,83037042745215150,720575940615366055,83037042745211423,720575940617540509,242699525,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
241690766,82544392816495813,720575940615366055,82544392816506046,720575940630991500,241690766,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
46880679,77337174466594237,720575940620725720,77337174466596266,720575940632818221,46880679,SLP_L,,M_lvPNm41,left,mPN,multiglomerular,PD2a1_b1,CB0339,LHPD2b1,left
175154969,76703787183715093,720575940617179451,76703787183705365,720575940614182398,175154969,LH_L,,VM2_adPN,left,VM2,uniglomerular,PV5a1,,LHPV5a1,left
175154982,76703787183715093,720575940617179451,76703787183705365,720575940614182398,175154982,LH_L,,VM2_adPN,left,VM2,uniglomerular,PV5a1,,LHPV5a1,left
175155120,76703787183719360,720575940617179451,76703787183727559,720575940617910017,175155120,LH_L,,VM2_adPN,left,VM2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
174901591,76915030855178726,720575940640398477,76915030855169463,720575940617903617,174901591,LH_L,,VA7m_lPN,left,VA7m,uniglomerular,PV5a1,,LHPV5a1,left
228112960,82474298883091715,720575940615366055,82474298883087080,720575940620993008,228112960,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
228113887,82826142603990717,720575940615366055,82826142603993462,720575940631962705,228113887,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
175159363,76351943462802347,720575940611079236,76351943462809764,720575940627221011,175159363,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,left
207381027,82333423955902379,720575940615366055,82333423955896236,720575940636488110,207381027,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
208553187,82333355236420872,720575940615366055,82333355236413437,720575940622484182,208553187,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
175163663,76563118414785715,720575940630770042,76563118414787101,720575940614182398,175163663,LH_L,,DM1_lPN,left,DM1,uniglomerular,PV5a1,,LHPV5a1,left
174908112,76492749670622122,720575940656077473,76492749670634120,720575940614182398,174908112,LH_L,,DP1m_vPN,left,DP1m,multiglomerular,PV5a1,,LHPV5a1,left
191820765,82333492675442226,720575940615366055,82333492675450943,720575940622484182,191820765,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
192449145,82755636420987683,720575940609460491,82755636420982707,720575940634792884,192449145,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
189794871,82896236537048116,720575940615366055,82896236537054248,720575940631962705,189794871,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
47745999,82615036438394031,720575940609460491,82615036438385468,720575940627631125,47745999,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
174898290,76703855903167186,720575940618308825,76703855903170545,720575940614182398,174898290,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
105904660,83107548861490916,720575940609460491,83107548861493698,720575940634792884,105904660,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
84536940,82685405182792725,720575940609460491,82685405182790376,720575940627631125,84536940,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
193889951,82896648787221900,720575940609460491,82896648787226679,720575940617540509,193889951,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
142166512,82685405182721201,720575940609460491,82685405182721100,720575940634792884,142166512,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
