target_group,bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo,target_type,target_instance
PV5a1,635062078,609941228,37,DP1m_adPN,LHPV5a1_a,DP1m_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 37, 'post': 37}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,573683455,31,DM1_lPN,LHPV5a1_a,DM1_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 31, 'post': 31}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1977579449,609941228,26,VA2_adPN,LHPV5a1_a,VA2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 26, 'post': 26}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1977579449,573333284,25,VA2_adPN,LHPV5a1_a,VA2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 25, 'post': 25}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635062078,573333284,20,DP1m_adPN,LHPV5a1_a,DP1m_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 20, 'post': 20}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635062078,604368022,20,DP1m_adPN,LHPV5a1_a,DP1m_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 20, 'post': 20}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,609941228,19,DM1_lPN,LHPV5a1_a,DM1_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 19, 'post': 19}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,604368022,18,DM4_adPN,LHPV5a1_a,DM4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 18, 'post': 18}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,609941228,18,DM4_adPN,LHPV5a1_a,DM4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 18, 'post': 18}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,573333284,17,DM4_adPN,LHPV5a1_a,DM4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 17, 'post': 17}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1977579449,604368022,17,VA2_adPN,LHPV5a1_a,VA2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 17, 'post': 17}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,604368022,14,DM1_lPN,LHPV5a1_a,DM1_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 14, 'post': 14}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,573683455,13,DM4_adPN,LHPV5a1_a,DM4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 13, 'post': 13}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1851389175,573683455,13,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 13, 'post': 13}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,573333284,11,DM1_lPN,LHPV5a1_a,DM1_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 11, 'post': 11}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,577546843,11,DM1_lPN,LHPV5a1_b,DM1_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 11, 'post': 11}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1977916288,573683455,10,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 10, 'post': 10}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,755518957,573683455,8,DM3_adPN,LHPV5a1_a,DM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 8, 'post': 8}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,573333903,7,DM1_lPN,LHPV5a1_b,DM1_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 7, 'post': 7}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,724816115,609941228,7,DP1l_adPN,LHPV5a1_a,DP1l_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 7, 'post': 7}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,730213826,573683455,7,DP1l_vPN,LHPV5a1_a,DP1l_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 7, 'post': 7}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,755518957,604368022,7,DM3_adPN,LHPV5a1_a,DM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 7, 'post': 7}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,724816115,573333284,6,DP1l_adPN,LHPV5a1_a,DP1l_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 6, 'post': 6}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1630051981,573683455,6,VA4_lPN,LHPV5a1_a,VA4_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 6, 'post': 6}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,573333903,5,DM4_adPN,LHPV5a1_b,DM4_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,755518957,573333903,5,DM3_adPN,LHPV5a1_b,DM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1764091241,609941228,5,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1851389175,573333903,5,VM3_adPN,LHPV5a1_b,VM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1977579449,573683455,5,VA2_adPN,LHPV5a1_a,VA2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813055147,573333284,5,VC4_adPN,LHPV5a1_a,VC4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5901222910,609941228,5,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 5, 'post': 5}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542634818,546511447,4,DM1_lPN,LHPV5a1_b,DM1_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,697132371,604368022,4,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,730213826,609941228,4,DP1l_vPN,LHPV5a1_a,DP1l_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,755518957,577546843,4,DM3_adPN,LHPV5a1_b,DM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,788306624,609941228,4,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1570685283,573683455,4,DM3_vPN,LHPV5a1_a,DM3_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1764091241,573333284,4,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1850706912,604368022,4,VC2_lPN,LHPV5a1_a,VC2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1851389175,604368022,4,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1882083076,609941228,4,VA7m_lPN,LHPV5a1_a,VA7m_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1977916288,604368022,4,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1977916288,609941228,4,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813050729,573333284,4,VA7m_lPN,LHPV5a1_a,VA7m_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813055180,609941228,4,VA7m_lPN,LHPV5a1_a,VA7m_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 4, 'post': 4}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,630714299,573333284,3,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,697132371,609941228,3,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,730213826,573333284,3,DP1l_vPN,LHPV5a1_a,DP1l_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,730213826,604368022,3,DP1l_vPN,LHPV5a1_a,DP1l_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,755518957,546511447,3,DM3_adPN,LHPV5a1_b,DM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,788306624,604368022,3,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,788648194,604368022,3,DL2d_adPN,LHPV5a1_a,DL2d_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,823314446,573683455,3,DL2d_vPN,LHPV5a1_a,DL2d_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1570685283,573333903,3,DM3_vPN,LHPV5a1_b,DM3_vPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1570685283,609941228,3,DM3_vPN,LHPV5a1_a,DM3_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1851389175,577546843,3,VM3_adPN,LHPV5a1_b,VM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1851389175,609941228,3,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5901222910,546511447,3,DM2_lPN,LHPV5a1_b,DM2_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,5901222910,604368022,3,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 3, 'post': 3}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,630714299,573683455,2,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,630714299,604368022,2,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635062078,573683455,2,DP1m_adPN,LHPV5a1_a,DP1m_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,666818300,573333284,2,V_l2PN,LHPV5a1_a,V_l2PN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,697485362,546511447,2,DM5_lPN,LHPV5a1_b,DM5_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,724816115,573683455,2,DP1l_adPN,LHPV5a1_a,DP1l_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,724816115,604368022,2,DP1l_adPN,LHPV5a1_a,DP1l_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,727472481,573683455,2,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,788306624,573683455,2,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,788306724,573333284,2,VC4_adPN,LHPV5a1_a,VC4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1630051981,604368022,2,VA4_lPN,LHPV5a1_a,VA4_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1630051981,609941228,2,VA4_lPN,LHPV5a1_a,VA4_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1692817033,573333284,2,VA7l_adPN,LHPV5a1_a,VA7l_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1764091241,604368022,2,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1850706912,573333284,2,VC2_lPN,LHPV5a1_a,VC2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1850706912,577546843,2,VC2_lPN,LHPV5a1_b,VC2_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1850711304,604368022,2,VM1_lPN,LHPV5a1_a,VM1_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1850711304,609941228,2,VM1_lPN,LHPV5a1_a,VM1_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1851389175,573333284,2,VM3_adPN,LHPV5a1_a,VM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1882083076,573333284,2,VA7m_lPN,LHPV5a1_a,VA7m_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1977916288,573333903,2,VM3_adPN,LHPV5a1_b,VM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1977916288,577546843,2,VM3_adPN,LHPV5a1_b,VM3_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,5813038793,573333284,2,DL2v_adPN,LHPV5a1_a,DL2v_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813038793,604368022,2,DL2v_adPN,LHPV5a1_a,DL2v_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813039235,573333284,2,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813039465,573683455,2,DL2v_adPN,LHPV5a1_a,DL2v_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813055147,604368022,2,VC4_adPN,LHPV5a1_a,VC4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813055180,573333284,2,VA7m_lPN,LHPV5a1_a,VA7m_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5813070872,573683455,2,DM6_adPN,LHPV5a1_a,DM6_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5901222910,573333284,2,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,5901222910,573683455,2,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 2, 'post': 2}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,542652506,609941228,1,DM4_vPN,LHPV5a1_a,DM4_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,573333835,577546843,1,DM4_adPN,LHPV5a1_b,DM4_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,630714299,546511447,1,DM2_lPN,LHPV5a1_b,DM2_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,630714299,573333903,1,DM2_lPN,LHPV5a1_b,DM2_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,630714299,609941228,1,DM2_lPN,LHPV5a1_a,DM2_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635048729,573683455,1,DP1m_vPN,LHPV5a1_a,DP1m_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635048729,604368022,1,DP1m_vPN,LHPV5a1_a,DP1m_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635048729,609941228,1,DP1m_vPN,LHPV5a1_a,DP1m_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,635416407,573683455,1,DM5_lPN,LHPV5a1_a,DM5_lPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,693479072,573333284,1,VM7v_adPN,LHPV5a1_a,VM7v_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,693479072,604368022,1,VM7v_adPN,LHPV5a1_a,VM7v_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,693483018,604368022,1,DL5_adPN,LHPV5a1_a,DL5_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,693483018,609941228,1,DL5_adPN,LHPV5a1_a,DL5_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,697132371,573333284,1,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,697132371,573333903,1,VM2_adPN,LHPV5a1_b,VM2_adPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,697132371,573683455,1,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,727472481,573333284,1,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,727472481,604368022,1,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,727472481,609941228,1,VM2_adPN,LHPV5a1_a,VM2_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,754854077,573333284,1,VC4_adPN,LHPV5a1_a,VC4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,754854077,609941228,1,VC4_adPN,LHPV5a1_a,VC4_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,755518957,573333284,1,DM3_adPN,LHPV5a1_a,DM3_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,788648194,609941228,1,DL2d_adPN,LHPV5a1_a,DL2d_adPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,823314446,573333284,1,DL2d_vPN,LHPV5a1_a,DL2d_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,823314446,609941228,1,DL2d_vPN,LHPV5a1_a,DL2d_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1570685283,573333284,1,DM3_vPN,LHPV5a1_a,DM3_vPN_R,LHPV5a1_a_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_a,LHPV5a1_a_R
PV5a1,1570685283,577546843,1,DM3_vPN,LHPV5a1_b,DM3_vPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
PV5a1,1609883245,577546843,1,DL3_lPN,LHPV5a1_b,DL3_lPN_R,LHPV5a1_b_R,"{'LH(R)': {'pre': 1, 'post': 1}}",LHPV5a1_b,LHPV5a1_b_R
