LN_type,ORN_type,input_preference,n_ln_body_ids,source_LN_types,point_label,glomerulus,x_order,LN_type_mean_input_preference
lLN2X09,ORN_VA7m,-0.1111111111111111,1,lLN2X09,ORN_VA7m,VA7m,47,-0.05577165447587777
lLN2X09,ORN_VC1,0.0714285714285714,2,lLN2X09,ORN_VC1,VC1,47,-0.05577165447587777
lLN2X09,ORN_VC2,0.1111111111111111,1,lLN2X09,ORN_VC2,VC2,47,-0.05577165447587777
lLN2X09,ORN_VL2a,-0.1964912280701755,2,lLN2X09,ORN_VL2a,VL2a,47,-0.05577165447587777
lLN2X09,ORN_VL2p,0.2,1,lLN2X09,ORN_VL2p,VL2p,47,-0.05577165447587777
lLN2X09,ORN_VM2,-0.20454545454545456,2,lLN2X09,ORN_VM2,VM2,47,-0.05577165447587777
lLN2X09,ORN_VM4,0.0,1,lLN2X09,ORN_VM4,VM4,47,-0.05577165447587777
lLN2X09,ORN_VM5v,-0.032258064516129,1,lLN2X09,ORN_VM5v,VM5v,47,-0.05577165447587777
CB1266,ORN_D,-0.3333333333333333,1,CB1266,ORN_D,D,48,-0.06358627618261735
CB1266,ORN_DA4l,0.5,2,CB1266,ORN_DA4l,DA4l,48,-0.06358627618261735
CB1266,ORN_DC1,-0.17552563193952275,2,CB1266,ORN_DC1,DC1,48,-0.06358627618261735
CB1266,ORN_DC2,-0.6,1,CB1266,ORN_DC2,DC2,48,-0.06358627618261735
CB1266,ORN_DC3,-0.13574097135740976,2,CB1266,ORN_DC3,DC3,48,-0.06358627618261735
CB1266,ORN_DL2d,-0.2,1,CB1266,ORN_DL2d,DL2d,48,-0.06358627618261735
CB1266,ORN_DL2v,-0.3333333333333333,1,CB1266,ORN_DL2v,DL2v,48,-0.06358627618261735
CB1266,ORN_DL5,-0.1076923076923077,2,CB1266,ORN_DL5,DL5,48,-0.06358627618261735
CB1266,ORN_DM1,0.03868258178603,2,CB1266,ORN_DM1,DM1,48,-0.06358627618261735
CB1266,ORN_DM2,-0.3333333333333333,1,CB1266,ORN_DM2,DM2,48,-0.06358627618261735
CB1266,ORN_DP1l,0.10489993098688745,2,CB1266,ORN_DP1l,DP1l,48,-0.06358627618261735
CB1266,ORN_DP1m,0.12770866560340244,3,CB1266,ORN_DP1m,DP1m,48,-0.06358627618261735
CB1266,ORN_VA2,-0.15083524402227316,2,CB1266,ORN_VA2,VA2,48,-0.06358627618261735
CB1266,ORN_VA3,-0.6153846153846154,1,CB1266,ORN_VA3,VA3,48,-0.06358627618261735
CB1266,ORN_VA4,0.3235294117647059,2,CB1266,ORN_VA4,VA4,48,-0.06358627618261735
CB1266,ORN_VA5,0.2333333333333333,2,CB1266,ORN_VA5,VA5,48,-0.06358627618261735
CB1266,ORN_VA6,0.1666666666666666,1,CB1266,ORN_VA6,VA6,48,-0.06358627618261735
CB1266,ORN_VC2,-0.4482758620689655,1,CB1266,ORN_VC2,VC2,48,-0.06358627618261735
CB1266,ORN_VC3m,0.08484152663257138,3,CB1266,ORN_VC3m,VC3m,48,-0.06358627618261735
CB1266,ORN_VC5,0.4107142857142857,2,CB1266,ORN_VC5,VC5,48,-0.06358627618261735
CB1266,ORN_VL2a,-0.035714285714285754,2,CB1266,ORN_VL2a,VL2a,48,-0.06358627618261735
CB1266,ORN_VL2p,-0.030316030316030345,3,CB1266,ORN_VL2p,VL2p,48,-0.06358627618261735
CB1266,ORN_VM1,-0.3333333333333333,1,CB1266,ORN_VM1,VM1,48,-0.06358627618261735
CB1266,ORN_VM5d,0.2667781534842693,3,CB1266,ORN_VM5d,VM5d,48,-0.06358627618261735
CB1266,ORN_VM5v,-0.2587090163934426,2,CB1266,ORN_VM5v,VM5v,48,-0.06358627618261735
CB1266,ORN_VM7d,0.02798389834618556,3,CB1266,ORN_VM7d,VM7d,48,-0.06358627618261735
CB1266,ORN_VM7v,0.0895593869731801,2,CB1266,ORN_VM7v,VM7v,48,-0.06358627618261735
CB3202,ORN_DC2,-0.25,2,CB3202,ORN_DC2,DC2,49,-0.0640072964669739
CB3202,ORN_DC3,0.0,1,CB3202,ORN_DC3,DC3,49,-0.0640072964669739
CB3202,ORN_DL1,0.0,1,CB3202,ORN_DL1,DL1,49,-0.0640072964669739
CB3202,ORN_VA6,0.11428571428571424,2,CB3202,ORN_VA6,VA6,49,-0.0640072964669739
CB3202,ORN_VA7l,0.5,1,CB3202,ORN_VA7l,VA7l,49,-0.0640072964669739
CB3202,ORN_VC1,0.12365591397849461,4,CB3202,ORN_VC1,VC1,49,-0.0640072964669739
CB3202,ORN_VM5d,-0.5,1,CB3202,ORN_VM5d,VM5d,49,-0.0640072964669739
CB3202,ORN_VM5v,-0.5,1,CB3202,ORN_VM5v,VM5v,49,-0.0640072964669739
vLN24,ORN_D,0.7142857142857143,1,vLN24,ORN_D,D,50,-0.06465728715728716
vLN24,ORN_DC1,-0.42592592592592593,2,vLN24,ORN_DC1,DC1,50,-0.06465728715728716
vLN24,ORN_DL5,-0.0909090909090909,1,vLN24,ORN_DL5,DL5,50,-0.06465728715728716
vLN24,ORN_DM1,0.43333333333333335,2,vLN24,ORN_DM1,DM1,50,-0.06465728715728716
vLN24,ORN_DM2,-0.125,1,vLN24,ORN_DM2,DM2,50,-0.06465728715728716
vLN24,ORN_DM4,0.5,1,vLN24,ORN_DM4,DM4,50,-0.06465728715728716
vLN24,ORN_VA4,-0.6727272727272727,1,vLN24,ORN_VA4,VA4,50,-0.06465728715728716
vLN24,ORN_VC4,-0.2296296296296296,2,vLN24,ORN_VC4,VC4,50,-0.06465728715728716
vLN24,ORN_VM7d,0.0,1,vLN24,ORN_VM7d,VM7d,50,-0.06465728715728716
vLN24,ORN_VM7v,-0.75,1,vLN24,ORN_VM7v,VM7v,50,-0.06465728715728716
vLN25,ORN_DC3,-0.75,1,vLN25,ORN_DC3,DC3,51,-0.07447666808589494
vLN25,ORN_DL1,-0.06048387096774194,2,vLN25,ORN_DL1,DL1,51,-0.07447666808589494
vLN25,ORN_DL2v,-0.9387755102040816,1,vLN25,ORN_DL2v,DL2v,51,-0.07447666808589494
vLN25,ORN_DL5,0.0,1,vLN25,ORN_DL5,DL5,51,-0.07447666808589494
vLN25,ORN_DP1l,-0.003563473296871844,4,vLN25,ORN_DP1l,DP1l,51,-0.07447666808589494
vLN25,ORN_VA3,0.33424948326909104,3,vLN25,ORN_VA3,VA3,51,-0.07447666808589494
vLN25,ORN_VA4,0.875,1,vLN25,ORN_VA4,VA4,51,-0.07447666808589494
vLN25,ORN_VA5,-0.6,1,vLN25,ORN_VA5,VA5,51,-0.07447666808589494
vLN25,ORN_VA7l,0.24242424242424246,2,vLN25,ORN_VA7l,VA7l,51,-0.07447666808589494
vLN25,ORN_VC3m,-0.2606781429316641,3,vLN25,ORN_VC3m,VC3m,51,-0.07447666808589494
vLN25,ORN_VC5,0.29535558780841803,3,vLN25,ORN_VC5,VC5,51,-0.07447666808589494
vLN25,ORN_VL2a,-0.0021225482831825626,4,vLN25,ORN_VL2a,VL2a,51,-0.07447666808589494
vLN25,ORN_VL2p,-0.31905216183843715,3,vLN25,ORN_VL2p,VL2p,51,-0.07447666808589494
vLN25,ORN_VM1,-0.0602883355176933,2,vLN25,ORN_VM1,VM1,51,-0.07447666808589494
vLN25,ORN_VM4,0.130784708249497,2,vLN25,ORN_VM4,VM4,51,-0.07447666808589494
CB1676,ORN_DA3,-0.3333333333333333,1,CB1676,ORN_DA3,DA3,52,-0.08518821723689878
CB1676,ORN_DA4m,-0.6666666666666666,1,CB1676,ORN_DA4m,DA4m,52,-0.08518821723689878
CB1676,ORN_DC1,-0.75,1,CB1676,ORN_DC1,DC1,52,-0.08518821723689878
CB1676,ORN_DC2,-0.2,2,CB1676,ORN_DC2,DC2,52,-0.08518821723689878
CB1676,ORN_DC3,-0.25,2,CB1676,ORN_DC3,DC3,52,-0.08518821723689878
CB1676,ORN_DC4,0.188034188034188,3,CB1676,ORN_DC4,DC4,52,-0.08518821723689878
CB1676,ORN_DL1,-0.3333333333333333,1,CB1676,ORN_DL1,DL1,52,-0.08518821723689878
CB1676,ORN_DL2d,-0.31153846153846154,4,CB1676,ORN_DL2d,DL2d,52,-0.08518821723689878
CB1676,ORN_DL2v,0.2,1,CB1676,ORN_DL2v,DL2v,52,-0.08518821723689878
CB1676,ORN_DL5,-0.08676470588235294,4,CB1676,ORN_DL5,DL5,52,-0.08518821723689878
CB1676,ORN_DM1,-0.3333333333333333,1,CB1676,ORN_DM1,DM1,52,-0.08518821723689878
CB1676,ORN_DM3,-0.16666666666666666,2,CB1676,ORN_DM3,DM3,52,-0.08518821723689878
CB1676,ORN_DM4,0.005018510900863841,3,CB1676,ORN_DM4,DM4,52,-0.08518821723689878
CB1676,ORN_DM5,0.382051282051282,3,CB1676,ORN_DM5,DM5,52,-0.08518821723689878
CB1676,ORN_DM6,0.004662004662004666,3,CB1676,ORN_DM6,DM6,52,-0.08518821723689878
CB1676,ORN_DP1m,-0.475,2,CB1676,ORN_DP1m,DP1m,52,-0.08518821723689878
CB1676,ORN_VA1v,-0.1,2,CB1676,ORN_VA1v,VA1v,52,-0.08518821723689878
CB1676,ORN_VA2,-0.16666666666666666,2,CB1676,ORN_VA2,VA2,52,-0.08518821723689878
CB1676,ORN_VC1,-0.26464646464646463,4,CB1676,ORN_VC1,VC1,52,-0.08518821723689878
CB1676,ORN_VC3l,0.0714285714285714,2,CB1676,ORN_VC3l,VC3l,52,-0.08518821723689878
CB1676,ORN_VC3m,0.5,1,CB1676,ORN_VC3m,VC3m,52,-0.08518821723689878
CB1676,ORN_VC5,0.3333333333333333,1,CB1676,ORN_VC5,VC5,52,-0.08518821723689878
CB1676,ORN_VL2p,0.7142857142857143,1,CB1676,ORN_VL2p,VL2p,52,-0.08518821723689878
CB1676,ORN_VM1,0.5,1,CB1676,ORN_VM1,VM1,52,-0.08518821723689878
CB1676,ORN_VM2,-0.1287581699346405,3,CB1676,ORN_VM2,VM2,52,-0.08518821723689878
CB1676,ORN_VM3,-0.19999999999999998,2,CB1676,ORN_VM3,VM3,52,-0.08518821723689878
CB1676,ORN_VM4,-0.6692307692307693,2,CB1676,ORN_VM4,VM4,52,-0.08518821723689878
CB1676,ORN_VM7d,-0.26666666666666666,2,CB1676,ORN_VM7d,VM7d,52,-0.08518821723689878
CB1676,ORN_VM7v,0.3333333333333333,1,CB1676,ORN_VM7v,VM7v,52,-0.08518821723689878
CB2845,ORN_DA3,0.0714285714285714,2,CB2845,ORN_DA3,DA3,53,-0.08701298701298703
CB2845,ORN_DL3,-0.24545454545454545,2,CB2845,ORN_DL3,DL3,53,-0.08701298701298703
v2LN30,ORN_D,0.0608974358974359,2,v2LN30,ORN_D,D,54,-0.0877386031350144
v2LN30,ORN_DA1,0.02513386215454652,2,v2LN30,ORN_DA1,DA1,54,-0.0877386031350144
v2LN30,ORN_DA2,-0.5267857142857143,2,v2LN30,ORN_DA2,DA2,54,-0.0877386031350144
v2LN30,ORN_DA3,0.0491803278688524,1,v2LN30,ORN_DA3,DA3,54,-0.0877386031350144
v2LN30,ORN_DA4l,-0.1958333333333333,2,v2LN30,ORN_DA4l,DA4l,54,-0.0877386031350144
v2LN30,ORN_DC1,0.04583086930810171,2,v2LN30,ORN_DC1,DC1,54,-0.0877386031350144
v2LN30,ORN_DC3,-0.14743589743589747,2,v2LN30,ORN_DC3,DC3,54,-0.0877386031350144
v2LN30,ORN_DL1,-0.04848484848484849,2,v2LN30,ORN_DL1,DL1,54,-0.0877386031350144
v2LN30,ORN_DL2d,-0.430622009569378,2,v2LN30,ORN_DL2d,DL2d,54,-0.0877386031350144
v2LN30,ORN_DL2v,-0.31378820184790335,2,v2LN30,ORN_DL2v,DL2v,54,-0.0877386031350144
v2LN30,ORN_DL3,0.021153846153846134,2,v2LN30,ORN_DL3,DL3,54,-0.0877386031350144
v2LN30,ORN_DL4,-0.04545454545454547,2,v2LN30,ORN_DL4,DL4,54,-0.0877386031350144
v2LN30,ORN_DM1,0.1320754716981132,1,v2LN30,ORN_DM1,DM1,54,-0.0877386031350144
v2LN30,ORN_DM2,0.175,2,v2LN30,ORN_DM2,DM2,54,-0.0877386031350144
v2LN30,ORN_DM3,0.2032967032967033,2,v2LN30,ORN_DM3,DM3,54,-0.0877386031350144
v2LN30,ORN_DM4,-0.1428571428571428,1,v2LN30,ORN_DM4,DM4,54,-0.0877386031350144
v2LN30,ORN_DM5,-0.062111801242236,2,v2LN30,ORN_DM5,DM5,54,-0.0877386031350144
v2LN30,ORN_DM6,0.3532258064516129,2,v2LN30,ORN_DM6,DM6,54,-0.0877386031350144
v2LN30,ORN_DP1l,-0.10479375696767002,2,v2LN30,ORN_DP1l,DP1l,54,-0.0877386031350144
v2LN30,ORN_DP1m,0.0714285714285714,1,v2LN30,ORN_DP1m,DP1m,54,-0.0877386031350144
v2LN30,ORN_VA1d,0.08232445520581116,2,v2LN30,ORN_VA1d,VA1d,54,-0.0877386031350144
v2LN30,ORN_VA1v,0.4181818181818182,2,v2LN30,ORN_VA1v,VA1v,54,-0.0877386031350144
v2LN30,ORN_VA2,0.09166666666666665,2,v2LN30,ORN_VA2,VA2,54,-0.0877386031350144
v2LN30,ORN_VA3,-0.4285714285714285,1,v2LN30,ORN_VA3,VA3,54,-0.0877386031350144
v2LN30,ORN_VA4,-0.12486308871851039,2,v2LN30,ORN_VA4,VA4,54,-0.0877386031350144
v2LN30,ORN_VA5,-0.7201086956521738,2,v2LN30,ORN_VA5,VA5,54,-0.0877386031350144
v2LN30,ORN_VA6,-0.0013709361535448328,2,v2LN30,ORN_VA6,VA6,54,-0.0877386031350144
v2LN30,ORN_VA7l,0.16666666666666666,2,v2LN30,ORN_VA7l,VA7l,54,-0.0877386031350144
v2LN30,ORN_VC1,-0.17654535723842651,2,v2LN30,ORN_VC1,VC1,54,-0.0877386031350144
v2LN30,ORN_VC2,0.03809523809523807,2,v2LN30,ORN_VC2,VC2,54,-0.0877386031350144
v2LN30,ORN_VC3l,-0.13333333333333333,2,v2LN30,ORN_VC3l,VC3l,54,-0.0877386031350144
v2LN30,ORN_VC3m,0.043272481406355645,2,v2LN30,ORN_VC3m,VC3m,54,-0.0877386031350144
v2LN30,ORN_VC4,-0.7619047619047619,1,v2LN30,ORN_VC4,VC4,54,-0.0877386031350144
v2LN30,ORN_VL2a,-0.07414620889573331,2,v2LN30,ORN_VL2a,VL2a,54,-0.0877386031350144
v2LN30,ORN_VL2p,-0.55,2,v2LN30,ORN_VL2p,VL2p,54,-0.0877386031350144
v2LN30,ORN_VM1,-0.6230769230769231,2,v2LN30,ORN_VM1,VM1,54,-0.0877386031350144
v2LN30,ORN_VM2,0.11851851851851852,2,v2LN30,ORN_VM2,VM2,54,-0.0877386031350144
v2LN30,ORN_VM3,0.09537166900420757,2,v2LN30,ORN_VM3,VM3,54,-0.0877386031350144
v2LN30,ORN_VM4,-0.21818181818181817,2,v2LN30,ORN_VM4,VM4,54,-0.0877386031350144
v2LN30,ORN_VM7d,0.0,1,v2LN30,ORN_VM7d,VM7d,54,-0.0877386031350144
v2LN30,ORN_VM7v,0.041666666666666685,2,v2LN30,ORN_VM7v,VM7v,54,-0.0877386031350144
lLN10,ORN_D,0.0,1,lLN10,ORN_D,D,55,-0.11651563508825927
lLN10,ORN_DA2,-0.15832988838362966,2,lLN10,ORN_DA2,DA2,55,-0.11651563508825927
lLN10,ORN_DA3,-0.5614035087719298,2,lLN10,ORN_DA3,DA3,55,-0.11651563508825927
lLN10,ORN_DC4,0.0,2,lLN10,ORN_DC4,DC4,55,-0.11651563508825927
lLN10,ORN_VC4,0.0,1,lLN10,ORN_VC4,VC4,55,-0.11651563508825927
lLN10,ORN_VM7d,-0.19932432432432434,2,lLN10,ORN_VM7d,VM7d,55,-0.11651563508825927
lLN10,ORN_VM7v,0.10344827586206898,2,lLN10,ORN_VM7v,VM7v,55,-0.11651563508825927
CB2471,ORN_D,-0.5,1,CB2471,ORN_D,D,56,-0.119423613183307
CB2471,ORN_DL1,-0.014713577738787825,5,CB2471,ORN_DL1,DL1,56,-0.119423613183307
CB2471,ORN_DL5,-0.2285714285714286,2,CB2471,ORN_DL5,DL5,56,-0.119423613183307
CB2471,ORN_VA6,0.005447030914078122,5,CB2471,ORN_VA6,VA6,56,-0.119423613183307
CB2471,ORN_VC5,0.125,2,CB2471,ORN_VC5,VC5,56,-0.119423613183307
CB2471,ORN_VM5v,-0.10370370370370373,3,CB2471,ORN_VM5v,VM5v,56,-0.119423613183307
lLN2X12,ORN_D,0.005749936338171621,7,lLN2X12,ORN_D,D,57,-0.13950881349050206
lLN2X12,ORN_DA1,-0.10314992025518341,5,lLN2X12,ORN_DA1,DA1,57,-0.13950881349050206
lLN2X12,ORN_DA2,-0.2245027633185528,12,lLN2X12,ORN_DA2,DA2,57,-0.13950881349050206
lLN2X12,ORN_DA3,-0.05555555555555555,4,lLN2X12,ORN_DA3,DA3,57,-0.13950881349050206
lLN2X12,ORN_DA4l,-0.3333333333333333,1,lLN2X12,ORN_DA4l,DA4l,57,-0.13950881349050206
lLN2X12,ORN_DA4m,-0.2148148148148148,6,lLN2X12,ORN_DA4m,DA4m,57,-0.13950881349050206
lLN2X12,ORN_DC1,-0.3022844658328529,10,lLN2X12,ORN_DC1,DC1,57,-0.13950881349050206
lLN2X12,ORN_DC2,-0.35856792717086833,8,lLN2X12,ORN_DC2,DC2,57,-0.13950881349050206
lLN2X12,ORN_DC3,-0.309905070774636,6,lLN2X12,ORN_DC3,DC3,57,-0.13950881349050206
lLN2X12,ORN_DC4,-0.16603366415661627,13,lLN2X12,ORN_DC4,DC4,57,-0.13950881349050206
lLN2X12,ORN_DL1,-0.17792709001667464,13,lLN2X12,ORN_DL1,DL1,57,-0.13950881349050206
lLN2X12,ORN_DL2d,-0.05913198741177539,7,lLN2X12,ORN_DL2d,DL2d,57,-0.13950881349050206
lLN2X12,ORN_DL2v,-0.23675859042838862,11,lLN2X12,ORN_DL2v,DL2v,57,-0.13950881349050206
lLN2X12,ORN_DL4,-0.06666666666666665,2,lLN2X12,ORN_DL4,DL4,57,-0.13950881349050206
lLN2X12,ORN_DL5,-0.24318520092367976,13,lLN2X12,ORN_DL5,DL5,57,-0.13950881349050206
lLN2X12,ORN_DM1,-0.1878999232728609,13,lLN2X12,ORN_DM1,DM1,57,-0.13950881349050206
lLN2X12,ORN_DM2,-0.21525974025974026,7,lLN2X12,ORN_DM2,DM2,57,-0.13950881349050206
lLN2X12,ORN_DM3,-0.008333333333333326,5,lLN2X12,ORN_DM3,DM3,57,-0.13950881349050206
lLN2X12,ORN_DM4,-0.04926556202418273,10,lLN2X12,ORN_DM4,DM4,57,-0.13950881349050206
lLN2X12,ORN_DM5,-0.3274725274725275,5,lLN2X12,ORN_DM5,DM5,57,-0.13950881349050206
lLN2X12,ORN_DM6,0.03444650587507731,7,lLN2X12,ORN_DM6,DM6,57,-0.13950881349050206
lLN2X12,ORN_DP1l,-0.27327448654735287,12,lLN2X12,ORN_DP1l,DP1l,57,-0.13950881349050206
lLN2X12,ORN_DP1m,-0.20580544312645477,13,lLN2X12,ORN_DP1m,DP1m,57,-0.13950881349050206
lLN2X12,ORN_VA1d,0.0,1,lLN2X12,ORN_VA1d,VA1d,57,-0.13950881349050206
lLN2X12,ORN_VA1v,0.0,1,lLN2X12,ORN_VA1v,VA1v,57,-0.13950881349050206
lLN2X12,ORN_VA2,-0.14565045091360881,9,lLN2X12,ORN_VA2,VA2,57,-0.13950881349050206
lLN2X12,ORN_VA3,-0.25396825396825395,3,lLN2X12,ORN_VA3,VA3,57,-0.13950881349050206
lLN2X12,ORN_VA4,-0.25953772534654884,8,lLN2X12,ORN_VA4,VA4,57,-0.13950881349050206
lLN2X12,ORN_VA5,0.5,1,lLN2X12,ORN_VA5,VA5,57,-0.13950881349050206
lLN2X12,ORN_VA6,-0.09039663602761494,12,lLN2X12,ORN_VA6,VA6,57,-0.13950881349050206
lLN2X12,ORN_VA7l,0.0544011544011544,7,lLN2X12,ORN_VA7l,VA7l,57,-0.13950881349050206
lLN2X12,ORN_VA7m,0.18020080839353284,8,lLN2X12,ORN_VA7m,VA7m,57,-0.13950881349050206
lLN2X12,ORN_VC1,-0.1606341479120384,10,lLN2X12,ORN_VC1,VC1,57,-0.13950881349050206
lLN2X12,ORN_VC2,-0.2526199494949495,8,lLN2X12,ORN_VC2,VC2,57,-0.13950881349050206
lLN2X12,ORN_VC3l,-0.004384328358208955,4,lLN2X12,ORN_VC3l,VC3l,57,-0.13950881349050206
lLN2X12,ORN_VC3m,-0.07439574314574315,8,lLN2X12,ORN_VC3m,VC3m,57,-0.13950881349050206
lLN2X12,ORN_VC4,-0.06547619047619047,4,lLN2X12,ORN_VC4,VC4,57,-0.13950881349050206
lLN2X12,ORN_VC5,-0.2629763406733936,11,lLN2X12,ORN_VC5,VC5,57,-0.13950881349050206
lLN2X12,ORN_VL2a,-0.33587293029990806,10,lLN2X12,ORN_VL2a,VL2a,57,-0.13950881349050206
lLN2X12,ORN_VL2p,-0.22195468449937641,11,lLN2X12,ORN_VL2p,VL2p,57,-0.13950881349050206
lLN2X12,ORN_VM1,-0.18851698711033749,9,lLN2X12,ORN_VM1,VM1,57,-0.13950881349050206
lLN2X12,ORN_VM2,-0.23821418519560936,4,lLN2X12,ORN_VM2,VM2,57,-0.13950881349050206
lLN2X12,ORN_VM3,0.09999999999999999,4,lLN2X12,ORN_VM3,VM3,57,-0.13950881349050206
lLN2X12,ORN_VM4,-0.46218786255083893,7,lLN2X12,ORN_VM4,VM4,57,-0.13950881349050206
lLN2X12,ORN_VM5d,-0.10163511244905434,7,lLN2X12,ORN_VM5d,VM5d,57,-0.13950881349050206
lLN2X12,ORN_VM5v,-0.09282017002605236,8,lLN2X12,ORN_VM5v,VM5v,57,-0.13950881349050206
lLN2X12,ORN_VM7d,-0.19844828705607379,7,lLN2X12,ORN_VM7d,VM7d,57,-0.13950881349050206
lLN2X12,ORN_VM7v,-0.042403400352183304,8,lLN2X12,ORN_VM7v,VM7v,57,-0.13950881349050206
LN60b,ORN_DC1,0.0,1,LN60b,ORN_DC1,DC1,58,-0.15283936128916126
LN60b,ORN_DC2,-0.5,1,LN60b,ORN_DC2,DC2,58,-0.15283936128916126
LN60b,ORN_DC4,-0.49275362318840576,2,LN60b,ORN_DC4,DC4,58,-0.15283936128916126
LN60b,ORN_DL1,-0.3333333333333333,1,LN60b,ORN_DL1,DL1,58,-0.15283936128916126
LN60b,ORN_DL2d,0.5862068965517241,1,LN60b,ORN_DL2d,DL2d,58,-0.15283936128916126
LN60b,ORN_DL2v,-0.13808076422058188,2,LN60b,ORN_DL2v,DL2v,58,-0.15283936128916126
LN60b,ORN_DM1,0.09999999999999999,3,LN60b,ORN_DM1,DM1,58,-0.15283936128916126
LN60b,ORN_DM2,-0.38095238095238093,2,LN60b,ORN_DM2,DM2,58,-0.15283936128916126
LN60b,ORN_DM3,-0.003968253968253954,2,LN60b,ORN_DM3,DM3,58,-0.15283936128916126
LN60b,ORN_DM4,0.08333333333333333,3,LN60b,ORN_DM4,DM4,58,-0.15283936128916126
LN60b,ORN_DP1l,0.09920634920634919,2,LN60b,ORN_DP1l,DP1l,58,-0.15283936128916126
LN60b,ORN_DP1m,-0.08273706659364616,4,LN60b,ORN_DP1m,DP1m,58,-0.15283936128916126
LN60b,ORN_VA2,-0.04999999999999999,2,LN60b,ORN_VA2,VA2,58,-0.15283936128916126
LN60b,ORN_VA3,-0.6923076923076923,1,LN60b,ORN_VA3,VA3,58,-0.15283936128916126
LN60b,ORN_VA4,-0.75,1,LN60b,ORN_VA4,VA4,58,-0.15283936128916126
LN60b,ORN_VC1,-0.16496381438910176,3,LN60b,ORN_VC1,VC1,58,-0.15283936128916126
LN60b,ORN_VC3l,-0.7777777777777778,1,LN60b,ORN_VC3l,VC3l,58,-0.15283936128916126
LN60b,ORN_VC4,0.3194444444444444,2,LN60b,ORN_VC4,VC4,58,-0.15283936128916126
LN60b,ORN_VM2,-0.2727272727272727,1,LN60b,ORN_VM2,VM2,58,-0.15283936128916126
LN60b,ORN_VM3,0.16666666666666666,2,LN60b,ORN_VM3,VM3,58,-0.15283936128916126
LN60b,ORN_VM5v,-0.16063348416289597,2,LN60b,ORN_VM5v,VM5v,58,-0.15283936128916126
LN60b,ORN_VM7d,0.08007246376811594,4,LN60b,ORN_VM7d,VM7d,58,-0.15283936128916126
LN60b,ORN_VM7v,-0.15000000000000002,2,LN60b,ORN_VM7v,VM7v,58,-0.15283936128916126
CB1141,ORN_DA4m,-0.330718954248366,3,CB1141,ORN_DA4m,DA4m,59,-0.15928649237472767
CB1141,ORN_DC1,-0.41666666666666663,2,CB1141,ORN_DC1,DC1,59,-0.15928649237472767
CB1141,ORN_DL1,-0.20833333333333334,2,CB1141,ORN_DL1,DL1,59,-0.15928649237472767
CB1141,ORN_DL3,0.3333333333333333,1,CB1141,ORN_DL3,DL3,59,-0.15928649237472767
CB1141,ORN_DL5,0.0,1,CB1141,ORN_DL5,DL5,59,-0.15928649237472767
CB1141,ORN_VA6,-0.3333333333333333,1,CB1141,ORN_VA6,VA6,59,-0.15928649237472767
CB3172,ORN_DC4,-0.3333333333333333,1,CB3172,ORN_DC4,DC4,60,-0.16666666666666666
CB3172,ORN_VC3l,0.0,1,CB3172,ORN_VC3l,VC3l,60,-0.16666666666666666
CB2822,ORN_DC2,-0.75,1,CB2822,ORN_DC2,DC2,61,-0.2673611111111111
CB2822,ORN_DC4,-0.25,1,CB2822,ORN_DC4,DC4,61,-0.2673611111111111
CB2822,ORN_DL5,0.041666666666666685,2,CB2822,ORN_DL5,DL5,61,-0.2673611111111111
CB2822,ORN_VC1,-0.1111111111111111,1,CB2822,ORN_VC1,VC1,61,-0.2673611111111111
v2LNX01,ORN_DP1l,-0.3333333333333333,1,v2LNX01,ORN_DP1l,DP1l,62,-0.32407407407407407
v2LNX01,ORN_VC5,0.1111111111111111,1,v2LNX01,ORN_VC5,VC5,62,-0.32407407407407407
v2LNX01,ORN_VL2p,-0.75,1,v2LNX01,ORN_VL2p,VL2p,62,-0.32407407407407407
CB1546,ORN_DC1,-0.5,1,CB1546,ORN_DC1,DC1,63,-0.39737625690006645
CB1546,ORN_DL2v,-0.7857142857142857,1,CB1546,ORN_DL2v,DL2v,63,-0.39737625690006645
CB1546,ORN_VA2,0.3333333333333333,1,CB1546,ORN_VA2,VA2,63,-0.39737625690006645
CB1546,ORN_VA6,0.003308596165738991,7,CB1546,ORN_VA6,VA6,63,-0.39737625690006645
CB1546,ORN_VC5,-0.8518518518518519,1,CB1546,ORN_VC5,VC5,63,-0.39737625690006645
CB1546,ORN_VM1,-0.5833333333333334,1,CB1546,ORN_VM1,VM1,63,-0.39737625690006645
v2LN40_2,ORN_VL2p,-0.9786096256684492,1,v2LN40_2,ORN_VL2p,VL2p,64,-0.4865303625903639
v2LN40_2,ORN_VM4,0.005548900487721414,4,v2LN40_2,ORN_VM4,VM4,64,-0.4865303625903639
CB2527,ORN_DA4m,-0.4666666666666667,1,CB2527,ORN_DA4m,DA4m,65,-0.5908333333333333
CB2527,ORN_VA1d,-0.7150000000000001,2,CB2527,ORN_VA1d,VA1d,65,-0.5908333333333333
