source_root_id,analysis_body_id,LN_instance,LN_type,analysis_hemisphere,neuropil,root_id,glomerulus,cell_sub_class,n_synapses
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940625056509,mPN,multiglomerular,1
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940625402501,mPN,multiglomerular,2
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940625431870,mPN,multiglomerular,3
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940626675837,VP1d,multiglomerular,1
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940627129290,mPN,multiglomerular,2
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940627958889,mPN,multiglomerular,1
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940629009513,VA3,uniglomerular,13
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940629451833,DL2d,uniglomerular,1
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940629947439,VL2p,uniglomerular,5
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940630217086,DL2d,uniglomerular,21
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940631161570,DL2v,uniglomerular,35
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940631469964,mPN,multiglomerular,5
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940631633401,mPN,multiglomerular,10
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940631683927,mPN,multiglomerular,1
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940635983770,DP1l,uniglomerular,62
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940637594334,VA6,uniglomerular,13
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940637864355,DL2v,uniglomerular,40
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,720575940642086389,VA4,uniglomerular,14
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940603464672,VL2a,uniglomerular,29
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940604352172,DA4m,uniglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940604403628,VP5,multiglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940604418988,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940606590338,VM1,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940606762686,mPN,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940607439964,VC3l,uniglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940607687260,VM2,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940608293129,VP2,uniglomerular,40
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940608898005,VM4,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940609447179,VC4,uniglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940609496585,DL2d,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940609903077,DL2d,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940610100437,VM7d,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940610609454,VP2,,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940611352014,VP3,multiglomerular,8
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940611703080,D,uniglomerular,9
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612197374,D,uniglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612284569,VP1d,multiglomerular,11
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612355507,DA1,uniglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612468594,mPN,multiglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612714723,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612829663,VC5,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940612856273,VP5,multiglomerular,6
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940613016104,mPN,multiglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940613058802,mPN,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940613203119,VP3,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940613655483,DL2d,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940613762466,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940614238114,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940614326162,mPN,multiglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940614576396,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940614714178,DL2v,uniglomerular,15
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940614871106,VP1l,multiglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940615160386,VL1,uniglomerular,18
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940615255993,DL3,uniglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940615808029,VM4,uniglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940617422641,VP3,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940617642832,VM4,uniglomerular,6
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940618142813,mPN,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940618210614,VP3,multiglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940618277184,VA7l,uniglomerular,11
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940618404510,mPN,multiglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940618499238,D,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940619456728,VA3,uniglomerular,7
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940619531373,DL2v,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940619766219,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940619772525,VP5,multiglomerular,7
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940620566808,VP1l,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940620595053,VL1,uniglomerular,9
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940621123113,DL2d,uniglomerular,9
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940621316033,VC3l,uniglomerular,6
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940621817046,mPN,multiglomerular,19
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940622448166,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940622726271,DP1m,uniglomerular,62
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623264906,VP3,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623303108,DA1,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623465909,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623543881,DA1,uniglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623673802,VP1m,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623913364,VP1d,uniglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940623945404,VC3l,uniglomerular,10
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940624030819,VP1l,uniglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940624083484,VP1l,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940624770791,VP1m,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940624834697,VM4,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940624879911,VP1d,multiglomerular,33
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940624941244,DL2d,uniglomerular,7
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940625014928,VA1v,uniglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940625022270,mPN,multiglomerular,12
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940625431870,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626043218,VP4,uniglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626143806,V,uniglomerular,15
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626601994,VL2a,uniglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626650776,VP2,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626675837,VP1d,multiglomerular,13
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626682682,MZ,multiglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940626986885,VC4,uniglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940627042064,DL1,uniglomerular,14
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940627239946,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940627265274,VP2,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940628338028,VP1l,multiglomerular,7
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940629011655,VP1d,uniglomerular,8
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940629947439,VL2p,uniglomerular,9
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630003472,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630097103,VC2,uniglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630493818,DC2,uniglomerular,7
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630546540,V,uniglomerular,12
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630549370,DM3,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630914858,DC4,uniglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940630983954,VL1,uniglomerular,6
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940631161570,DL2v,uniglomerular,13
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940631193052,DC2,uniglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940631633401,mPN,multiglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940631683927,mPN,multiglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940631801671,mPN,multiglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940632167085,DL1,uniglomerular,27
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940632698797,VC5,uniglomerular,19
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940633190847,VC1,uniglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940633499548,VA5,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940633884333,mPN,multiglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940635838606,mPN,multiglomerular,16
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940635983770,DP1l,uniglomerular,60
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940636167280,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940637449023,VP3,multiglomerular,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940637712243,VP4,multiglomerular,4
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940637864355,DL2v,uniglomerular,10
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940638583869,VL2a,uniglomerular,5
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940639013027,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940639080765,DL5,uniglomerular,38
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940640477603,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940640835672,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940642086389,VA4,uniglomerular,3
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940642410020,mPN,multiglomerular,1
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940646661252,mPN,multiglomerular,28
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,720575940661114753,mPN,multiglomerular,6
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940603464672,VL2a,uniglomerular,17
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940604418988,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940604624574,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940605400096,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940608293129,VP2,uniglomerular,97
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940609903077,DL2d,uniglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940610292430,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940610609454,VP2,,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940611352014,VP3,multiglomerular,9
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940612284569,VP1d,multiglomerular,5
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940612856273,VP5,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940613050577,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940613058802,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940613203119,VP3,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940613655483,DL2d,uniglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940613762466,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940614344354,VP4,multiglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940614576396,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940614714178,DL2v,uniglomerular,5
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940614871106,VP1l,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940615160386,VL1,uniglomerular,11
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940615529414,mPN,multiglomerular,6
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940617343316,DL4,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940617422641,VP3,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940618210614,VP3,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940618277184,VA7l,uniglomerular,5
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940618855344,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940619456728,VA3,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940619531373,DL2v,uniglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940619772525,VP5,multiglomerular,14
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940620565673,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940620595053,VL1,uniglomerular,17
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940621123113,DL2d,uniglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940621333696,VA5,uniglomerular,11
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940621533985,VC3l,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940621776161,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940621817046,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940622331882,VP3,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940622726271,DP1m,uniglomerular,20
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940622793310,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940623264906,VP3,multiglomerular,7
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940623707575,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940623913364,VP1d,uniglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940623916071,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940623945404,VC3l,uniglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940624106701,DP1l,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940624770791,VP1m,multiglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940624879911,VP1d,multiglomerular,26
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940624941244,DL2d,uniglomerular,7
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940625022270,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940625056509,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940625431870,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940626043218,VP4,uniglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940626143806,V,uniglomerular,19
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940626650776,VP2,multiglomerular,18
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940626675837,VP1d,multiglomerular,37
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940626682682,MZ,multiglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940627265274,VP2,multiglomerular,7
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940628338028,VP1l,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940628834832,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940629009513,VA3,uniglomerular,7
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940629011655,VP1d,uniglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940629451833,DL2d,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940629752219,VP2,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940629947439,VL2p,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940630217086,DL2d,uniglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940630546540,V,uniglomerular,12
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940630895055,VC3m,uniglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940630983954,VL1,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940631054634,VC3m,uniglomerular,8
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940631161570,DL2v,uniglomerular,8
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940631469964,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940631633401,mPN,multiglomerular,6
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940631683927,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940631801671,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940632698797,VC5,uniglomerular,70
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940632868563,VA5,uniglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940633499548,VA5,uniglomerular,10
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940633884333,mPN,multiglomerular,4
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940635838606,mPN,multiglomerular,12
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940635983770,DP1l,uniglomerular,63
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940636167280,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940636401776,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940637185252,VP1m,multiglomerular,5
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940637449023,VP3,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940637712243,VP4,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940637864355,DL2v,uniglomerular,7
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940639669592,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940640372021,mPN,multiglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940640477603,mPN,multiglomerular,3
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940644004768,VM1,uniglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940646661252,mPN,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940648206468,VP1m,multiglomerular,2
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940652875681,DC4,uniglomerular,1
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,720575940661114753,mPN,multiglomerular,2
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940603985952,D,uniglomerular,17
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940604431584,VA3,uniglomerular,2
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940606757041,mPN,multiglomerular,1
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940606762686,mPN,multiglomerular,1
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940606767806,mPN,multiglomerular,26
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940607990229,mPN,multiglomerular,1
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940608124338,mPN,multiglomerular,133
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940608845525,VC3m,uniglomerular,1
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940608970197,DA4l,uniglomerular,8
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940610423538,mPN,multiglomerular,4
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,720575940611372714,VM5d,uniglomerular,1
