source_root_id,analysis_body_id,LN_instance,LN_type,analysis_hemisphere,analysis_neuropil,neuropil,n_synapses
720575940623183763,7205759406231837631,CB3007_L,CB3007,L,AL_L,AL_L,1077
720575940627173636,7205759406271736361,lLN9_L,lLN9,L,AL_L,AL_L,1424
720575940621470028,7205759406214700281,v2LN42a_L,v2LN42a,L,AL_L,AL_L,938
720575940621470028,7205759406214700281,v2LN42a_L,v2LN42a,L,AL_L,AL_R,622
720575940621470028,7205759406214700281,v2LN42a_L,v2LN42a,L,AL_L,VES_R,1
720575940621470028,7205759406214700281,v2LN42a_L,v2LN42a,L,AL_L,,25
720575940638664014,7205759406386640142,CB3326_R,CB3326,R,AL_R,AL_L,236
720575940638664014,7205759406386640142,CB3326_R,CB3326,R,AL_R,AL_R,1071
720575940638664014,7205759406386640142,CB3326_R,CB3326,R,AL_R,,51
720575940614858399,7205759406148583992,CB1686_R,CB1686,R,AL_R,AL_R,1637
720575940614858399,7205759406148583992,CB1686_R,CB1686,R,AL_R,,13
720575940612042981,7205759406120429811,lLN9_L,lLN9,L,AL_L,AL_L,120
720575940612042981,7205759406120429811,lLN9_L,lLN9,L,AL_L,AL_R,1000
720575940612042981,7205759406120429811,lLN9_L,lLN9,L,AL_L,EB,3
720575940612042981,7205759406120429811,lLN9_L,lLN9,L,AL_L,LAL_R,1
720575940612042981,7205759406120429812,lLN9_R,lLN9,R,AL_R,AL_L,120
720575940612042981,7205759406120429812,lLN9_R,lLN9,R,AL_R,AL_R,1000
720575940612042981,7205759406120429812,lLN9_R,lLN9,R,AL_R,EB,3
720575940612042981,7205759406120429812,lLN9_R,lLN9,R,AL_R,LAL_R,1
720575940616642790,7205759406166427901,lLN13_L,lLN13,L,AL_L,AL_L,1627
720575940637183454,7205759406371834542,CB1686_R,CB1686,R,AL_R,AL_R,1428
720575940637183454,7205759406371834542,CB1686_R,CB1686,R,AL_R,VES_R,10
720575940625956483,7205759406259564831,CB2571_L,CB2571,L,AL_L,AL_L,834
720575940625956483,7205759406259564831,CB2571_L,CB2571,L,AL_L,AL_R,390
720575940625956483,7205759406259564831,CB2571_L,CB2571,L,AL_L,,66
720575940631591199,7205759406315911991,v2LN34E_L,v2LN34E,L,AL_L,AL_L,874
720575940631591199,7205759406315911991,v2LN34E_L,v2LN34E,L,AL_L,AL_R,396
720575940631591199,7205759406315911991,v2LN34E_L,v2LN34E,L,AL_L,,21
720575940610426578,7205759406104265782,CB1473_R,CB1473,R,AL_R,AL_R,1501
720575940611944914,7205759406119449141,lLN2P_a_L,lLN2P_a,L,AL_L,AL_L,6252
720575940652063734,7205759406520637342,CB1673_R,CB1673,R,AL_R,AL_L,655
720575940652063734,7205759406520637342,CB1673_R,CB1673,R,AL_R,AL_R,1555
720575940652063734,7205759406520637342,CB1673_R,CB1673,R,AL_R,EB,1
720575940652063734,7205759406520637342,CB1673_R,CB1673,R,AL_R,,38
720575940614618683,7205759406146186831,v2LN34E_L,v2LN34E,L,AL_L,AL_L,1026
720575940614618683,7205759406146186831,v2LN34E_L,v2LN34E,L,AL_L,AL_R,245
720575940614618683,7205759406146186831,v2LN34E_L,v2LN34E,L,AL_L,,37
720575940614618683,7205759406146186832,v2LN34E_R,v2LN34E,R,AL_R,AL_L,1026
720575940614618683,7205759406146186832,v2LN34E_R,v2LN34E,R,AL_R,AL_R,245
720575940614618683,7205759406146186832,v2LN34E_R,v2LN34E,R,AL_R,,37
720575940635847269,7205759406358472691,lLN9_L,lLN9,L,AL_L,AL_L,138
720575940635847269,7205759406358472691,lLN9_L,lLN9,L,AL_L,AL_R,833
720575940635847269,7205759406358472691,lLN9_L,lLN9,L,AL_L,EB,1
720575940635847269,7205759406358472692,lLN9_R,lLN9,R,AL_R,AL_L,138
720575940635847269,7205759406358472692,lLN9_R,lLN9,R,AL_R,AL_R,833
720575940635847269,7205759406358472692,lLN9_R,lLN9,R,AL_R,EB,1
720575940611379569,7205759406113795691,lLN2T_b_L,lLN2T_b,L,AL_L,AL_L,17687
720575940611379569,7205759406113795691,lLN2T_b_L,lLN2T_b,L,AL_L,CRE_L,33
720575940611379569,7205759406113795691,lLN2T_b_L,lLN2T_b,L,AL_L,LAL_L,14
720575940611379569,7205759406113795691,lLN2T_b_L,lLN2T_b,L,AL_L,VES_L,1
720575940611098595,7205759406110985951,v2LN34E_L,v2LN34E,L,AL_L,AL_L,860
720575940611098595,7205759406110985951,v2LN34E_L,v2LN34E,L,AL_L,AL_R,322
720575940611098595,7205759406110985951,v2LN34E_L,v2LN34E,L,AL_L,,54
720575940634127456,7205759406341274561,v2LN34E_L,v2LN34E,L,AL_L,AL_L,290
720575940634127456,7205759406341274561,v2LN34E_L,v2LN34E,L,AL_L,AL_R,1074
720575940634127456,7205759406341274561,v2LN34E_L,v2LN34E,L,AL_L,,16
720575940634127456,7205759406341274562,v2LN34E_R,v2LN34E,R,AL_R,AL_L,290
720575940634127456,7205759406341274562,v2LN34E_R,v2LN34E,R,AL_R,AL_R,1074
720575940634127456,7205759406341274562,v2LN34E_R,v2LN34E,R,AL_R,,16
720575940620234177,7205759406202341771,CB1673_L,CB1673,L,AL_L,AL_L,1668
720575940620234177,7205759406202341771,CB1673_L,CB1673,L,AL_L,AL_R,585
720575940620234177,7205759406202341771,CB1673_L,CB1673,L,AL_L,,62
720575940629508652,7205759406295086521,CB3575_L,CB3575,L,AL_L,AL_L,1412
720575940629508652,7205759406295086521,CB3575_L,CB3575,L,AL_L,AL_R,226
720575940629508652,7205759406295086521,CB3575_L,CB3575,L,AL_L,EB,2
720575940629508652,7205759406295086521,CB3575_L,CB3575,L,AL_L,,55
720575940629508652,7205759406295086522,CB3575_R,CB3575,R,AL_R,AL_L,1412
720575940629508652,7205759406295086522,CB3575_R,CB3575,R,AL_R,AL_R,226
720575940629508652,7205759406295086522,CB3575_R,CB3575,R,AL_R,EB,2
720575940629508652,7205759406295086522,CB3575_R,CB3575,R,AL_R,,55
720575940640559165,7205759406405591651,CB1673_L,CB1673,L,AL_L,AL_L,1485
720575940640559165,7205759406405591651,CB1673_L,CB1673,L,AL_L,AL_R,666
720575940627132232,7205759406271322321,CB2571_L,CB2571,L,AL_L,AL_L,1704
720575940627132232,7205759406271322321,CB2571_L,CB2571,L,AL_L,AL_R,334
720575940627132232,7205759406271322321,CB2571_L,CB2571,L,AL_L,LAL_L,1
720575940627132232,7205759406271322321,CB2571_L,CB2571,L,AL_L,,43
720575940627132232,7205759406271322322,CB2571_R,CB2571,R,AL_R,AL_L,1704
720575940627132232,7205759406271322322,CB2571_R,CB2571,R,AL_R,AL_R,334
720575940627132232,7205759406271322322,CB2571_R,CB2571,R,AL_R,LAL_L,1
720575940627132232,7205759406271322322,CB2571_R,CB2571,R,AL_R,,43
720575940639067108,7205759406390671081,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_L,2086
720575940639067108,7205759406390671081,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_R,300
720575940639067108,7205759406390671081,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,CRE_L,6
720575940639067108,7205759406390671081,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,LAL_L,14
720575940639067108,7205759406390671081,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,,57
720575940639067108,7205759406390671082,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_L,2086
720575940639067108,7205759406390671082,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_R,300
720575940639067108,7205759406390671082,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,CRE_L,6
720575940639067108,7205759406390671082,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,LAL_L,14
720575940639067108,7205759406390671082,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,,57
720575940633156203,7205759406331562031,CB2527_L,CB2527,L,AL_L,AL_L,477
720575940633156203,7205759406331562031,CB2527_L,CB2527,L,AL_L,AL_R,1047
720575940633156203,7205759406331562031,CB2527_L,CB2527,L,AL_L,VES_R,2
720575940633156203,7205759406331562031,CB2527_L,CB2527,L,AL_L,,22
720575940633156203,7205759406331562032,CB2527_R,CB2527,R,AL_R,AL_L,477
720575940633156203,7205759406331562032,CB2527_R,CB2527,R,AL_R,AL_R,1047
720575940633156203,7205759406331562032,CB2527_R,CB2527,R,AL_R,VES_R,2
720575940633156203,7205759406331562032,CB2527_R,CB2527,R,AL_R,,22
720575940626876945,7205759406268769451,CB2569_L,CB2569,L,AL_L,AL_L,654
720575940626876945,7205759406268769451,CB2569_L,CB2569,L,AL_L,AL_R,688
720575940626876945,7205759406268769451,CB2569_L,CB2569,L,AL_L,EB,7
720575940626876945,7205759406268769451,CB2569_L,CB2569,L,AL_L,LAL_L,2
720575940626876945,7205759406268769451,CB2569_L,CB2569,L,AL_L,LAL_R,12
720575940626876945,7205759406268769452,CB2569_R,CB2569,R,AL_R,AL_L,654
720575940626876945,7205759406268769452,CB2569_R,CB2569,R,AL_R,AL_R,688
720575940626876945,7205759406268769452,CB2569_R,CB2569,R,AL_R,EB,7
720575940626876945,7205759406268769452,CB2569_R,CB2569,R,AL_R,LAL_L,2
720575940626876945,7205759406268769452,CB2569_R,CB2569,R,AL_R,LAL_R,12
720575940618552443,7205759406185524431,CB3417_L,CB3417,L,AL_L,AL_L,256
720575940618552443,7205759406185524431,CB3417_L,CB3417,L,AL_L,AL_R,1779
720575940618552443,7205759406185524431,CB3417_L,CB3417,L,AL_L,CRE_R,2
720575940618552443,7205759406185524431,CB3417_L,CB3417,L,AL_L,EB,1
720575940618552443,7205759406185524431,CB3417_L,CB3417,L,AL_L,LAL_R,4
720575940618552443,7205759406185524431,CB3417_L,CB3417,L,AL_L,,44
720575940618552443,7205759406185524432,CB3417_R,CB3417,R,AL_R,AL_L,256
720575940618552443,7205759406185524432,CB3417_R,CB3417,R,AL_R,AL_R,1779
720575940618552443,7205759406185524432,CB3417_R,CB3417,R,AL_R,CRE_R,2
720575940618552443,7205759406185524432,CB3417_R,CB3417,R,AL_R,EB,1
720575940618552443,7205759406185524432,CB3417_R,CB3417,R,AL_R,LAL_R,4
720575940618552443,7205759406185524432,CB3417_R,CB3417,R,AL_R,,44
720575940622224836,7205759406222248361,CB1668_L,CB1668,L,AL_L,AL_L,885
720575940622224836,7205759406222248361,CB1668_L,CB1668,L,AL_L,AL_R,381
720575940622224836,7205759406222248361,CB1668_L,CB1668,L,AL_L,GNG,1
720575940622224836,7205759406222248361,CB1668_L,CB1668,L,AL_L,VES_L,9
720575940622224836,7205759406222248361,CB1668_L,CB1668,L,AL_L,,7
720575940622224836,7205759406222248362,CB1668_R,CB1668,R,AL_R,AL_L,885
720575940622224836,7205759406222248362,CB1668_R,CB1668,R,AL_R,AL_R,381
720575940622224836,7205759406222248362,CB1668_R,CB1668,R,AL_R,GNG,1
720575940622224836,7205759406222248362,CB1668_R,CB1668,R,AL_R,VES_L,9
720575940622224836,7205759406222248362,CB1668_R,CB1668,R,AL_R,,7
720575940619937445,7205759406199374452,CB3575_R,CB3575,R,AL_R,AL_L,259
720575940619937445,7205759406199374452,CB3575_R,CB3575,R,AL_R,AL_R,1504
720575940619937445,7205759406199374452,CB3575_R,CB3575,R,AL_R,EB,1
720575940619937445,7205759406199374452,CB3575_R,CB3575,R,AL_R,,147
720575940627369960,7205759406273699601,v2LN49_L,v2LN49,L,AL_L,AL_L,1329
720575940627369960,7205759406273699601,v2LN49_L,v2LN49,L,AL_L,,86
720575940612475598,7205759406124755981,lLN2P_a_L,lLN2P_a,L,AL_L,AL_L,6245
720575940652562081,7205759406525620811,v2LN39a_L,v2LN39a,L,AL_L,AL_L,2222
720575940606705073,7205759406067050731,CB3633_L,CB3633,L,AL_L,AL_L,1569
720575940606705073,7205759406067050731,CB3633_L,CB3633,L,AL_L,AL_R,487
720575940606705073,7205759406067050731,CB3633_L,CB3633,L,AL_L,,14
720575940606705073,7205759406067050732,CB3633_R,CB3633,R,AL_R,AL_L,1569
720575940606705073,7205759406067050732,CB3633_R,CB3633,R,AL_R,AL_R,487
720575940606705073,7205759406067050732,CB3633_R,CB3633,R,AL_R,,14
720575940625958414,7205759406259584141,v2LN3A1_a_L,v2LN3A1_a,L,AL_L,AL_L,1815
720575940625958414,7205759406259584141,v2LN3A1_a_L,v2LN3A1_a,L,AL_L,AL_R,397
720575940625958414,7205759406259584141,v2LN3A1_a_L,v2LN3A1_a,L,AL_L,LAL_L,12
720575940625958414,7205759406259584141,v2LN3A1_a_L,v2LN3A1_a,L,AL_L,,8
720575940625958414,7205759406259584142,v2LN3A1_a_R,v2LN3A1_a,R,AL_R,AL_L,1815
720575940625958414,7205759406259584142,v2LN3A1_a_R,v2LN3A1_a,R,AL_R,AL_R,397
720575940625958414,7205759406259584142,v2LN3A1_a_R,v2LN3A1_a,R,AL_R,LAL_L,12
720575940625958414,7205759406259584142,v2LN3A1_a_R,v2LN3A1_a,R,AL_R,,8
720575940612049459,7205759406120494592,CB2527_R,CB2527,R,AL_R,AL_L,637
720575940612049459,7205759406120494592,CB2527_R,CB2527,R,AL_R,AL_R,994
720575940612049459,7205759406120494592,CB2527_R,CB2527,R,AL_R,,14
720575940638853454,7205759406388534541,v2LN42c_L,v2LN42c,L,AL_L,AL_L,1439
720575940638853454,7205759406388534541,v2LN42c_L,v2LN42c,L,AL_L,AL_R,739
720575940638853454,7205759406388534541,v2LN42c_L,v2LN42c,L,AL_L,VES_L,24
720575940638853454,7205759406388534541,v2LN42c_L,v2LN42c,L,AL_L,VES_R,10
720575940638853454,7205759406388534541,v2LN42c_L,v2LN42c,L,AL_L,,34
720575940645372964,7205759406453729641,CB3417_L,CB3417,L,AL_L,AL_L,441
720575940645372964,7205759406453729641,CB3417_L,CB3417,L,AL_L,AL_R,2133
720575940645372964,7205759406453729641,CB3417_L,CB3417,L,AL_L,,36
720575940645372964,7205759406453729642,CB3417_R,CB3417,R,AL_R,AL_L,441
720575940645372964,7205759406453729642,CB3417_R,CB3417,R,AL_R,AL_R,2133
720575940645372964,7205759406453729642,CB3417_R,CB3417,R,AL_R,,36
720575940638422480,7205759406384224801,CB2569_L,CB2569,L,AL_L,AL_L,750
720575940638422480,7205759406384224801,CB2569_L,CB2569,L,AL_L,AL_R,701
720575940638422480,7205759406384224801,CB2569_L,CB2569,L,AL_L,AMMC_L,1
720575940638422480,7205759406384224801,CB2569_L,CB2569,L,AL_L,EB,6
720575940638422480,7205759406384224801,CB2569_L,CB2569,L,AL_L,LAL_R,4
720575940638422480,7205759406384224801,CB2569_L,CB2569,L,AL_L,,37
720575940638422480,7205759406384224802,CB2569_R,CB2569,R,AL_R,AL_L,750
720575940638422480,7205759406384224802,CB2569_R,CB2569,R,AL_R,AL_R,701
720575940638422480,7205759406384224802,CB2569_R,CB2569,R,AL_R,AMMC_L,1
720575940638422480,7205759406384224802,CB2569_R,CB2569,R,AL_R,EB,6
720575940638422480,7205759406384224802,CB2569_R,CB2569,R,AL_R,LAL_R,4
720575940638422480,7205759406384224802,CB2569_R,CB2569,R,AL_R,,37
720575940627031226,7205759406270312261,CB3633_L,CB3633,L,AL_L,AL_L,1786
720575940627031226,7205759406270312261,CB3633_L,CB3633,L,AL_L,AL_R,706
720575940623955637,7205759406239556372,lLN2P_b_R,lLN2P_b,R,AL_R,AL_R,8789
720575940623955637,7205759406239556372,lLN2P_b_R,lLN2P_b,R,AL_R,CRE_R,1
720575940624180479,7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_L,397
720575940624180479,7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_R,2143
720575940624180479,7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,LAL_R,5
720575940624180479,7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,NO,4
720575940624180479,7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,VES_R,1
720575940624180479,7205759406241804791,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,,24
720575940624180479,7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_L,397
720575940624180479,7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_R,2143
720575940624180479,7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,LAL_R,5
720575940624180479,7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,NO,4
720575940624180479,7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,VES_R,1
720575940624180479,7205759406241804792,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,,24
720575940635092122,7205759406350921222,l2LN19_R,l2LN19,R,AL_R,AL_R,2645
720575940610680274,7205759406106802741,CB2527_L,CB2527,L,AL_L,AL_L,1271
720575940610680274,7205759406106802741,CB2527_L,CB2527,L,AL_L,AL_R,605
720575940610680274,7205759406106802741,CB2527_L,CB2527,L,AL_L,NO,3
720575940610680274,7205759406106802741,CB2527_L,CB2527,L,AL_L,VES_R,1
720575940610680274,7205759406106802741,CB2527_L,CB2527,L,AL_L,,29
720575940649154681,7205759406491546812,CB3679_R,CB3679,R,AL_R,AL_R,2151
720575940649154681,7205759406491546812,CB3679_R,CB3679,R,AL_R,,9
720575940634809455,7205759406348094552,v2LN33_R,v2LN33,R,AL_R,AL_L,742
720575940634809455,7205759406348094552,v2LN33_R,v2LN33,R,AL_R,AL_R,2026
720575940634809455,7205759406348094552,v2LN33_R,v2LN33,R,AL_R,NO,1
720575940634809455,7205759406348094552,v2LN33_R,v2LN33,R,AL_R,VES_R,13
720575940634809455,7205759406348094552,v2LN33_R,v2LN33,R,AL_R,,3
720575940622812799,7205759406228127991,CB3679_L,CB3679,L,AL_L,AL_L,1502
720575940639878589,7205759406398785891,CB3417_L,CB3417,L,AL_L,AL_L,1937
720575940639878589,7205759406398785891,CB3417_L,CB3417,L,AL_L,AL_R,300
720575940639878589,7205759406398785891,CB3417_L,CB3417,L,AL_L,,65
720575940639878589,7205759406398785892,CB3417_R,CB3417,R,AL_R,AL_L,1937
720575940639878589,7205759406398785892,CB3417_R,CB3417,R,AL_R,AL_R,300
720575940639878589,7205759406398785892,CB3417_R,CB3417,R,AL_R,,65
720575940627768409,7205759406277684091,lLN8_L,lLN8,L,AL_L,AL_L,2070
720575940627768409,7205759406277684091,lLN8_L,lLN8,L,AL_L,AL_R,1668
720575940627768409,7205759406277684091,lLN8_L,lLN8,L,AL_L,LAL_L,27
720575940627768409,7205759406277684091,lLN8_L,lLN8,L,AL_L,LAL_R,48
720575940627768409,7205759406277684091,lLN8_L,lLN8,L,AL_L,VES_R,1
720575940627768409,7205759406277684092,lLN8_R,lLN8,R,AL_R,AL_L,2070
720575940627768409,7205759406277684092,lLN8_R,lLN8,R,AL_R,AL_R,1668
720575940627768409,7205759406277684092,lLN8_R,lLN8,R,AL_R,LAL_L,27
720575940627768409,7205759406277684092,lLN8_R,lLN8,R,AL_R,LAL_R,48
720575940627768409,7205759406277684092,lLN8_R,lLN8,R,AL_R,VES_R,1
720575940625013175,7205759406250131751,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_L,2150
720575940625013175,7205759406250131751,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_R,421
720575940625013175,7205759406250131751,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,CRE_L,6
720575940625013175,7205759406250131751,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,EB,1
720575940625013175,7205759406250131752,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_L,2150
720575940625013175,7205759406250131752,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_R,421
720575940625013175,7205759406250131752,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,CRE_L,6
720575940625013175,7205759406250131752,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,EB,1
720575940628330885,7205759406283308851,CB3417_L,CB3417,L,AL_L,AL_L,1802
720575940628330885,7205759406283308851,CB3417_L,CB3417,L,AL_L,AL_R,247
720575940628330885,7205759406283308851,CB3417_L,CB3417,L,AL_L,VES_R,2
720575940628330885,7205759406283308851,CB3417_L,CB3417,L,AL_L,,34
720575940617249949,7205759406172499491,l2LN19_L,l2LN19,L,AL_L,AL_L,3087
720575940617249949,7205759406172499491,l2LN19_L,l2LN19,L,AL_L,GNG,22
720575940631858373,7205759406318583731,CB3417_L,CB3417,L,AL_L,AL_L,521
720575940631858373,7205759406318583731,CB3417_L,CB3417,L,AL_L,AL_R,3086
720575940631858373,7205759406318583731,CB3417_L,CB3417,L,AL_L,EB,2
720575940631858373,7205759406318583731,CB3417_L,CB3417,L,AL_L,,10
720575940631858373,7205759406318583732,CB3417_R,CB3417,R,AL_R,AL_L,521
720575940631858373,7205759406318583732,CB3417_R,CB3417,R,AL_R,AL_R,3086
720575940631858373,7205759406318583732,CB3417_R,CB3417,R,AL_R,EB,2
720575940631858373,7205759406318583732,CB3417_R,CB3417,R,AL_R,,10
720575940634657431,7205759406346574311,l2LN19_L,l2LN19,L,AL_L,AL_L,3243
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,AL_L,2673
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,AL_R,1156
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,LAL_L,2
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,LAL_R,1
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,NO,13
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,VES_L,3
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,VES_R,20
720575940612732273,7205759406127322731,v2LN33_L,v2LN33,L,AL_L,,36
720575940617295901,7205759406172959011,v2LN5_L,v2LN5,L,AL_L,AL_L,1026
720575940617295901,7205759406172959011,v2LN5_L,v2LN5,L,AL_L,AL_R,3770
720575940617295901,7205759406172959011,v2LN5_L,v2LN5,L,AL_L,NO,4
720575940617295901,7205759406172959011,v2LN5_L,v2LN5,L,AL_L,,40
720575940617295901,7205759406172959012,v2LN5_R,v2LN5,R,AL_R,AL_L,1026
720575940617295901,7205759406172959012,v2LN5_R,v2LN5,R,AL_R,AL_R,3770
720575940617295901,7205759406172959012,v2LN5_R,v2LN5,R,AL_R,NO,4
720575940617295901,7205759406172959012,v2LN5_R,v2LN5,R,AL_R,,40
720575940659429761,7205759406594297611,v2LN33_L,v2LN33,L,AL_L,AL_L,1948
720575940659429761,7205759406594297611,v2LN33_L,v2LN33,L,AL_L,AL_R,875
720575940659429761,7205759406594297611,v2LN33_L,v2LN33,L,AL_L,NO,1
720575940659429761,7205759406594297611,v2LN33_L,v2LN33,L,AL_L,,6
720575940635934143,7205759406359341431,CB1676_L,CB1676,L,AL_L,AL_L,586
720575940635934143,7205759406359341431,CB1676_L,CB1676,L,AL_L,AL_R,2726
720575940635934143,7205759406359341431,CB1676_L,CB1676,L,AL_L,,54
720575940635934143,7205759406359341432,CB1676_R,CB1676,R,AL_R,AL_L,586
720575940635934143,7205759406359341432,CB1676_R,CB1676,R,AL_R,AL_R,2726
720575940635934143,7205759406359341432,CB1676_R,CB1676,R,AL_R,,54
720575940630571052,7205759406305710521,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,9428
720575940630571052,7205759406305710521,lLN1_bc_L,lLN1_bc,L,AL_L,,7
720575940627014949,7205759406270149491,l2LN23_L,l2LN23,L,AL_L,AL_L,3624
720575940627014949,7205759406270149491,l2LN23_L,l2LN23,L,AL_L,VES_L,51
720575940621441494,7205759406214414942,v2LN33_R,v2LN33,R,AL_R,AL_L,1141
720575940621441494,7205759406214414942,v2LN33_R,v2LN33,R,AL_R,AL_R,3005
720575940621441494,7205759406214414942,v2LN33_R,v2LN33,R,AL_R,VES_R,19
720575940621441494,7205759406214414942,v2LN33_R,v2LN33,R,AL_R,,30
720575940618458513,7205759406184585131,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_L,252
720575940618458513,7205759406184585131,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_R,3707
720575940618458513,7205759406184585131,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,,3
720575940618458513,7205759406184585132,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_L,252
720575940618458513,7205759406184585132,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_R,3707
720575940618458513,7205759406184585132,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,,3
720575940617021234,7205759406170212341,CB3417_L,CB3417,L,AL_L,AL_L,2971
720575940617021234,7205759406170212341,CB3417_L,CB3417,L,AL_L,AL_R,465
720575940617021234,7205759406170212341,CB3417_L,CB3417,L,AL_L,,63
720575940617021234,7205759406170212342,CB3417_R,CB3417,R,AL_R,AL_L,2971
720575940617021234,7205759406170212342,CB3417_R,CB3417,R,AL_R,AL_R,465
720575940617021234,7205759406170212342,CB3417_R,CB3417,R,AL_R,,63
720575940630592031,7205759406305920312,l2LN23_R,l2LN23,R,AL_R,AL_R,3576
720575940630592031,7205759406305920312,l2LN23_R,l2LN23,R,AL_R,VES_R,32
720575940630323303,7205759406303233032,vLN28_vLN29_R,vLN28_vLN29,R,AL_R,AL_R,2286
720575940630323303,7205759406303233032,vLN28_vLN29_R,vLN28_vLN29,R,AL_R,VES_R,204
720575940630323303,7205759406303233032,vLN28_vLN29_R,vLN28_vLN29,R,AL_R,,2
720575940627605779,7205759406276057791,lLN2P_b_L,lLN2P_b,L,AL_L,AL_L,6906
720575940627214235,7205759406272142352,l2LN23_R,l2LN23,R,AL_R,AL_R,3575
720575940627214235,7205759406272142352,l2LN23_R,l2LN23,R,AL_R,AMMC_R,3
720575940627214235,7205759406272142352,l2LN23_R,l2LN23,R,AL_R,VES_R,25
720575940627214235,7205759406272142352,l2LN23_R,l2LN23,R,AL_R,,43
720575940621500865,7205759406215008652,lLN2P_a_R,lLN2P_a,R,AL_R,AL_R,5537
720575940613222835,7205759406132228351,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_L,3012
720575940613222835,7205759406132228351,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_R,148
720575940613222835,7205759406132228351,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,,15
720575940613222835,7205759406132228352,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_L,3012
720575940613222835,7205759406132228352,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_R,148
720575940613222835,7205759406132228352,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,,15
720575940630077558,7205759406300775581,vLN28_vLN29_L,vLN28_vLN29,L,AL_L,AL_L,2261
720575940630077558,7205759406300775581,vLN28_vLN29_L,vLN28_vLN29,L,AL_L,VES_L,80
720575940630077558,7205759406300775581,vLN28_vLN29_L,vLN28_vLN29,L,AL_L,,15
720575940631566700,7205759406315667001,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_L,4193
720575940631566700,7205759406315667001,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,AL_R,173
720575940631566700,7205759406315667001,v2LN3A1_b_L,v2LN3A1_b,L,AL_L,,6
720575940631566700,7205759406315667002,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_L,4193
720575940631566700,7205759406315667002,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,AL_R,173
720575940631566700,7205759406315667002,v2LN3A1_b_R,v2LN3A1_b,R,AL_R,,6
720575940605758142,7205759406057581422,lLN2F_a_R,lLN2F_a,R,AL_R,AL_R,19490
720575940605758142,7205759406057581422,lLN2F_a_R,lLN2F_a,R,AL_R,LAL_R,18
720575940610157688,7205759406101576881,lLN10_L,lLN10,L,AL_L,AL_L,6588
