bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo
1822055337,609924156,1,ORN_DP1l,M_lvPNm39,ORN_DP1l_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1823367829,609924156,1,ORN_DP1l,M_lvPNm39,ORN_DP1l_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1823708611,609924156,1,ORN_DP1l,M_lvPNm39,ORN_DP1l_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1823760486,1943811511,1,,M_lvPNm31,LN_L,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
1824101645,609924156,1,lLN1_c,M_lvPNm39,lLN1_c_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
1824101645,1671952694,1,lLN1_c,M_lvPNm24,lLN1_c_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1824101645,1943811511,1,lLN1_c,M_lvPNm31,lLN1_c_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}"
1824127525,1447205602,1,,M_vPNml83,LN,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
1824745150,2383731281,1,lLN15,M_vPNml51,lLN15_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
1825789179,2383731281,1,lLN10,M_vPNml51,lLN10_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1826445251,1943811511,1,lLN12A,M_lvPNm31,lLN12a_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1}}"
1827473315,609924156,1,M_lvPNm42,M_lvPNm39,M_lvPNm42_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
1827473315,697145036,1,M_lvPNm42,M_vPNml83,M_lvPNm42_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
1827473315,1671952694,1,M_lvPNm42,M_lvPNm24,M_lvPNm42_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1827481575,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}"
1827861955,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1827861966,1671952694,1,M_lPNm11D,M_lvPNm24,M_lPNm11D_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1827861966,1700307582,1,M_lPNm11D,M_l2PNl21,M_lPNm11D_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1849684319,5813034081,1,VC5_lvPN,M_vPNml58,VC5_lvPN_R,M_vPNml58_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
1851061177,1700307582,1,VA1d_adPN,M_l2PNl21,VA1d_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA1d(R)': {'pre': 1, 'post': 1}}"
1851389175,609924156,1,VM3_adPN,M_lvPNm39,VM3_adPN_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM3(R)': {'pre': 1, 'post': 1}}"
1851389175,1943811511,1,VM3_adPN,M_lvPNm31,VM3_adPN_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
1851816763,1671952694,1,,M_lvPNm24,LN_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}}"
1854083318,5813034081,1,,M_vPNml58,,M_vPNml58_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
1854117634,2383731281,1,,M_vPNml51,LN_L,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA7l(R)': {'pre': 1, 'post': 1}}"
1856466057,1671952694,1,v2LN34B,M_lvPNm24,v2LN34b_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
1857148391,697145036,1,M_lPNm11D,M_vPNml83,M_lPNm11D_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1}, 'AL-DC2(R)': {'post': 1}}"
1857485213,697145036,1,lLN16B,M_vPNml83,lLN16b_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}"
1857485213,1700307582,1,lLN16B,M_l2PNl21,lLN16b_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1857532397,1447205602,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}"
1857799548,1671952694,1,lLN2P_a,M_lvPNm24,lLN2P_a(Patchy)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
1858171556,609924156,1,lLN2P_c,M_lvPNm39,lLN2P_c(Patchy)_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1858171556,1447205602,1,lLN2P_c,M_vPNml83,lLN2P_c(Patchy)_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
1858171556,1943811511,1,lLN2P_c,M_lvPNm31,lLN2P_c(Patchy)_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
1858486077,1671952694,1,ORN_DA1,M_lvPNm24,ORN_DA1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}"
1858486077,1943811511,1,ORN_DA1,M_lvPNm31,ORN_DA1_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}"
1858901026,1700307582,1,VP2+_adPN,M_l2PNl21,VP2+_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1l(R)': {'pre': 1, 'post': 1}}"
1883102183,1671952694,1,v2LN5,M_lvPNm24,v2LN5_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
1883443112,1700307582,1,VP3+_l2PN,M_l2PNl21,VP3+_l2PN(t10ALT)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP3(R)': {'pre': 1, 'post': 1}}"
1883783683,1671952694,1,HRN_VP4,M_lvPNm24,HRN_VP4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
1883783789,1700307582,1,HRN_VP4,M_l2PNl21,HRN_VP4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
1884125111,1671952694,1,HRN_VP4,M_lvPNm24,HRN_VP4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
1885105337,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1885445689,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1886132855,1671952694,1,M_adPNm7,M_lvPNm24,M_adPNm7_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
1886788784,609924156,1,ORN_VL2a,M_lvPNm39,ORN_VL2a_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1886814681,609924156,1,,M_lvPNm39,,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1886870366,1671952694,1,ORN_DM2,M_lvPNm24,ORN_DM2,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM2(R)': {'pre': 1, 'post': 1}}"
1887160257,1693827279,1,lLN15,M_adPNm8,lLN15_R,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
1887160257,1700307582,1,lLN15,M_l2PNl21,lLN15_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1887168462,1671952694,1,lLN16B,M_lvPNm24,lLN16b_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1887177026,1447205602,1,v2LN39A,M_vPNml83,v2LN39a_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
1887177026,1943811511,1,v2LN39A,M_lvPNm31,v2LN39a_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1887518225,1447205602,1,lLN16B,M_vPNml83,lLN16b_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
1887872301,609924156,1,M_adPNm4,M_lvPNm39,M_adPNm4_R,M_lvPNm39_R,"{'LH(R)': {'pre': 1, 'post': 1}}"
1888183031,1671952694,1,HRN_VP1d,M_lvPNm24,HRN_VP1d_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1l(R)': {'pre': 1, 'post': 1}}"
1888183512,1819326555,1,HRN_VP1d,M_vPNml89,HRN_VP1d_R,M_vPNml89_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}}"
1888199872,2383731281,1,v2LN3B,M_vPNml51,v2LN3b_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM3(R)': {'pre': 1, 'post': 1}}"
1888213190,1700307582,1,M_adPNm4,M_l2PNl21,M_adPNm4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1888213190,2383731281,1,M_adPNm4,M_vPNml51,M_adPNm4_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
1888226078,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM2(R)': {'pre': 1, 'post': 1}}"
1888247423,1671952694,1,ORN_DM5,M_lvPNm24,ORN_DM5,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM5(R)': {'pre': 1, 'post': 1}}"
1888528200,2383731281,1,HRN_VP1d,M_vPNml51,HRN_VP1d_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1888572074,1447205602,1,VM5d_adPN,M_vPNml83,VM5d_adPN_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1889253763,697145036,1,VM7v_adPN,M_vPNml83,VM7v_adPN_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}"
1889266295,1447205602,1,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}"
1889883818,1819326555,1,VL2a_vPN,M_vPNml89,VL2a_vPN_R,M_vPNml89_R,{}
1890574706,1671952694,1,ORN_DC3,M_lvPNm24,ORN_DC3,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC3(R)': {'pre': 1, 'post': 1}}"
1913480167,1671952694,1,v2LN33,M_lvPNm24,v2LN33_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1914140664,1671952694,1,VM5d_adPN,M_lvPNm24,VM5d_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}"
1914500150,1819326555,1,ORN_VM7v,M_vPNml89,ORN_VM7v_L,M_vPNml89_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
1914823337,1447205602,1,VC3l_adPN,M_vPNml83,VC3l_adPN_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
1914823337,1700307582,1,VC3l_adPN,M_l2PNl21,VC3l_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
1915609310,1671952694,1,,M_lvPNm24,LN_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
1916485259,1693827279,1,v2LN37,M_adPNm8,v2LN37_R,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1916485259,1943811511,1,v2LN37,M_lvPNm31,v2LN37_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
1916528384,1700307582,1,M_adPNm5,M_l2PNl21,M_adPNm5_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
1916528384,2383731281,1,M_adPNm5,M_vPNml51,M_adPNm5_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
1916800213,609924156,1,lLN2T_a,M_lvPNm39,lLN2T_a(Tortuous)_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1916800213,1671952694,1,lLN2T_a,M_lvPNm24,lLN2T_a(Tortuous)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}"
1916800213,2383731281,1,lLN2T_a,M_vPNml51,lLN2T_a(Tortuous)_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1916869473,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1917197397,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
1917823351,609924156,1,ORN_VL2a,M_lvPNm39,ORN_VL2a_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1917866877,1671952694,1,M_l2PNl23,M_lvPNm24,M_l2PNl23_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1918173327,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1918514347,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1918565786,1943811511,1,lLN12A,M_lvPNm31,lLN12a_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
1918911323,697145036,1,,M_vPNml83,LN,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
1918911323,1700307582,1,,M_l2PNl21,LN,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
1918924665,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
1918941158,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM2(R)': {'pre': 1, 'post': 1}}"
1919208947,1943811511,1,lLN12A,M_lvPNm31,lLN12a_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
1919208947,2383731281,1,lLN12A,M_vPNml51,lLN12a_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
1919217797,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1919567600,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1919952145,1447205602,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1919956557,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1920042851,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1920288829,1447205602,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1}, 'AL-VM5d(R)': {'post': 1}}"
1920292924,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}"
1920301256,1943811511,1,ORN_VA3,M_lvPNm31,ORN_VA3,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
1920590638,1447205602,1,v2LN3B,M_vPNml83,v2LN3b_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
1920590638,1671952694,1,v2LN3B,M_lvPNm24,v2LN3b_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
1920603934,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1920608073,1447205602,1,,M_vPNml83,LN,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}"
1920608073,1671952694,1,,M_lvPNm24,LN,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1920608152,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1920949241,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1921639938,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1921648917,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1921989317,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1942374343,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,{}
1942806972,1700307582,1,LAL173,M_l2PNl21,LAL173(PVM03)_L,M_l2PNl21_R,"{'VMNP': {'pre': 1, 'post': 1}, 'VES(R)': {'pre': 1, 'post': 1}}"
1943811511,1671952694,1,M_lvPNm31,M_lvPNm24,M_lvPNm31_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}"
1943811511,2383731281,1,M_lvPNm31,M_vPNml51,M_lvPNm31_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
1943812176,1700307582,1,VP1m+VP2_lvPN2,M_l2PNl21,VP1m+VP2_lvPN2_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1l(R)': {'pre': 1, 'post': 1}}"
1945608021,1447205602,1,ORN_VM7d,M_vPNml83,ORN_VM7d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1946178096,609924156,1,lLN2P_b,M_lvPNm39,lLN2P_b(Patchy)_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2d(R)': {'pre': 1, 'post': 1}}"
1946178096,1943811511,1,lLN2P_b,M_lvPNm31,lLN2P_b(Patchy)_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1}, 'AL-VA1d(R)': {'post': 1}}"
1947869866,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
1947921782,1447205602,1,ORN_VM7d,M_vPNml83,ORN_VM7d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1947926043,1447205602,1,ORN_VM7d,M_vPNml83,ORN_VM7d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1947926117,1447205602,1,ORN_VM7d,M_vPNml83,ORN_VM7d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1948172360,609924156,1,ORN_VL2p,M_lvPNm39,ORN_VL2p_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
1948871027,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1948949399,1447205602,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
1949224948,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1949963653,1447205602,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1950304683,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1950641434,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1950641562,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1950649874,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1950995154,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1951297564,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1951638336,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1951638388,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1951638471,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1951642748,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1951642788,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
