LN_type,LN_bodyId,ORN_type,LN_hemisphere,right_weight,left_weight,contralateral_input_ratio,input_preference
lLN2S,5813069085,ORN_VL2a,R,14.0,92.0,6.571428571428571,0.7358490566037735
lLN2S,5813069085,ORN_VC1,R,6.0,38.0,6.333333333333333,0.7272727272727273
lLN2S,5813069085,ORN_DL1,R,20.0,66.0,3.3,0.5348837209302325
lLN2S,5813069085,ORN_DC1,R,15.0,21.0,1.4,0.16666666666666666
lLN2S,5813069085,ORN_DC4,R,18.0,41.0,2.2777777777777777,0.3898305084745763
lLN2S,5813069085,ORN_DA1,R,10.0,43.0,4.3,0.6226415094339622
lLN2S,5813069085,ORN_DM6,R,7.0,13.0,1.8571428571428572,0.3
lLN2S,5813069085,ORN_DM2,R,2.0,13.0,6.5,0.7333333333333333
lLN2S,5813069085,ORN_VC3l,R,3.0,4.0,1.3333333333333333,0.14285714285714285
lLN2S,5813069085,ORN_DM4,R,7.0,12.0,1.7142857142857142,0.2631578947368421
lLN2S,5813069085,ORN_DM3,R,8.0,10.0,1.25,0.1111111111111111
lLN2S,5813069085,ORN_VM7v,R,2.0,17.0,8.5,0.7894736842105263
lLN2S,5813069085,ORN_DL3,R,2.0,7.0,3.5,0.5555555555555556
lLN2S,1640922754,ORN_DP1m,R,8.0,48.0,6.0,0.7142857142857143
lLN2S,1640922754,ORN_DL2d,R,5.0,27.0,5.4,0.6875
lLN2S,1640922754,ORN_DP1l,R,2.0,7.0,3.5,0.5555555555555556
lLN2S,1640922754,ORN_DL5,R,2.0,51.0,25.5,0.9245283018867925
lLN2S,1640922754,ORN_VL2p,R,13.0,30.0,2.3076923076923075,0.3953488372093023
lLN2S,1640922754,ORN_DL2v,R,1.0,18.0,18.0,0.8947368421052632
lLN2S,1640922754,ORN_DM1,R,12.0,22.0,1.8333333333333333,0.29411764705882354
lLN2S,1640922754,ORN_VL2a,R,4.0,44.0,11.0,0.8333333333333334
lLN2S,1640922754,ORN_VC1,R,2.0,12.0,6.0,0.7142857142857143
lLN2S,1640922754,ORN_DL1,R,8.0,24.0,3.0,0.5
lLN2S,1640922754,ORN_DC1,R,6.0,14.0,2.3333333333333335,0.4
lLN2S,1640922754,ORN_DC4,R,8.0,17.0,2.125,0.36
lLN2S,1640922754,ORN_DA1,R,5.0,26.0,5.2,0.6774193548387096
lLN2S,1640922754,ORN_DM6,R,4.0,33.0,8.25,0.7837837837837838
lLN2S,1640922754,ORN_DM2,R,3.0,10.0,3.3333333333333335,0.5384615384615384
lLN2S,1640922754,ORN_DM4,R,5.0,16.0,3.2,0.5238095238095238
lLN2S,1640922754,ORN_DL3,R,2.0,3.0,1.5,0.2
lLN2T_d,1669924220,ORN_DP1m,R,132.0,325.0,2.462121212121212,0.4223194748358862
lLN2T_d,1669924220,ORN_DP1l,R,82.0,120.0,1.4634146341463414,0.18811881188118812
lLN2T_d,1669924220,ORN_DA1,R,71.0,153.0,2.1549295774647885,0.36607142857142855
lLN2T_d,1669924220,ORN_DL2v,R,55.0,128.0,2.327272727272727,0.3989071038251366
lLN2T_d,1669924220,ORN_DM1,R,162.0,286.0,1.7654320987654322,0.2767857142857143
lLN2T_d,1669924220,ORN_DM4,R,49.0,58.0,1.183673469387755,0.08411214953271028
lLN2T_d,1669924220,ORN_DM3,R,62.0,109.0,1.7580645161290323,0.27485380116959063
lLN2T_d,1669924220,ORN_DL2d,R,24.0,34.0,1.4166666666666667,0.1724137931034483
lLN2T_d,1669924220,ORN_VL2p,R,63.0,84.0,1.3333333333333333,0.14285714285714285
lLN2T_d,1669924220,ORN_DC2,R,5.0,25.0,5.0,0.6666666666666666
lLN2T_d,1669924220,ORN_DL1,R,1.0,3.0,3.0,0.5
lLN2T_d,1669924220,ORN_VL2a,R,48.0,111.0,2.3125,0.39622641509433965
lLN2T_d,1669924220,ORN_DM6,R,46.0,86.0,1.8695652173913044,0.30303030303030304
lLN2T_d,1669924220,ORN_DM2,R,30.0,49.0,1.6333333333333333,0.24050632911392406
lLN2T_d,1669924220,ORN_VC3l,R,6.0,11.0,1.8333333333333333,0.29411764705882354
lLN2T_d,1669924220,ORN_DL5,R,9.0,17.0,1.8888888888888888,0.3076923076923077
lLN2T_d,1667251683,ORN_DP1m,R,132.0,328.0,2.484848484848485,0.4260869565217391
lLN2T_d,1667251683,ORN_DP1l,R,69.0,165.0,2.391304347826087,0.41025641025641024
lLN2T_d,1667251683,ORN_VA3,R,8.0,12.0,1.5,0.2
lLN2T_d,1667251683,ORN_DA1,R,31.0,67.0,2.161290322580645,0.3673469387755102
lLN2T_d,1667251683,ORN_DL2v,R,73.0,133.0,1.821917808219178,0.2912621359223301
lLN2T_d,1667251683,ORN_DM1,R,187.0,362.0,1.9358288770053476,0.31876138433515483
lLN2T_d,1667251683,ORN_DM3,R,50.0,91.0,1.82,0.2907801418439716
lLN2T_d,1667251683,ORN_DL2d,R,25.0,46.0,1.84,0.29577464788732394
lLN2T_d,1667251683,ORN_VL2p,R,38.0,74.0,1.9473684210526316,0.32142857142857145
lLN2T_d,1667251683,ORN_DC2,R,10.0,48.0,4.8,0.6551724137931034
lLN2T_d,1667251683,ORN_DL1,R,20.0,47.0,2.35,0.40298507462686567
lLN2T_d,1667251683,ORN_DC1,R,16.0,34.0,2.125,0.36
lLN2T_d,1667251683,ORN_VL2a,R,8.0,11.0,1.375,0.15789473684210525
lLN2T_d,1667251683,ORN_DM6,R,44.0,83.0,1.8863636363636365,0.30708661417322836
lLN2T_d,1667251683,ORN_DM2,R,35.0,76.0,2.1714285714285713,0.36936936936936937
lLN2T_d,1667251683,ORN_VC1,R,3.0,19.0,6.333333333333333,0.7272727272727273
lLN2T_d,1667251683,ORN_DC4,R,2.0,3.0,1.5,0.2
v2LN35,1764388538,ORN_DM4,R,10.0,18.0,1.8,0.2857142857142857
v2LN35,1668944259,ORN_DC4,R,44.0,63.0,1.4318181818181819,0.17757009345794392
v2LN35,1668944259,ORN_DC2,R,10.0,15.0,1.5,0.2
v2LN35,1668944259,ORN_DP1m,R,2.0,9.0,4.5,0.6363636363636364
v2LN35,1668944259,ORN_DC1,R,5.0,6.0,1.2,0.09090909090909091
v2LN35,1668944259,ORN_DM3,R,3.0,5.0,1.6666666666666667,0.25
v2LN35,1668944259,ORN_DM6,R,1.0,3.0,3.0,0.5
lLN11,1670278227,ORN_DC2,R,2.0,10.0,5.0,0.6666666666666666
lLN11,2040301572,ORN_VC1,R,4.0,10.0,2.5,0.42857142857142855
lLN11,2040301572,ORN_DL5,R,2.0,4.0,2.0,0.3333333333333333
lLN2F_a,5901218894,ORN_DP1m,R,145.0,446.0,3.075862068965517,0.5093062605752962
lLN2F_a,5901218894,ORN_VC1,R,13.0,133.0,10.23076923076923,0.821917808219178
lLN2F_a,5901218894,ORN_DL5,R,47.0,171.0,3.6382978723404253,0.5688073394495413
lLN2F_a,5901218894,ORN_DC4,R,82.0,182.0,2.2195121951219514,0.3787878787878788
lLN2F_a,5901218894,ORN_VL2a,R,95.0,317.0,3.336842105263158,0.5388349514563107
lLN2F_a,5901218894,ORN_DL2v,R,36.0,107.0,2.9722222222222223,0.4965034965034965
lLN2F_a,5901218894,ORN_DC1,R,80.0,122.0,1.525,0.2079207920792079
lLN2F_a,5901218894,ORN_DP1l,R,55.0,125.0,2.272727272727273,0.3888888888888889
lLN2F_a,5901218894,ORN_DL2d,R,36.0,65.0,1.8055555555555556,0.2871287128712871
lLN2F_a,5901218894,ORN_VA3,R,1.0,4.0,4.0,0.6
lLN2F_a,5901218894,ORN_DM1,R,74.0,113.0,1.527027027027027,0.20855614973262032
lLN2F_a,5901218894,ORN_DM4,R,79.0,110.0,1.3924050632911393,0.164021164021164
lLN2F_a,5901218894,ORN_DC2,R,16.0,58.0,3.625,0.5675675675675675
lLN2F_a,5901218894,ORN_DL1,R,69.0,124.0,1.7971014492753623,0.2849740932642487
lLN2F_a,5901218894,ORN_DA1,R,36.0,145.0,4.027777777777778,0.6022099447513812
lLN2F_a,5901218894,ORN_DM3,R,46.0,66.0,1.434782608695652,0.17857142857142858
lLN2F_a,5901218894,ORN_VL2p,R,42.0,80.0,1.9047619047619047,0.3114754098360656
lLN2F_a,5901218894,ORN_DM6,R,44.0,104.0,2.3636363636363638,0.40540540540540543
lLN2F_a,5901218894,ORN_DM2,R,22.0,94.0,4.2727272727272725,0.6206896551724138
lLN2F_a,5901218894,ORN_VM7v,R,14.0,41.0,2.9285714285714284,0.4909090909090909
lLN2F_a,5901218894,ORN_DL3,R,26.0,56.0,2.1538461538461537,0.36585365853658536
lLN2F_a,5901218894,ORN_DL4,R,44.0,88.0,2.0,0.3333333333333333
lLN2F_a,5901218894,ORN_VC3l,R,25.0,30.0,1.2,0.09090909090909091
lLN2F_a,1670287030,ORN_DP1m,R,100.0,276.0,2.76,0.46808510638297873
lLN2F_a,1670287030,ORN_VC1,R,17.0,100.0,5.882352941176471,0.7094017094017094
lLN2F_a,1670287030,ORN_DL5,R,42.0,152.0,3.619047619047619,0.5670103092783505
lLN2F_a,1670287030,ORN_DC4,R,81.0,191.0,2.3580246913580245,0.40441176470588236
lLN2F_a,1670287030,ORN_VL2a,R,5.0,44.0,8.8,0.7959183673469388
lLN2F_a,1670287030,ORN_DL2v,R,43.0,119.0,2.7674418604651163,0.4691358024691358
lLN2F_a,1670287030,ORN_DC1,R,62.0,86.0,1.3870967741935485,0.16216216216216217
lLN2F_a,1670287030,ORN_DP1l,R,42.0,148.0,3.5238095238095237,0.5578947368421052
lLN2F_a,1670287030,ORN_DL2d,R,28.0,65.0,2.3214285714285716,0.3978494623655914
lLN2F_a,1670287030,ORN_VA3,R,6.0,11.0,1.8333333333333333,0.29411764705882354
lLN2F_a,1670287030,ORN_DM1,R,55.0,181.0,3.290909090909091,0.5338983050847458
lLN2F_a,1670287030,ORN_DM4,R,55.0,113.0,2.0545454545454547,0.34523809523809523
lLN2F_a,1670287030,ORN_DC2,R,12.0,77.0,6.416666666666667,0.7303370786516854
lLN2F_a,1670287030,ORN_DL1,R,55.0,143.0,2.6,0.4444444444444444
lLN2F_a,1670287030,ORN_DA1,R,68.0,275.0,4.044117647058823,0.6034985422740525
lLN2F_a,1670287030,ORN_DM3,R,22.0,103.0,4.681818181818182,0.648
lLN2F_a,1670287030,ORN_VL2p,R,69.0,92.0,1.3333333333333333,0.14285714285714285
lLN2F_a,1670287030,ORN_DM6,R,41.0,122.0,2.975609756097561,0.49693251533742333
lLN2F_a,1670287030,ORN_DM2,R,27.0,64.0,2.3703703703703702,0.4065934065934066
lLN2F_a,1670287030,ORN_VM7v,R,7.0,26.0,3.7142857142857144,0.5757575757575758
lLN2F_a,1670287030,ORN_DL3,R,22.0,28.0,1.2727272727272727,0.12
lLN2F_a,1670287030,ORN_DL4,R,34.0,76.0,2.235294117647059,0.38181818181818183
lLN2F_a,1670287030,ORN_VC3l,R,18.0,28.0,1.5555555555555556,0.21739130434782608
lLN1_a,5813130064,ORN_DM1,R,1.0,3.0,3.0,0.5
lLN1_a,5813130064,ORN_DP1m,R,5.0,10.0,2.0,0.3333333333333333
lLN1_a,5813130064,ORN_DC4,R,9.0,13.0,1.4444444444444444,0.18181818181818182
lLN1_a,5813130064,ORN_DC1,R,1.0,4.0,4.0,0.6
lLN1_a,5813130064,ORN_DM2,R,1.0,3.0,3.0,0.5
lLN1_a,5813130064,ORN_VL2p,R,3.0,4.0,1.3333333333333333,0.14285714285714285
lLN1_a,5813130064,ORN_VC1,R,1.0,3.0,3.0,0.5
lLN1_a,1670597533,ORN_DC4,R,8.0,9.0,1.125,0.058823529411764705
lLN1_a,1670597533,ORN_VL2p,R,2.0,4.0,2.0,0.3333333333333333
lLN1_a,1670597533,ORN_DL2v,R,1.0,3.0,3.0,0.5
lLN2P_b,5813039309,ORN_DM1,R,108.0,117.0,1.0833333333333333,0.04
lLN2P_b,5813039309,ORN_DM3,R,61.0,90.0,1.4754098360655739,0.19205298013245034
lLN2P_b,5813039309,ORN_DM2,R,41.0,46.0,1.1219512195121952,0.05747126436781609
lLN2P_b,5813039309,ORN_VA3,R,1.0,3.0,3.0,0.5
lLN2P_b,5813039309,ORN_VL2p,R,24.0,26.0,1.0833333333333333,0.04
lLN2P_b,1671257931,ORN_DL5,R,38.0,74.0,1.9473684210526316,0.32142857142857145
lLN2P_b,1671257931,ORN_DM6,R,126.0,151.0,1.1984126984126984,0.09025270758122744
lLN2P_b,1671257931,ORN_DL1,R,62.0,94.0,1.5161290322580645,0.20512820512820512
lLN2P_b,1671257931,ORN_DC4,R,45.0,60.0,1.3333333333333333,0.14285714285714285
lLN2P_b,1671257931,ORN_DC2,R,35.0,71.0,2.0285714285714285,0.33962264150943394
lLN2P_b,1671257931,ORN_VC3l,R,16.0,33.0,2.0625,0.3469387755102041
lLN2P_b,1671257931,ORN_VM7v,R,7.0,30.0,4.285714285714286,0.6216216216216216
lLN2P_b,1671257931,ORN_VL2p,R,6.0,9.0,1.5,0.2
lLN2T_c,1671292719,ORN_DC2,R,12.0,49.0,4.083333333333333,0.6065573770491803
lLN2T_c,1671292719,ORN_DP1m,R,104.0,136.0,1.3076923076923077,0.13333333333333333
lLN2T_c,1671292719,ORN_DL2v,R,14.0,22.0,1.5714285714285714,0.2222222222222222
lLN2T_c,1671292719,ORN_DL2d,R,24.0,44.0,1.8333333333333333,0.29411764705882354
lLN2T_c,1671292719,ORN_DC4,R,69.0,95.0,1.3768115942028984,0.15853658536585366
lLN2T_c,1671292719,ORN_DL5,R,36.0,115.0,3.1944444444444446,0.5231788079470199
lLN2T_c,1671292719,ORN_DP1l,R,5.0,20.0,4.0,0.6
lLN2T_c,1671292719,ORN_DC1,R,83.0,102.0,1.2289156626506024,0.10270270270270271
lLN2T_c,1671292719,ORN_VC3l,R,25.0,31.0,1.24,0.10714285714285714
lLN2T_c,1671292719,ORN_DM1,R,55.0,136.0,2.4727272727272727,0.42408376963350786
lLN2T_c,1671292719,ORN_VM7v,R,2.0,18.0,9.0,0.8
lLN2T_c,1671292719,ORN_DM4,R,36.0,49.0,1.3611111111111112,0.15294117647058825
lLN2T_c,1671292719,ORN_DM6,R,20.0,68.0,3.4,0.5454545454545454
lLN2T_c,1671292719,ORN_DL4,R,4.0,9.0,2.25,0.38461538461538464
lLN2T_c,1671292719,ORN_VL2a,R,44.0,125.0,2.840909090909091,0.47928994082840237
lLN2T_c,1671292719,ORN_DM2,R,32.0,69.0,2.15625,0.36633663366336633
lLN2T_c,1671292719,ORN_VL2p,R,18.0,41.0,2.2777777777777777,0.3898305084745763
lLN2T_c,1671292719,ORN_VC1,R,2.0,4.0,2.0,0.3333333333333333
lLN2T_c,1671292719,ORN_VA3,R,4.0,7.0,1.75,0.2727272727272727
lLN2T_c,1671292719,ORN_DM3,R,2.0,7.0,3.5,0.5555555555555556
lLN2T_c,1671292719,ORN_DL1,R,24.0,56.0,2.3333333333333335,0.4
lLN2T_c,1704347707,ORN_DC2,R,47.0,118.0,2.5106382978723403,0.4303030303030303
lLN2T_c,1704347707,ORN_DP1m,R,111.0,180.0,1.6216216216216217,0.23711340206185566
lLN2T_c,1704347707,ORN_DL2v,R,77.0,87.0,1.12987012987013,0.06097560975609756
lLN2T_c,1704347707,ORN_DL2d,R,48.0,76.0,1.5833333333333333,0.22580645161290322
lLN2T_c,1704347707,ORN_DC4,R,29.0,31.0,1.0689655172413792,0.03333333333333333
lLN2T_c,1704347707,ORN_DL5,R,7.0,41.0,5.857142857142857,0.7083333333333334
lLN2T_c,1704347707,ORN_DP1l,R,31.0,70.0,2.2580645161290325,0.38613861386138615
lLN2T_c,1704347707,ORN_DA1,R,165.0,337.0,2.0424242424242425,0.3426294820717131
lLN2T_c,1704347707,ORN_DC1,R,52.0,75.0,1.4423076923076923,0.18110236220472442
lLN2T_c,1704347707,ORN_DM1,R,88.0,165.0,1.875,0.30434782608695654
lLN2T_c,1704347707,ORN_DM4,R,44.0,66.0,1.5,0.2
lLN2T_c,1704347707,ORN_DM6,R,49.0,95.0,1.9387755102040816,0.3194444444444444
lLN2T_c,1704347707,ORN_DL4,R,68.0,93.0,1.3676470588235294,0.15527950310559005
lLN2T_c,1704347707,ORN_VL2a,R,38.0,112.0,2.9473684210526314,0.49333333333333335
lLN2T_c,1704347707,ORN_DM2,R,29.0,94.0,3.2413793103448274,0.5284552845528455
lLN2T_c,1704347707,ORN_VL2p,R,10.0,35.0,3.5,0.5555555555555556
lLN2T_c,1704347707,ORN_DL3,R,36.0,51.0,1.4166666666666667,0.1724137931034483
lLN2T_c,1704347707,ORN_VC1,R,4.0,28.0,7.0,0.75
lLN2T_c,1704347707,ORN_DM3,R,57.0,72.0,1.263157894736842,0.11627906976744186
lLN2T_c,1704347707,ORN_DL1,R,12.0,35.0,2.9166666666666665,0.48936170212765956
lLN2T_a,5813056598,ORN_DP1m,R,17.0,58.0,3.411764705882353,0.5466666666666666
lLN2T_a,5813056598,ORN_DC1,R,26.0,64.0,2.4615384615384617,0.4222222222222222
lLN2T_a,5813056598,ORN_DL5,R,4.0,56.0,14.0,0.8666666666666667
lLN2T_a,5813056598,ORN_DL2v,R,2.0,7.0,3.5,0.5555555555555556
lLN2T_a,5813056598,ORN_VC1,R,3.0,24.0,8.0,0.7777777777777778
lLN2T_a,5813056598,ORN_DC2,R,6.0,26.0,4.333333333333333,0.625
lLN2T_a,5813056598,ORN_DL2d,R,1.0,2.0,2.0,0.3333333333333333
lLN2T_a,5813056598,ORN_DC4,R,23.0,46.0,2.0,0.3333333333333333
lLN2T_a,5813056598,ORN_DM6,R,4.0,16.0,4.0,0.6
lLN2T_a,5813056598,ORN_DL1,R,4.0,38.0,9.5,0.8095238095238095
lLN2T_a,5813056598,ORN_VL2a,R,3.0,10.0,3.3333333333333335,0.5384615384615384
lLN2T_a,5813056598,ORN_VC3l,R,1.0,2.0,2.0,0.3333333333333333
lLN2T_a,5813056598,ORN_DM1,R,14.0,61.0,4.357142857142857,0.6266666666666667
lLN2T_a,5813056598,ORN_DM2,R,5.0,44.0,8.8,0.7959183673469388
lLN2T_a,5813056598,ORN_DM4,R,10.0,23.0,2.3,0.3939393939393939
lLN2T_a,5813056598,ORN_DL4,R,10.0,26.0,2.6,0.4444444444444444
lLN2T_a,5813056598,ORN_DM3,R,9.0,18.0,2.0,0.3333333333333333
lLN2T_a,5813032595,ORN_DP1m,R,11.0,15.0,1.3636363636363635,0.15384615384615385
lLN2T_a,5813032595,ORN_DC1,R,15.0,35.0,2.3333333333333335,0.4
lLN2T_a,5813032595,ORN_DP1l,R,34.0,37.0,1.088235294117647,0.04225352112676056
lLN2T_a,5813032595,ORN_DL5,R,3.0,39.0,13.0,0.8571428571428571
lLN2T_a,5813032595,ORN_VC1,R,6.0,20.0,3.3333333333333335,0.5384615384615384
lLN2T_a,5813032595,ORN_DC2,R,7.0,34.0,4.857142857142857,0.6585365853658537
lLN2T_a,5813032595,ORN_DC4,R,7.0,18.0,2.5714285714285716,0.44
lLN2T_a,5813032595,ORN_DM6,R,12.0,33.0,2.75,0.4666666666666667
lLN2T_a,5813032595,ORN_DL1,R,19.0,41.0,2.1578947368421053,0.36666666666666664
lLN2T_a,5813032595,ORN_VL2a,R,27.0,74.0,2.740740740740741,0.46534653465346537
lLN2T_a,5813032595,ORN_DM1,R,19.0,29.0,1.5263157894736843,0.20833333333333334
lLN2T_a,5813032595,ORN_DM2,R,8.0,16.0,2.0,0.3333333333333333
lLN2T_a,5813032595,ORN_DM4,R,18.0,19.0,1.0555555555555556,0.02702702702702703
lLN2T_a,5813032595,ORN_DL4,R,2.0,8.0,4.0,0.6
lLN2T_a,5813032595,ORN_DM3,R,14.0,35.0,2.5,0.42857142857142855
lLN2T_a,5813032595,ORN_DA1,R,2.0,8.0,4.0,0.6
lLN2T_a,1762354941,ORN_DP1m,R,17.0,25.0,1.4705882352941178,0.19047619047619047
lLN2T_a,1762354941,ORN_DL5,R,9.0,36.0,4.0,0.6
lLN2T_a,1762354941,ORN_DL2v,R,5.0,13.0,2.6,0.4444444444444444
lLN2T_a,1762354941,ORN_VL2p,R,20.0,25.0,1.25,0.1111111111111111
lLN2T_a,1762354941,ORN_DC2,R,9.0,28.0,3.111111111111111,0.5135135135135135
lLN2T_a,1762354941,ORN_DC4,R,25.0,56.0,2.24,0.38271604938271603
lLN2T_a,1762354941,ORN_DM6,R,14.0,31.0,2.2142857142857144,0.37777777777777777
lLN2T_a,1762354941,ORN_DL1,R,17.0,31.0,1.8235294117647058,0.2916666666666667
lLN2T_a,1762354941,ORN_VL2a,R,23.0,46.0,2.0,0.3333333333333333
lLN2T_a,1762354941,ORN_DM1,R,9.0,31.0,3.4444444444444446,0.55
lLN2T_a,1762354941,ORN_DM2,R,8.0,15.0,1.875,0.30434782608695654
lLN2T_a,1762354941,ORN_VA3,R,1.0,3.0,3.0,0.5
lLN2T_a,1762354941,ORN_DL4,R,14.0,23.0,1.6428571428571428,0.24324324324324326
lLN2T_a,1762354941,ORN_DM3,R,7.0,18.0,2.5714285714285716,0.44
lLN2T_a,1762354941,ORN_DA1,R,18.0,44.0,2.4444444444444446,0.41935483870967744
lLN2T_a,1672320134,ORN_DP1m,R,5.0,32.0,6.4,0.7297297297297297
lLN2T_a,1672320134,ORN_DC1,R,22.0,45.0,2.0454545454545454,0.34328358208955223
lLN2T_a,1672320134,ORN_DL5,R,5.0,23.0,4.6,0.6428571428571429
lLN2T_a,1672320134,ORN_DL2v,R,4.0,8.0,2.0,0.3333333333333333
lLN2T_a,1672320134,ORN_VL2p,R,1.0,6.0,6.0,0.7142857142857143
lLN2T_a,1672320134,ORN_VC1,R,3.0,13.0,4.333333333333333,0.625
lLN2T_a,1672320134,ORN_DC2,R,3.0,4.0,1.3333333333333333,0.14285714285714285
lLN2T_a,1672320134,ORN_DC4,R,12.0,33.0,2.75,0.4666666666666667
lLN2T_a,1672320134,ORN_DL1,R,6.0,21.0,3.5,0.5555555555555556
lLN2T_a,1672320134,ORN_VL2a,R,11.0,59.0,5.363636363636363,0.6857142857142857
lLN2T_a,1672320134,ORN_DM1,R,17.0,42.0,2.4705882352941178,0.423728813559322
lLN2T_a,1672320134,ORN_DM2,R,6.0,32.0,5.333333333333333,0.6842105263157895
lLN2T_a,1672320134,ORN_VM7v,R,2.0,3.0,1.5,0.2
lLN2T_a,1672320134,ORN_DA1,R,10.0,27.0,2.7,0.4594594594594595
lLN2T_a,5813055277,ORN_DP1m,R,10.0,24.0,2.4,0.4117647058823529
lLN2T_a,5813055277,ORN_DC1,R,19.0,41.0,2.1578947368421053,0.36666666666666664
lLN2T_a,5813055277,ORN_DP1l,R,54.0,83.0,1.537037037037037,0.2116788321167883
lLN2T_a,5813055277,ORN_DL5,R,12.0,53.0,4.416666666666667,0.6307692307692307
lLN2T_a,5813055277,ORN_VL2p,R,34.0,43.0,1.2647058823529411,0.11688311688311688
lLN2T_a,5813055277,ORN_VC1,R,4.0,31.0,7.75,0.7714285714285715
lLN2T_a,5813055277,ORN_DC2,R,8.0,28.0,3.5,0.5555555555555556
lLN2T_a,5813055277,ORN_DL2d,R,4.0,13.0,3.25,0.5294117647058824
lLN2T_a,5813055277,ORN_DC4,R,15.0,27.0,1.8,0.2857142857142857
lLN2T_a,5813055277,ORN_DM6,R,18.0,84.0,4.666666666666667,0.6470588235294118
lLN2T_a,5813055277,ORN_DL1,R,5.0,29.0,5.8,0.7058823529411765
lLN2T_a,5813055277,ORN_VL2a,R,36.0,88.0,2.4444444444444446,0.41935483870967744
lLN2T_a,5813055277,ORN_DM1,R,12.0,25.0,2.0833333333333335,0.35135135135135137
lLN2T_a,5813055277,ORN_DM2,R,5.0,9.0,1.8,0.2857142857142857
lLN2T_a,5813055277,ORN_DL4,R,12.0,28.0,2.3333333333333335,0.4
lLN2T_a,5813055277,ORN_DM3,R,11.0,16.0,1.4545454545454546,0.18518518518518517
lLN2T_a,5813055277,ORN_DA1,R,20.0,42.0,2.1,0.3548387096774194
lLN2T_a,5813054726,ORN_DP1m,R,30.0,100.0,3.3333333333333335,0.5384615384615384
lLN2T_a,5813054726,ORN_DC1,R,14.0,45.0,3.2142857142857144,0.5254237288135594
lLN2T_a,5813054726,ORN_DP1l,R,11.0,78.0,7.090909090909091,0.7528089887640449
lLN2T_a,5813054726,ORN_DL5,R,8.0,73.0,9.125,0.8024691358024691
lLN2T_a,5813054726,ORN_DL2v,R,2.0,36.0,18.0,0.8947368421052632
lLN2T_a,5813054726,ORN_VL2p,R,27.0,60.0,2.2222222222222223,0.3793103448275862
lLN2T_a,5813054726,ORN_VC1,R,16.0,37.0,2.3125,0.39622641509433965
lLN2T_a,5813054726,ORN_DC2,R,4.0,55.0,13.75,0.864406779661017
lLN2T_a,5813054726,ORN_DL2d,R,9.0,42.0,4.666666666666667,0.6470588235294118
lLN2T_a,5813054726,ORN_DC4,R,12.0,38.0,3.1666666666666665,0.52
lLN2T_a,5813054726,ORN_DM6,R,8.0,14.0,1.75,0.2727272727272727
lLN2T_a,5813054726,ORN_DL1,R,37.0,105.0,2.8378378378378377,0.4788732394366197
lLN2T_a,5813054726,ORN_VL2a,R,20.0,75.0,3.75,0.5789473684210527
lLN2T_a,5813054726,ORN_DM1,R,15.0,22.0,1.4666666666666666,0.1891891891891892
lLN2T_a,5813054726,ORN_DM2,R,5.0,18.0,3.6,0.5652173913043478
lLN2T_a,5813054726,ORN_VA3,R,2.0,3.0,1.5,0.2
lLN2T_a,5813054726,ORN_DM4,R,6.0,21.0,3.5,0.5555555555555556
lLN2T_a,5813054726,ORN_DL4,R,1.0,4.0,4.0,0.6
lLN2T_a,5813054726,ORN_DM3,R,3.0,9.0,3.0,0.5
lLN2T_a,5813054726,ORN_VM7v,R,3.0,12.0,4.0,0.6
lLN2T_a,5813054726,ORN_DA1,R,2.0,31.0,15.5,0.8787878787878788
lLN2T_a,1916800213,ORN_DP1m,R,33.0,112.0,3.393939393939394,0.5448275862068965
lLN2T_a,1916800213,ORN_DC1,R,4.0,30.0,7.5,0.7647058823529411
lLN2T_a,1916800213,ORN_DP1l,R,24.0,64.0,2.6666666666666665,0.45454545454545453
lLN2T_a,1916800213,ORN_DL5,R,6.0,72.0,12.0,0.8461538461538461
lLN2T_a,1916800213,ORN_DL2v,R,3.0,44.0,14.666666666666666,0.8723404255319149
lLN2T_a,1916800213,ORN_VL2p,R,29.0,66.0,2.2758620689655173,0.3894736842105263
lLN2T_a,1916800213,ORN_DL2d,R,6.0,36.0,6.0,0.7142857142857143
lLN2T_a,1916800213,ORN_DC4,R,13.0,53.0,4.076923076923077,0.6060606060606061
lLN2T_a,1916800213,ORN_DM6,R,5.0,16.0,3.2,0.5238095238095238
lLN2T_a,1916800213,ORN_DL1,R,2.0,9.0,4.5,0.6363636363636364
lLN2T_a,1916800213,ORN_VL2a,R,15.0,86.0,5.733333333333333,0.7029702970297029
lLN2T_a,1916800213,ORN_DM1,R,11.0,30.0,2.727272727272727,0.4634146341463415
lLN2T_a,1916800213,ORN_DM2,R,3.0,14.0,4.666666666666667,0.6470588235294118
lLN2T_a,1916800213,ORN_DM4,R,18.0,49.0,2.7222222222222223,0.4626865671641791
lLN2T_a,1916800213,ORN_DM3,R,2.0,6.0,3.0,0.5
lLN2T_a,1916800213,ORN_VM7v,R,2.0,7.0,3.5,0.5555555555555556
lLN2T_a,1730327790,ORN_DP1m,R,21.0,119.0,5.666666666666667,0.7
lLN2T_a,1730327790,ORN_DP1l,R,42.0,103.0,2.4523809523809526,0.4206896551724138
lLN2T_a,1730327790,ORN_DL5,R,3.0,49.0,16.333333333333332,0.8846153846153846
lLN2T_a,1730327790,ORN_DL2v,R,3.0,19.0,6.333333333333333,0.7272727272727273
lLN2T_a,1730327790,ORN_VL2p,R,65.0,116.0,1.7846153846153847,0.281767955801105
