body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank
7205759406341274561,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,1.0,0.0,1.0,1.0,1.0,21.0,290.0,0.07241379310344828,7.241379310344828,6.896551724137931,3.6206896551724137,,1,2,0,0.02,0.061820849067166325,214
7205759406290687411,v2LN46b_L,v2LN46b,v2LN46,other v2LN,1.0,0.0,1.0,1.0,1.0,10.0,82.0,0.12195121951219512,12.195121951219512,12.195121951219512,12.195121951219512,,1,1,0,0.02,0.04795790545596741,215
7205759406315667002,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,1.0,0.0,1.0,1.0,1.0,9.0,173.0,0.05202312138728324,5.202312138728324,5.202312138728324,5.202312138728324,,1,1,0,0.02,0.04605170185988092,216
7205759406094069851,v2LN46b_L,v2LN46b,v2LN46,other v2LN,1.0,0.0,1.0,1.0,1.0,5.0,82.0,0.06097560975609756,6.097560975609756,6.097560975609756,6.097560975609756,,1,1,0,0.02,0.0358351893845611,217
7205759406300775581,vLN28_vLN29_L,vLN28_vLN29,vLN28;vLN29,vLN,562.0,544.0,18.0,-0.9359430604982206,-0.9359430604982206,213.0,2261.0,0.09420610349402919,9.420610349402919,7.8726227333038485,1.884122069880584,-0.9359430604982206,1,5,1,1.0,0.0,467
7205759406288222482,lLN2X02_R,lLN2X02,lLN2X02,other lLN,1540.0,1317.0,223.0,-0.7103896103896103,-0.7682031831063865,1879.0,6546.0,0.2870455239841124,28.70455239841124,5.606477238007944,0.6675477301956103,-0.7019059308627246,39,43,38,1.0,0.0,374
7205759406321984421,lLN2X02_L,lLN2X02,lLN2X02,other lLN,1395.0,1242.0,153.0,-0.7806451612903226,-0.769842069259799,1765.0,6252.0,0.2823096609085093,28.230966090850927,4.750479846449136,0.6721658593059745,-0.7448383242939898,38,42,38,1.0,0.0,375
7205759406276043271,vLN28_vLN29_L,vLN28_vLN29,vLN28;vLN29,vLN,563.0,519.0,44.0,-0.8436944937833037,-0.9215686274509804,227.0,2660.0,0.08533834586466166,8.533834586466165,6.503759398496241,1.4223057644110277,-0.8431372549019608,2,6,1,1.0,0.0,466
7205759406141136821,vLN25_L,vLN25,vLN25,vLN,466.0,441.0,25.0,-0.8927038626609443,-0.7068943353236854,425.0,3573.0,0.11894766302826756,11.894766302826756,9.291911558914077,1.1894766302826756,-0.9220366521638056,11,10,8,1.0,0.0,460
7205759406050785602,v2LNX01_R,v2LNX01,v2LNX01,other v2LN,14.0,12.0,2.0,-0.7142857142857143,-0.25,164.0,2183.0,0.07512597343105817,7.512597343105817,4.901511681172698,1.5025194686211634,-0.84,3,5,2,0.28,0.0,457
7205759406260307762,vLN28_vLN29_R,vLN28_vLN29,vLN28;vLN29,vLN,456.0,442.0,14.0,-0.9385964912280702,-0.9385964912280702,204.0,2282.0,0.08939526730937775,8.939526730937775,6.6170026292725685,2.979842243645925,-0.9385964912280701,1,3,1,1.0,0.0,465
7205759406284202642,lLN2X02_R,lLN2X02,lLN2X02,other lLN,1454.0,1346.0,108.0,-0.8514442916093535,-0.8013583533960713,1946.0,6576.0,0.2959245742092457,29.59245742092457,5.945863746958637,0.6576101649094349,-0.8209824926374534,35,45,35,1.0,0.0,373
7205759406129913812,vLN26_R,vLN26,vLN26,vLN,5.0,3.0,2.0,-0.2,-0.5,532.0,5731.0,0.09282847670563601,9.282847670563601,2.564997382655732,0.5801779794102251,-0.9166666666666666,2,16,2,0.1,0.0,464
7205759406376026501,vLN25_L,vLN25,vLN25,vLN,570.0,531.0,39.0,-0.8631578947368421,-0.8858827951162764,320.0,3326.0,0.09621166566446182,9.621166566446181,6.704750450992184,0.7400897358804757,-0.8750626701158553,14,13,9,1.0,0.0,463
7205759406303404742,vLN25_R,vLN25,vLN25,vLN,1036.0,983.0,53.0,-0.8976833976833977,-0.7889738722260989,386.0,3660.0,0.10546448087431694,10.546448087431694,8.333333333333332,0.7533177205308351,-0.8290181864273922,16,14,8,1.0,0.0,462
7205759406150735871,lLN2X02_L,lLN2X02,lLN2X02,other lLN,1368.0,1222.0,146.0,-0.7865497076023392,-0.8537730466252105,1763.0,6213.0,0.2837598583615001,28.375985836150008,6.05182681474328,0.6305774630255557,-0.8007441627360314,38,45,38,1.0,0.0,372
7205759406104086431,lLN2X02_L,lLN2X02,lLN2X02,other lLN,1540.0,1318.0,222.0,-0.7116883116883117,-0.7962151279340688,1905.0,6292.0,0.30276541640178,30.276541640178,5.08582326764145,0.7208700390518572,-0.7443144983406241,39,42,38,1.0,0.0,371
7205759406285735192,vLN25_R,vLN25,vLN25,vLN,970.0,901.0,69.0,-0.8577319587628865,-0.8990454766997351,418.0,3611.0,0.11575740792024371,11.575740792024371,8.640265854333979,1.157574079202437,-0.8213369326057517,14,10,6,1.0,0.0,461
7205759406291118142,vLN24_R,vLN24,vLN24,vLN,69.0,42.0,27.0,-0.21739130434782608,0.06188271604938272,323.0,5177.0,0.06239134633957891,6.239134633957891,5.4858025883716435,0.44565247385413503,-0.0625,6,14,2,1.0,0.0,459
7205759406179186031,v2LNX01_L,v2LNX01,v2LNX01,other v2LN,37.0,27.0,10.0,-0.4594594594594595,-0.4444444444444445,282.0,2270.0,0.12422907488986784,12.422907488986784,4.669603524229075,1.7747010698552548,-0.5029239766081871,4,7,3,0.74,0.0,458
7205759406214700281,v2LN42a_L,v2LN42a,v2LN42,other v2LN,0.0,0.0,0.0,,,114.0,938.0,0.12153518123667377,12.153518123667377,11.727078891257996,6.076759061833688,,0,2,0,0.0,0.0,434
7205759406337412292,lLN2X02_R,lLN2X02,lLN2X02,other lLN,1690.0,1548.0,142.0,-0.8319526627218935,-0.875848765172143,1825.0,6128.0,0.297813315926893,29.7813315926893,6.282637075718016,0.6925891068067279,-0.8228354880490697,38,43,36,1.0,0.0,376
7205759406050785601,v2LNX01_L,v2LNX01,v2LNX01,other v2LN,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,,,,,,1,0,0,0.02,0.0,456
7205759406259584141,v2LN3A1_a_L,v2LN3A1_a,v2LN3a,v2LN3,179.0,138.0,41.0,-0.5418994413407822,-0.4739188474886416,96.0,1815.0,0.05289256198347107,5.289256198347108,3.6363636363636362,0.406865861411316,-0.609532071938087,23,13,7,1.0,0.0,413
7205759406525620811,v2LN39a_L,v2LN39a,v2LN39a,v2LN3,3.0,2.0,1.0,-0.3333333333333333,-0.3333333333333333,80.0,2222.0,0.036003600360036005,3.6003600360036003,2.7002700270027002,0.9000900090009001,-0.3333333333333333,1,4,1,0.06,0.0,412
7205759406417734721,v2LN39a_L,v2LN39a,v2LN39a,v2LN3,0.0,0.0,0.0,,,53.0,2175.0,0.024367816091954025,2.4367816091954024,2.344827586206897,0.8122605363984675,,0,3,0,0.0,0.0,411
7205759406380225152,v2LN39a_R,v2LN39a,v2LN39a,v2LN3,0.0,0.0,0.0,,,126.0,1868.0,0.06745182012847967,6.745182012847967,5.835117773019272,1.3490364025695931,,0,5,0,0.0,0.0,410
7205759406205413491,v2LN36_L,v2LN36,v2LN36,v2LN3,1379.0,1088.0,291.0,-0.5779550398839739,-0.6544240534241759,2554.0,7258.0,0.3518875723339763,35.188757233397624,10.912096996417747,2.0699268960822135,-0.584718128816689,12,17,11,1.0,0.0,409
7205759406190616622,v2LN36_R,v2LN36,v2LN36,v2LN3,1811.0,1453.0,358.0,-0.6046383213694092,-0.8303916244889321,2901.0,7632.0,0.3801100628930818,38.01100628930818,10.390461215932914,1.810047918538485,-0.6247412691194089,14,21,13,1.0,0.0,408
7205759406351809562,v2LN34E_R,v2LN34E,v2LN34E,v2LN34,4.0,4.0,0.0,-1.0,-1.0,73.0,720.0,0.10138888888888889,10.13888888888889,7.361111111111112,2.5347222222222223,,3,4,0,0.08,0.0,407
7205759406341274562,v2LN34E_R,v2LN34E,v2LN34E,v2LN34,7.0,4.0,3.0,-0.14285714285714285,0.0,99.0,1074.0,0.09217877094972067,9.217877094972067,5.772811918063315,1.8435754189944134,-1.0,4,5,1,0.14,0.0,406
7205759406315911991,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,1.0,1.0,0.0,-1.0,-1.0,70.0,874.0,0.08009153318077802,8.009153318077802,6.064073226544623,2.002288329519451,,1,4,0,0.02,0.0,405
7205759406274050522,v2LN34E_R,v2LN34E,v2LN34E,v2LN34,8.0,8.0,0.0,-1.0,-1.0,59.0,582.0,0.1013745704467354,10.137457044673539,6.701030927835052,1.6895761741122566,-1.0,2,6,2,0.16,0.0,404
7205759406274050521,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,4.0,3.0,1.0,-0.5,0.0,32.0,326.0,0.09815950920245399,9.815950920245399,6.441717791411043,3.2719836400817996,1.0,2,3,1,0.08,0.0,403
7205759406146186832,v2LN34E_R,v2LN34E,v2LN34E,v2LN34,2.0,2.0,0.0,-1.0,-1.0,30.0,245.0,0.12244897959183673,12.244897959183673,6.530612244897959,4.081632653061225,,1,3,0,0.04,0.0,402
7205759406146186831,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,3.0,2.0,1.0,-0.3333333333333333,-0.3333333333333333,121.0,1026.0,0.11793372319688109,11.793372319688109,5.9454191033138395,1.6847674742411585,-0.9642857142857143,3,7,3,0.06,0.0,401
7205759406110985951,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,4.0,3.0,1.0,-0.5,-0.3333333333333333,71.0,860.0,0.08255813953488372,8.255813953488373,4.534883720930233,2.063953488372093,-1.0,3,4,1,0.08,0.0,400
7205759406594297611,v2LN33_L,v2LN33,v2LN33,v2LN3,18.0,18.0,0.0,-1.0,-1.0,203.0,1948.0,0.10420944558521561,10.420944558521562,10.318275154004107,3.4736481861738535,,2,3,0,0.36,0.0,399
7205759406348094552,v2LN33_R,v2LN33,v2LN33,v2LN3,0.0,0.0,0.0,,,246.0,2026.0,0.12142152023692003,12.142152023692002,11.994076999012833,4.047384007897334,,0,3,0,0.0,0.0,398
7205759406214414942,v2LN33_R,v2LN33,v2LN33,v2LN3,150.0,130.0,20.0,-0.7333333333333333,-0.8611111111111112,274.0,3005.0,0.09118136439267886,9.118136439267886,8.718801996672212,1.823627287853577,-0.7222222222222222,2,5,1,1.0,0.0,397
7205759406260513671,v2LN3A1_a_L,v2LN3A1_a,v2LN3a,v2LN3,2.0,1.0,1.0,0.0,0.0,55.0,533.0,0.10318949343339588,10.318949343339588,7.879924953095685,1.2898686679174487,0.0,1,8,1,0.04,0.0,414
