body_id,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs,source_orn_files,pn_output_weight,ln_total_connections,source_pn_files,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_total_inputs,contra_orn_preference,pn_output_fraction,pn_output_percent,has_orn_input,has_pn_output,same_glomerulus_convergence_score,passes_glomerulus_orn_input_filter
7205759406236367012,DM2,149.0,6.0,143.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,31.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,149.0,0.9194630872483222,0.002126637854153804,0.2126637854153804,True,True,0.006776778707281554,True
7205759406236367012,DM3,99.0,5.0,94.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,16.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,99.0,0.898989898989899,0.0010976195376277698,0.10976195376277698,True,True,0.0027956700862892853,True
7205759406236367012,DM4,223.0,15.0,208.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,26.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,223.0,0.8654708520179372,0.0017836317486451259,0.17836317486451259,True,True,0.005087721702260771,True
7205759406236367012,DM5,37.0,2.0,35.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,2.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,37.0,0.8918918918918919,0.00013720244220347122,0.013720244220347122,True,True,0.0001344369064410896,True
7205759406236367012,DM6,173.0,7.0,166.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,39.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,173.0,0.9190751445086706,0.002675447622967689,0.2675447622967689,True,True,0.009070723693299611,True
7205759406236367012,DP1l,436.0,28.0,408.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,35.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,436.0,0.8715596330275229,0.0024010427385607463,0.24010427385607463,True,True,0.007499057815955237,True
7205759406236367012,DP1m,806.0,71.0,735.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,64.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,806.0,0.8238213399503722,0.004390478150511079,0.4390478150511079,True,True,0.015098631824522245,True
7205759406236367012,VA2,153.0,5.0,148.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,10.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,153.0,0.934640522875817,0.0006860122110173561,0.06860122110173561,True,True,0.0015374700497837134,True
7205759406236367012,VA3,69.0,0.0,69.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,10.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,69.0,1.0,0.0006860122110173561,0.06860122110173561,True,True,0.0016449854378804765,True
7205759406236367012,VA4,55.0,5.0,50.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,7.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,55.0,0.8181818181818182,0.00048020854771214927,0.04802085477121493,True,True,0.0008170082204583164,True
7205759406236367012,VA6,209.0,1.0,208.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,30.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,209.0,0.9904306220095693,0.0020580366330520683,0.20580366330520683,True,True,0.006999642072259982,True
7205759406236367012,VA7l,38.0,4.0,34.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,12.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,38.0,0.7894736842105263,0.0008232146532208273,0.08232146532208273,True,True,0.0016669767598671181,True
7205759406236367012,VC1,190.0,7.0,183.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,30.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,190.0,0.9263157894736842,0.0020580366330520683,0.20580366330520683,True,True,0.006546525145843153,True
7205759406236367012,VC2,75.0,2.0,73.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,11.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,75.0,0.9466666666666667,0.0007546134321190917,0.07546134321190917,True,True,0.0017751362589324992,True
7205759406236367012,VC3l,120.0,7.0,113.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,4.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,120.0,0.8833333333333333,0.00027440488440694244,0.027440488440694244,True,True,0.00039011323481743984,True
7205759406236367012,VC3m,70.0,9.0,61.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,13.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,70.0,0.7428571428571429,0.0008918158743225629,0.08918158743225629,True,True,0.00174835382042152,True
7205759406236367012,VC4,109.0,1.0,108.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,18.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,109.0,0.981651376146789,0.001234821979831241,0.1234821979831241,True,True,0.0035691449794760023,True
7205759406236367012,VC5,503.0,50.0,453.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,35.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,503.0,0.8011928429423459,0.0024010427385607463,0.24010427385607463,True,True,0.006893609138463236,True
7205759406236367012,VL2a,368.0,13.0,355.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,79.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,368.0,0.9293478260869565,0.005419496467037113,0.5419496467037113,True,True,0.02207050334200149,True
7205759406236367012,VL2p,134.0,2.0,132.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,6.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,134.0,0.9701492537313433,0.00041160732661041366,0.041160732661041366,True,True,0.0007770418929550357,True
7205759406236367012,VM1,135.0,8.0,127.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,24.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,135.0,0.8814814814814815,0.0016464293064416546,0.16464293064416546,True,True,0.004671544648379909,True
7205759406236367012,VM2,25.0,2.0,23.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,2.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,25.0,0.84,0.00013720244220347122,0.013720244220347122,True,True,0.00012661512279360802,True
7205759406236367012,VM3,60.0,1.0,59.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,5.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,60.0,0.9666666666666667,0.00034300610550867805,0.034300610550867805,True,True,0.0005940982896299375,True
7205759406236367012,VM4,55.0,2.0,53.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,8.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,55.0,0.9272727272727272,0.0005488097688138849,0.05488097688138849,True,True,0.0011181595259695256,True
7205759406236367012,VM5d,121.0,3.0,118.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,14.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,121.0,0.9504132231404959,0.0009604170954242985,0.09604170954242985,True,True,0.002471889557575734,True
7205759406236367012,VM5v,41.0,1.0,40.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,9.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,41.0,0.9512195121951219,0.0006174109899156205,0.06174109899156205,True,True,0.0013522929835020924,True
7205759406236367012,VM7d,278.0,26.0,252.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,35.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,278.0,0.8129496402877698,0.0024010427385607463,0.24010427385607463,True,True,0.006994766764037915,True
7205759406236367012,VM7v,191.0,19.0,172.0,7205759406236367012_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,8.0,14577.0,7205759406236367012_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,191.0,0.8010471204188482,0.0005488097688138849,0.05488097688138849,True,True,0.0009659493287171295,True
7205759406324039861,D,197.0,5.0,192.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,36.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,197.0,0.949238578680203,0.001956840789259118,0.19568407892591183,True,True,0.006707311688680459,True
7205759406324039861,DA1,380.0,19.0,361.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,121.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,380.0,0.9,0.006577159319454259,0.6577159319454259,True,True,0.028437130606699553,True
7205759406324039861,DC1,159.0,6.0,153.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,9.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,159.0,0.9245283018867925,0.0004892101973147795,0.04892101973147796,True,True,0.0010414331561548428,True
7205759406324039861,DC2,128.0,7.0,121.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,39.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,128.0,0.890625,0.0021199108550307116,0.21199108550307116,True,True,0.006964772641680098,True
7205759406324039861,DC4,216.0,19.0,197.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,10.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,216.0,0.8240740740740741,0.0005435668859053107,0.05435668859053107,True,True,0.0010741117174854144,True
7205759406324039861,DL1,175.0,13.0,162.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,40.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,175.0,0.8514285714285714,0.0021742675436212428,0.21742675436212427,True,True,0.00687468904636864,True
7205759406324039861,DL2d,97.0,6.0,91.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,44.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,97.0,0.8762886597938144,0.002391694297983367,0.2391694297983367,True,True,0.007978058789135272,True
7205759406324039861,DL2v,240.0,20.0,220.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,66.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,240.0,0.8333333333333334,0.0035875414469750504,0.35875414469750505,True,True,0.01257042420321265,True
7205759406324039861,DL5,144.0,15.0,129.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,22.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,144.0,0.7916666666666666,0.0011958471489916835,0.11958471489916835,True,True,0.0029684110232157065,True
7205759406324039861,DM1,584.0,87.0,497.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,103.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,584.0,0.702054794520548,0.005598738924824699,0.5598738924824699,True,True,0.018255342747844176,True
7205759406324039861,DM2,127.0,10.0,117.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,23.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,127.0,0.84251968503937,0.0012502038375822144,0.12502038375822144,True,True,0.0033475119302172657,True
7205759406324039861,DM3,68.0,4.0,64.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,0.0,0.0,,il3LN6_L,il3LN6,il3LN6,il3LN,68.0,0.8823529411764706,,,True,False,0.0,True
7205759406324039861,DM4,200.0,13.0,187.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,25.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,200.0,0.87,0.0013589172147632767,0.13589172147632766,True,True,0.0038519106214038833,True
7205759406324039861,DM5,39.0,4.0,35.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,3.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,39.0,0.7948717948717948,0.0001630700657715932,0.01630700657715932,True,True,0.00017969119210371507,True
7205759406324039861,DM6,96.0,4.0,92.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,5.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,96.0,0.9166666666666666,0.00027178344295265535,0.027178344295265534,True,True,0.0004463896776990045,True
7205759406324039861,DP1l,489.0,39.0,450.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,35.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,489.0,0.8404907975460123,0.0019024841006685873,0.19024841006685872,True,True,0.005730119811444666,True
7205759406324039861,DP1m,1121.0,78.0,1043.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,81.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,1121.0,0.8608385370205174,0.004402891775833017,0.44028917758330166,True,True,0.01670225437516358,True
7205759406324039861,VA1d,110.0,2.0,108.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,20.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,110.0,0.9636363636363636,0.0010871337718106214,0.10871337718106214,True,True,0.003189446682499448,True
7205759406324039861,VA1v,171.0,14.0,157.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,104.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,171.0,0.8362573099415205,0.00565309561341523,0.565309561341523,True,True,0.022001330094673675,True
7205759406324039861,VA2,374.0,28.0,346.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,30.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,374.0,0.8502673796791443,0.001630700657715932,0.1630700657715932,True,True,0.004761331688116479,True
7205759406324039861,VA3,76.0,1.0,75.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,28.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,76.0,0.9736842105263158,0.00152198728053487,0.152198728053487,True,True,0.004990113490852323,True
7205759406324039861,VA4,165.0,5.0,160.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,25.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,165.0,0.9393939393939394,0.0013589172147632767,0.13589172147632766,True,True,0.00415915114118845,True
7205759406324039861,VA6,114.0,1.0,113.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,21.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,114.0,0.9824561403508771,0.0011414904604011523,0.11414904604011523,True,True,0.0034664937982350095,True
7205759406324039861,VA7m,50.0,0.0,50.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,15.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,50.0,1.0,0.000815350328857966,0.0815350328857966,True,True,0.002260631126466093,True
7205759406324039861,VC1,113.0,8.0,105.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,11.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,113.0,0.8584070796460177,0.0005979235744958417,0.05979235744958417,True,True,0.0012754077330441027,True
7205759406324039861,VC2,79.0,7.0,72.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,20.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,79.0,0.8227848101265823,0.0010871337718106214,0.10871337718106214,True,True,0.0027232557654491346,True
7205759406324039861,VC3l,105.0,8.0,97.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,1.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,105.0,0.8476190476190476,5.4356688590531064e-05,0.005435668859053107,True,True,3.1935900040552746e-05,True
7205759406324039861,VC3m,146.0,9.0,137.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,14.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,146.0,0.8767123287671232,0.000760993640267435,0.0760993640267435,True,True,0.001806736640494229,True
7205759406324039861,VC4,27.0,4.0,23.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,7.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,27.0,0.7037037037037037,0.0003804968201337175,0.03804968201337175,True,True,0.000556785073740723,True
7205759406324039861,VC5,485.0,54.0,431.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,41.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,485.0,0.777319587628866,0.0022286242322117735,0.22286242322117736,True,True,0.006474964182282748,True
7205759406324039861,VL2a,337.0,4.0,333.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,65.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,337.0,0.9762611275964391,0.0035331847583845192,0.35331847583845194,True,True,0.014451421920687156,True
7205759406324039861,VL2p,239.0,7.0,232.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,65.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,239.0,0.9414225941422594,0.0035331847583845192,0.35331847583845194,True,True,0.013935713231881874,True
7205759406324039861,VM1,173.0,4.0,169.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,31.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,173.0,0.953757225433526,0.0016850573463064631,0.1685057346306463,True,True,0.005569907616509667,True
7205759406324039861,VM2,82.0,4.0,78.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,6.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,82.0,0.9024390243902439,0.0003261401315431864,0.03261401315431864,True,True,0.000572723353741768,True
7205759406324039861,VM4,213.0,13.0,200.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,42.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,213.0,0.8779342723004695,0.0022829809208023046,0.22829809208023047,True,True,0.007538600447627901,True
7205759406324039861,VM5d,106.0,2.0,104.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,10.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,106.0,0.9622641509433962,0.0005435668859053107,0.05435668859053107,True,True,0.0012542309391370917,True
7205759406324039861,VM5v,27.0,1.0,26.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,5.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,27.0,0.9259259259259259,0.00027178344295265535,0.027178344295265534,True,True,0.0004508986643424288,True
7205759406324039861,VM7d,247.0,17.0,230.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,30.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,247.0,0.8623481781376519,0.001630700657715932,0.1630700657715932,True,True,0.004828981806059315,True
7205759406324039861,VM7v,103.0,16.0,87.0,7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,7.0,18397.0,7205759406324039861_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,103.0,0.6893203883495146,0.0003804968201337175,0.03804968201337175,True,True,0.0005454046941037129,True
7205759406324039862,D,118.0,2.0,116.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,62.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,118.0,0.9661016949152542,0.002996906419180201,0.2996906419180201,True,True,0.011995685800879962,True
7205759406324039862,DA1,748.0,47.0,701.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,293.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,748.0,0.8743315508021391,0.014162799690641919,1.4162799690641918,True,True,0.07037966946253252,True
7205759406324039862,DA2,33.0,1.0,32.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,2.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,33.0,0.9393939393939394,9.667440061871617e-05,0.009667440061871617,True,True,9.977085515453668e-05,True
7205759406324039862,DC1,203.0,9.0,194.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,15.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,203.0,0.9113300492610837,0.0007250580046403712,0.07250580046403712,True,True,0.0018320355400373441,True
7205759406324039862,DC2,125.0,5.0,120.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,45.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,125.0,0.92,0.0021751740139211136,0.21751740139211137,True,True,0.0076617243723244655,True
7205759406324039862,DC4,292.0,20.0,272.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,23.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,292.0,0.863013698630137,0.001111755607115236,0.1111755607115236,True,True,0.003049216540178261,True
7205759406324039862,DL1,239.0,15.0,224.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,51.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,239.0,0.8744769874476988,0.002465197215777262,0.2465197215777262,True,True,0.008517926183707135,True
7205759406324039862,DL2d,134.0,1.0,133.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,18.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,134.0,0.9850746268656716,0.0008700696055684454,0.08700696055684454,True,True,0.0025236300423994665,True
7205759406324039862,DL2v,208.0,16.0,192.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,57.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,208.0,0.8461538461538461,0.0027552204176334106,0.27552204176334105,True,True,0.009466274643095234,True
7205759406324039862,DL5,256.0,16.0,240.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,25.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,256.0,0.875,0.001208430007733952,0.1208430007733952,True,True,0.003445033921559354,True
7205759406324039862,DM1,721.0,76.0,645.0,7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,69.0,20688.0,7205759406324039862_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,721.0,0.7891816920943134,0.0033352668213457075,0.33352668213457076,True,True,0.011182598212214113,True
