body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter
7205759406319071591,lLN2T_d_L,lLN2T_d,lLN2T,lLN2T,14.0,4.0,10.0,0.42857142857142855,0.42857142857142855,2.0,63.0,0.031746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,0.42857142857142855,1,1,1,0.28,0.13183347464017317,199,False
7205759406132228352,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,3.0,0.0,3.0,1.0,1.0,6.0,148.0,0.04054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,,1,1,0,0.06,0.1167546089433188,200,False
7205759406199374452,CB3575_R,CB3575,CB3575,other,5.0,2.0,3.0,0.2,-0.3333333333333333,203.0,1504.0,0.13497340425531915,13.497340425531915,11.303191489361703,2.6994680851063833,-1.0,3,5,1,0.1,0.10636239987688433,201,False
7205759406320944151,CB3172_L,CB3172,CB3172,other,1.0,0.0,1.0,1.0,1.0,65.0,708.0,0.09180790960451977,9.180790960451978,8.47457627118644,2.295197740112994,,1,4,0,0.02,0.0837930948405285,202,False
7205759406170212342,CB3417_R,CB3417,CB3417,other,1.0,0.0,1.0,1.0,1.0,48.0,465.0,0.10322580645161292,10.322580645161292,5.376344086021505,1.7204301075268817,1.0,1,6,1,0.02,0.07783640596221253,203,False
7205759406257321961,CB2569_L,CB2569,CB2569,other,1.0,0.0,1.0,1.0,1.0,46.0,617.0,0.07455429497568881,7.455429497568882,3.727714748784441,1.8638573743922202,,1,4,0,0.02,0.07700295203420117,204,False
7205759406259584142,v2LN3A1_a_R,v2LN3A1_a,v2LN3a,v2LN3,1.0,0.0,1.0,1.0,1.0,41.0,397.0,0.10327455919395467,10.327455919395467,6.801007556675064,1.7212426532325777,1.0,1,6,1,0.02,0.07475339236566737,205,False
7205759406385594401,CB1013_L,CB1013,CB1013,other,1.0,0.0,1.0,1.0,1.0,36.0,328.0,0.10975609756097561,10.975609756097562,10.365853658536585,5.48780487804878,1.0,1,2,1,0.02,0.07221835825288449,206,False
7205759406400601122,CB2471_R,CB2471,CB2471,other,1.0,0.0,1.0,1.0,1.0,34.0,192.0,0.17708333333333334,17.708333333333336,11.458333333333332,4.427083333333333,1.0,1,4,1,0.02,0.07110696122978827,207,False
7205759406067050732,CB3633_R,CB3633,CB3633,other,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,33.0,487.0,0.06776180698151951,6.7761806981519515,5.95482546201232,2.2587268993839835,,1,3,0,0.06,0.07052721049232323,208,False
7205759406120429811,lLN9_L,lLN9,lLN9,other lLN,1.0,0.0,1.0,1.0,1.0,30.0,120.0,0.25,25.0,13.333333333333334,6.25,,1,4,0,0.02,0.06867974408970293,210,False
7205759406378459342,CB1013_R,CB1013,CB1013,other,1.0,0.0,1.0,1.0,1.0,29.0,355.0,0.08169014084507041,8.16901408450704,6.760563380281689,2.7230046948356805,,1,3,0,0.02,0.06802394763324311,211,False
