LN_type,LN_bodyId,ORN_type,LN_hemisphere,right_weight,left_weight,contralateral_input_ratio,input_preference
lLN2X10,7205759406082413651,ORN_DM2,L,3,1,3.0,-0.5
lLN2X10,7205759406082413651,ORN_DM5,L,4,3,1.3333333333333333,-0.14285714285714285
lLN2X10,7205759406082413651,ORN_DP1m,L,8,1,8.0,-0.7777777777777778
lLN2X10,7205759406082413651,ORN_VA1d,L,5,1,5.0,-0.6666666666666666
lLN2X10,7205759406082413651,ORN_VC1,L,14,7,2.0,-0.3333333333333333
lLN2X10,7205759406082413651,ORN_VC3l,L,5,1,5.0,-0.6666666666666666
lLN2X10,7205759406082413651,ORN_VC4,L,3,1,3.0,-0.5
lLN2X10,7205759406082413651,ORN_VL2a,L,20,1,20.0,-0.9047619047619048
lLN2X10,7205759406082413651,ORN_VL2p,L,9,2,4.5,-0.6363636363636364
lLN2X10,7205759406082413651,ORN_VM5v,L,11,8,1.375,-0.15789473684210525
lLN2T_d,7205759406319071591,ORN_DM1,L,10,4,2.5,-0.42857142857142855
lLN2T_d,7205759406319071592,ORN_DA1,R,9,43,4.777777777777778,0.6538461538461539
lLN2T_d,7205759406319071592,ORN_DC3,R,28,107,3.8214285714285716,0.5851851851851851
lLN2T_d,7205759406319071592,ORN_DL2d,R,12,44,3.6666666666666665,0.5714285714285714
lLN2T_d,7205759406319071592,ORN_DL2v,R,21,113,5.380952380952381,0.6865671641791045
lLN2T_d,7205759406319071592,ORN_DM1,R,50,208,4.16,0.6124031007751938
lLN2T_d,7205759406319071592,ORN_DM2,R,12,38,3.1666666666666665,0.52
lLN2T_d,7205759406319071592,ORN_DM3,R,19,71,3.736842105263158,0.5777777777777777
lLN2T_d,7205759406319071592,ORN_DM4,R,21,32,1.5238095238095237,0.20754716981132076
lLN2T_d,7205759406319071592,ORN_DM5,R,3,4,1.3333333333333333,0.14285714285714285
lLN2T_d,7205759406319071592,ORN_DM6,R,6,39,6.5,0.7333333333333333
lLN2T_d,7205759406319071592,ORN_DP1l,R,28,129,4.607142857142857,0.643312101910828
lLN2T_d,7205759406319071592,ORN_DP1m,R,54,200,3.7037037037037037,0.5748031496062992
lLN2T_d,7205759406319071592,ORN_VA1d,R,1,20,20.0,0.9047619047619048
lLN2T_d,7205759406319071592,ORN_VA2,R,7,28,4.0,0.6
lLN2T_d,7205759406319071592,ORN_VA3,R,4,27,6.75,0.7419354838709677
lLN2T_d,7205759406319071592,ORN_VA4,R,3,15,5.0,0.6666666666666666
lLN2T_d,7205759406319071592,ORN_VA6,R,11,48,4.363636363636363,0.6271186440677966
lLN2T_d,7205759406319071592,ORN_VC3l,R,2,8,4.0,0.6
lLN2T_d,7205759406319071592,ORN_VC4,R,3,4,1.3333333333333333,0.14285714285714285
lLN2T_d,7205759406319071592,ORN_VL2a,R,13,82,6.3076923076923075,0.7263157894736842
lLN2T_d,7205759406319071592,ORN_VL2p,R,5,46,9.2,0.803921568627451
lLN2T_d,7205759406319071592,ORN_VM2,R,4,8,2.0,0.3333333333333333
lLN2T_d,7205759406319071592,ORN_VM3,R,1,25,25.0,0.9230769230769231
lLN2T_d,7205759406319071592,ORN_VM5d,R,14,25,1.7857142857142858,0.28205128205128205
lLN2T_d,7205759406319071592,ORN_VM5v,R,7,11,1.5714285714285714,0.2222222222222222
lLN2T_d,7205759406319071592,ORN_VM7d,R,2,6,3.0,0.5
lLN2X04,7205759406371367522,ORN_D,R,3,44,14.666666666666666,0.8723404255319149
lLN2X04,7205759406371367522,ORN_DA4l,R,6,13,2.1666666666666665,0.3684210526315789
lLN2X04,7205759406371367522,ORN_DA4m,R,4,42,10.5,0.8260869565217391
lLN2X04,7205759406371367522,ORN_DC1,R,5,40,8.0,0.7777777777777778
lLN2X04,7205759406371367522,ORN_DC3,R,4,19,4.75,0.6521739130434783
lLN2X04,7205759406371367522,ORN_DC4,R,8,17,2.125,0.36
lLN2X04,7205759406371367522,ORN_DL1,R,7,40,5.714285714285714,0.7021276595744681
lLN2X04,7205759406371367522,ORN_DL2d,R,6,9,1.5,0.2
lLN2X04,7205759406371367522,ORN_DL2v,R,5,11,2.2,0.375
lLN2X04,7205759406371367522,ORN_DL5,R,10,72,7.2,0.7560975609756098
lLN2X04,7205759406371367522,ORN_DM1,R,11,47,4.2727272727272725,0.6206896551724138
lLN2X04,7205759406371367522,ORN_DM6,R,4,35,8.75,0.7948717948717948
lLN2X04,7205759406371367522,ORN_DP1l,R,2,19,9.5,0.8095238095238095
lLN2X04,7205759406371367522,ORN_DP1m,R,18,121,6.722222222222222,0.7410071942446043
lLN2X04,7205759406371367522,ORN_VA1d,R,9,20,2.2222222222222223,0.3793103448275862
lLN2X04,7205759406371367522,ORN_VA1v,R,3,5,1.6666666666666667,0.25
lLN2X04,7205759406371367522,ORN_VA2,R,5,26,5.2,0.6774193548387096
lLN2X04,7205759406371367522,ORN_VA3,R,5,28,5.6,0.696969696969697
lLN2X04,7205759406371367522,ORN_VA6,R,10,60,6.0,0.7142857142857143
lLN2X04,7205759406371367522,ORN_VA7l,R,3,10,3.3333333333333335,0.5384615384615384
lLN2X04,7205759406371367522,ORN_VA7m,R,1,11,11.0,0.8333333333333334
lLN2X04,7205759406371367522,ORN_VC1,R,11,58,5.2727272727272725,0.6811594202898551
lLN2X04,7205759406371367522,ORN_VC3l,R,22,58,2.6363636363636362,0.45
lLN2X04,7205759406371367522,ORN_VC3m,R,2,21,10.5,0.8260869565217391
lLN2X04,7205759406371367522,ORN_VC5,R,22,35,1.5909090909090908,0.22807017543859648
lLN2X04,7205759406371367522,ORN_VL2a,R,13,42,3.230769230769231,0.5272727272727272
lLN2X04,7205759406371367522,ORN_VL2p,R,3,57,19.0,0.9
lLN2X04,7205759406371367522,ORN_VM2,R,5,18,3.6,0.5652173913043478
lLN2X04,7205759406371367522,ORN_VM4,R,23,189,8.217391304347826,0.7830188679245284
lLN2X04,7205759406371367522,ORN_VM5d,R,1,16,16.0,0.8823529411764706
lLN2X04,7205759406371367522,ORN_VM7d,R,2,24,12.0,0.8461538461538461
lLN2X05,7205759406116715061,ORN_D,L,34,7,4.857142857142857,-0.6585365853658537
lLN2X05,7205759406116715061,ORN_DA4m,L,22,2,11.0,-0.8333333333333334
lLN2X05,7205759406116715061,ORN_DC1,L,42,3,14.0,-0.8666666666666667
lLN2X05,7205759406116715061,ORN_DC2,L,12,2,6.0,-0.7142857142857143
lLN2X05,7205759406116715061,ORN_DC3,L,15,2,7.5,-0.7647058823529411
lLN2X05,7205759406116715061,ORN_DC4,L,16,12,1.3333333333333333,-0.14285714285714285
lLN2X05,7205759406116715061,ORN_DL1,L,14,3,4.666666666666667,-0.6470588235294118
lLN2X05,7205759406116715061,ORN_DL2v,L,4,1,4.0,-0.6
lLN2X05,7205759406116715061,ORN_DL4,L,9,3,3.0,-0.5
lLN2X05,7205759406116715061,ORN_DL5,L,19,1,19.0,-0.9
lLN2X05,7205759406116715061,ORN_DM1,L,16,5,3.2,-0.5238095238095238
lLN2X05,7205759406116715061,ORN_DM6,L,24,4,6.0,-0.7142857142857143
lLN2X05,7205759406116715061,ORN_DP1l,L,3,1,3.0,-0.5
lLN2X05,7205759406116715061,ORN_DP1m,L,25,2,12.5,-0.8518518518518519
lLN2X05,7205759406116715061,ORN_VA1d,L,12,1,12.0,-0.8461538461538461
lLN2X05,7205759406116715061,ORN_VA4,L,7,1,7.0,-0.75
lLN2X05,7205759406116715061,ORN_VA6,L,30,7,4.285714285714286,-0.6216216216216216
lLN2X05,7205759406116715061,ORN_VC1,L,14,9,1.5555555555555556,-0.21739130434782608
lLN2X05,7205759406116715061,ORN_VC4,L,26,3,8.666666666666666,-0.7931034482758621
lLN2X05,7205759406116715061,ORN_VM2,L,4,2,2.0,-0.3333333333333333
lLN2X05,7205759406116715061,ORN_VM5v,L,9,1,9.0,-0.8
lLN2X09,7205759406409860752,ORN_D,R,11,18,1.6363636363636365,0.2413793103448276
lLN2X09,7205759406409860752,ORN_DA1,R,6,27,4.5,0.6363636363636364
lLN2X09,7205759406409860752,ORN_DA4m,R,14,20,1.4285714285714286,0.17647058823529413
lLN2X09,7205759406409860752,ORN_DC3,R,2,7,3.5,0.5555555555555556
lLN2X09,7205759406409860752,ORN_DL2v,R,9,10,1.1111111111111112,0.05263157894736842
lLN2X09,7205759406409860752,ORN_DM3,R,3,5,1.6666666666666667,0.25
lLN2X09,7205759406409860752,ORN_VA1d,R,3,13,4.333333333333333,0.625
lLN2X09,7205759406409860752,ORN_VA1v,R,1,11,11.0,0.8333333333333334
lLN2X09,7205759406409860752,ORN_VA3,R,1,4,4.0,0.6
lLN2X09,7205759406409860752,ORN_VA4,R,3,6,2.0,0.3333333333333333
lLN2X09,7205759406409860752,ORN_VA6,R,14,25,1.7857142857142858,0.28205128205128205
lLN2X09,7205759406409860752,ORN_VC1,R,9,12,1.3333333333333333,0.14285714285714285
lLN2X09,7205759406409860752,ORN_VL2a,R,5,14,2.8,0.47368421052631576
lLN2X09,7205759406409860752,ORN_VL2p,R,2,3,1.5,0.2
lLN2T_d,7205759406252514011,ORN_DA1,L,19,1,19.0,-0.9
lLN2T_d,7205759406252514011,ORN_DC3,L,11,5,2.2,-0.375
lLN2T_d,7205759406252514011,ORN_DL1,L,12,4,3.0,-0.5
lLN2T_d,7205759406252514011,ORN_DL2d,L,27,7,3.857142857142857,-0.5882352941176471
lLN2T_d,7205759406252514011,ORN_DL2v,L,57,16,3.5625,-0.5616438356164384
lLN2T_d,7205759406252514011,ORN_DL5,L,3,1,3.0,-0.5
lLN2T_d,7205759406252514011,ORN_DM1,L,222,74,3.0,-0.5
lLN2T_d,7205759406252514011,ORN_DM2,L,70,16,4.375,-0.627906976744186
lLN2T_d,7205759406252514011,ORN_DM3,L,38,17,2.235294117647059,-0.38181818181818183
lLN2T_d,7205759406252514011,ORN_DM4,L,184,147,1.251700680272109,-0.11178247734138973
lLN2T_d,7205759406252514011,ORN_DM5,L,12,7,1.7142857142857142,-0.2631578947368421
lLN2T_d,7205759406252514011,ORN_DM6,L,19,6,3.1666666666666665,-0.52
lLN2T_d,7205759406252514011,ORN_DP1l,L,119,37,3.2162162162162162,-0.5256410256410257
lLN2T_d,7205759406252514011,ORN_DP1m,L,279,99,2.8181818181818183,-0.47619047619047616
lLN2T_d,7205759406252514011,ORN_VA2,L,34,18,1.8888888888888888,-0.3076923076923077
lLN2T_d,7205759406252514011,ORN_VA3,L,29,6,4.833333333333333,-0.6571428571428571
lLN2T_d,7205759406252514011,ORN_VA4,L,21,7,3.0,-0.5
lLN2T_d,7205759406252514011,ORN_VA6,L,12,5,2.4,-0.4117647058823529
lLN2T_d,7205759406252514011,ORN_VA7l,L,4,1,4.0,-0.6
lLN2T_d,7205759406252514011,ORN_VA7m,L,6,1,6.0,-0.7142857142857143
lLN2T_d,7205759406252514011,ORN_VC4,L,9,1,9.0,-0.8
lLN2T_d,7205759406252514011,ORN_VL2a,L,53,5,10.6,-0.8275862068965517
lLN2T_d,7205759406252514011,ORN_VL2p,L,33,3,11.0,-0.8333333333333334
lLN2T_d,7205759406252514011,ORN_VM2,L,69,35,1.9714285714285715,-0.3269230769230769
lLN2T_d,7205759406252514011,ORN_VM3,L,36,9,4.0,-0.6
lLN2T_d,7205759406252514011,ORN_VM5v,L,10,2,5.0,-0.6666666666666666
lLN2T_d,7205759406252514012,ORN_DM1,R,1,12,12.0,0.8461538461538461
LN60a,7205759406134896171,ORN_DL2d,L,3,2,1.5,-0.2
LN60a,7205759406134896171,ORN_DM5,L,2,1,2.0,-0.3333333333333333
LN60a,7205759406134896172,ORN_VM7v,R,2,3,1.5,0.2
lLN2T_e,7205759406324162981,ORN_D,L,18,6,3.0,-0.5
lLN2T_e,7205759406324162981,ORN_DA1,L,12,7,1.7142857142857142,-0.2631578947368421
lLN2T_e,7205759406324162981,ORN_DC2,L,6,1,6.0,-0.7142857142857143
lLN2T_e,7205759406324162981,ORN_DC3,L,27,2,13.5,-0.8620689655172413
lLN2T_e,7205759406324162981,ORN_DC4,L,12,11,1.0909090909090908,-0.043478260869565216
lLN2T_e,7205759406324162981,ORN_DL2d,L,3,2,1.5,-0.2
lLN2T_e,7205759406324162981,ORN_DL2v,L,5,1,5.0,-0.6666666666666666
lLN2T_e,7205759406324162981,ORN_DL4,L,5,3,1.6666666666666667,-0.25
lLN2T_e,7205759406324162981,ORN_DM2,L,18,12,1.5,-0.2
lLN2T_e,7205759406324162981,ORN_DM3,L,14,12,1.1666666666666667,-0.07692307692307693
lLN2T_e,7205759406324162981,ORN_DM4,L,15,12,1.25,-0.1111111111111111
lLN2T_e,7205759406324162981,ORN_DM5,L,3,2,1.5,-0.2
lLN2T_e,7205759406324162981,ORN_DM6,L,20,5,4.0,-0.6
lLN2T_e,7205759406324162981,ORN_DP1m,L,16,12,1.3333333333333333,-0.14285714285714285
lLN2T_e,7205759406324162981,ORN_VA1d,L,6,4,1.5,-0.2
lLN2T_e,7205759406324162981,ORN_VA1v,L,4,3,1.3333333333333333,-0.14285714285714285
lLN2T_e,7205759406324162981,ORN_VA2,L,23,10,2.3,-0.3939393939393939
lLN2T_e,7205759406324162981,ORN_VA3,L,12,2,6.0,-0.7142857142857143
lLN2T_e,7205759406324162981,ORN_VA6,L,9,4,2.25,-0.38461538461538464
lLN2T_e,7205759406324162981,ORN_VA7m,L,5,3,1.6666666666666667,-0.25
lLN2T_e,7205759406324162981,ORN_VC1,L,97,48,2.0208333333333335,-0.33793103448275863
lLN2T_e,7205759406324162981,ORN_VC2,L,7,2,3.5,-0.5555555555555556
lLN2T_e,7205759406324162981,ORN_VL2a,L,22,5,4.4,-0.6296296296296297
lLN2T_e,7205759406324162981,ORN_VM3,L,6,3,2.0,-0.3333333333333333
lLN2T_e,7205759406324162981,ORN_VM4,L,25,4,6.25,-0.7241379310344828
lLN2T_e,7205759406324162981,ORN_VM7v,L,4,1,4.0,-0.6
lLN2T_e,7205759406324162982,ORN_DM4,R,1,7,7.0,0.75
lLN2X10,7205759406255844842,ORN_D,R,1,19,19.0,0.9
lLN2X10,7205759406255844842,ORN_DA1,R,4,19,4.75,0.6521739130434783
lLN2X10,7205759406255844842,ORN_DA4m,R,2,34,17.0,0.8888888888888888
lLN2X10,7205759406255844842,ORN_DL1,R,4,27,6.75,0.7419354838709677
lLN2X10,7205759406255844842,ORN_DL2v,R,1,12,12.0,0.8461538461538461
lLN2X10,7205759406255844842,ORN_DL5,R,2,56,28.0,0.9310344827586207
lLN2X10,7205759406255844842,ORN_DM2,R,1,13,13.0,0.8571428571428571
lLN2X10,7205759406255844842,ORN_DM3,R,1,5,5.0,0.6666666666666666
lLN2X10,7205759406255844842,ORN_DM4,R,8,12,1.5,0.2
lLN2X10,7205759406255844842,ORN_DP1m,R,1,51,51.0,0.9615384615384616
lLN2X10,7205759406255844842,ORN_VA1d,R,3,23,7.666666666666667,0.7692307692307693
lLN2X10,7205759406255844842,ORN_VA1v,R,1,11,11.0,0.8333333333333334
lLN2X10,7205759406255844842,ORN_VA2,R,4,46,11.5,0.84
lLN2X10,7205759406255844842,ORN_VC3l,R,1,5,5.0,0.6666666666666666
lLN2X10,7205759406255844842,ORN_VC3m,R,4,16,4.0,0.6
lLN2X10,7205759406255844842,ORN_VC5,R,9,123,13.666666666666666,0.8636363636363636
lLN2X10,7205759406255844842,ORN_VL2a,R,3,30,10.0,0.8181818181818182
lLN2X10,7205759406255844842,ORN_VM1,R,8,72,9.0,0.8
lLN2X10,7205759406255844842,ORN_VM4,R,5,7,1.4,0.16666666666666666
lLN2X10,7205759406255844842,ORN_VM5v,R,3,7,2.3333333333333335,0.4
lLN2X10,7205759406255844842,ORN_VM7d,R,1,4,4.0,0.6
lLN1_bc,7205759406101610912,ORN_DL2v,R,1,2,2.0,0.3333333333333333
lLN1_bc,7205759406101610912,ORN_VC3m,R,9,47,5.222222222222222,0.6785714285714286
lLN2X10,7205759406190780912,ORN_D,R,7,13,1.8571428571428572,0.3
lLN2X10,7205759406190780912,ORN_DA1,R,1,51,51.0,0.9615384615384616
lLN2X10,7205759406190780912,ORN_DA2,R,11,17,1.5454545454545454,0.21428571428571427
lLN2X10,7205759406190780912,ORN_DA3,R,2,5,2.5,0.42857142857142855
lLN2X10,7205759406190780912,ORN_DA4m,R,1,11,11.0,0.8333333333333334
lLN2X10,7205759406190780912,ORN_DC1,R,1,3,3.0,0.5
lLN2X10,7205759406190780912,ORN_DC3,R,2,11,5.5,0.6923076923076923
lLN2X10,7205759406190780912,ORN_DL1,R,7,31,4.428571428571429,0.631578947368421
lLN2X10,7205759406190780912,ORN_DL2d,R,2,8,4.0,0.6
lLN2X10,7205759406190780912,ORN_DL2v,R,1,4,4.0,0.6
lLN2X10,7205759406190780912,ORN_DL5,R,19,33,1.736842105263158,0.2692307692307692
lLN2X10,7205759406190780912,ORN_DM1,R,2,19,9.5,0.8095238095238095
lLN2X10,7205759406190780912,ORN_DM4,R,11,31,2.8181818181818183,0.47619047619047616
lLN2X10,7205759406190780912,ORN_DM6,R,3,17,5.666666666666667,0.7
lLN2X10,7205759406190780912,ORN_VA1d,R,2,10,5.0,0.6666666666666666
lLN2X10,7205759406190780912,ORN_VA1v,R,1,17,17.0,0.8888888888888888
lLN2X10,7205759406190780912,ORN_VA6,R,3,37,12.333333333333334,0.85
lLN2X10,7205759406190780912,ORN_VA7m,R,4,6,1.5,0.2
lLN2X10,7205759406190780912,ORN_VC2,R,2,6,3.0,0.5
lLN2X10,7205759406190780912,ORN_VL2a,R,1,29,29.0,0.9333333333333333
lLN2X10,7205759406190780912,ORN_VM5v,R,1,13,13.0,0.8571428571428571
lLN2X12,7205759406302254032,ORN_D,R,3,19,6.333333333333333,0.7272727272727273
lLN2X12,7205759406302254032,ORN_DA1,R,4,15,3.75,0.5789473684210527
lLN2X12,7205759406302254032,ORN_DA2,R,3,6,2.0,0.3333333333333333
lLN2X12,7205759406302254032,ORN_DC4,R,5,6,1.2,0.09090909090909091
lLN2X12,7205759406302254032,ORN_DL1,R,5,41,8.2,0.782608695652174
lLN2X12,7205759406302254032,ORN_DL2d,R,2,28,14.0,0.8666666666666667
lLN2X12,7205759406302254032,ORN_DL5,R,8,22,2.75,0.4666666666666667
lLN2X12,7205759406302254032,ORN_DM1,R,3,10,3.3333333333333335,0.5384615384615384
lLN2X12,7205759406302254032,ORN_DM3,R,3,4,1.3333333333333333,0.14285714285714285
lLN2X12,7205759406302254032,ORN_DM4,R,2,9,4.5,0.6363636363636364
lLN2X12,7205759406302254032,ORN_DP1l,R,2,36,18.0,0.8947368421052632
lLN2X12,7205759406302254032,ORN_DP1m,R,9,44,4.888888888888889,0.660377358490566
lLN2X12,7205759406302254032,ORN_VA2,R,5,16,3.2,0.5238095238095238
lLN2X12,7205759406302254032,ORN_VA6,R,2,43,21.5,0.9111111111111111
lLN2X12,7205759406302254032,ORN_VA7l,R,1,5,5.0,0.6666666666666666
lLN2X12,7205759406302254032,ORN_VC1,R,1,13,13.0,0.8571428571428571
lLN2X12,7205759406302254032,ORN_VC2,R,1,7,7.0,0.75
lLN2X12,7205759406302254032,ORN_VC5,R,3,15,5.0,0.6666666666666666
lLN2X12,7205759406302254032,ORN_VL2p,R,6,24,4.0,0.6
lLN2X12,7205759406302254032,ORN_VM1,R,1,10,10.0,0.8181818181818182
lLN2X12,7205759406302254032,ORN_VM3,R,1,4,4.0,0.6
lLN2X12,7205759406302254032,ORN_VM5d,R,1,24,24.0,0.92
lLN2X12,7205759406226508792,ORN_D,R,3,17,5.666666666666667,0.7
lLN2X12,7205759406226508792,ORN_DA2,R,6,13,2.1666666666666665,0.3684210526315789
lLN2X12,7205759406226508792,ORN_DC4,R,4,13,3.25,0.5294117647058824
lLN2X12,7205759406226508792,ORN_DL1,R,4,29,7.25,0.7575757575757576
lLN2X12,7205759406226508792,ORN_DL2v,R,3,35,11.666666666666666,0.8421052631578947
lLN2X12,7205759406226508792,ORN_DL5,R,14,41,2.9285714285714284,0.4909090909090909
lLN2X12,7205759406226508792,ORN_DM1,R,5,15,3.0,0.5
lLN2X12,7205759406226508792,ORN_DP1m,R,5,58,11.6,0.8412698412698413
lLN2X12,7205759406226508792,ORN_VA2,R,1,5,5.0,0.6666666666666666
lLN2X12,7205759406226508792,ORN_VA6,R,3,43,14.333333333333334,0.8695652173913043
lLN2X12,7205759406226508792,ORN_VA7m,R,1,7,7.0,0.75
lLN2X12,7205759406226508792,ORN_VL2a,R,1,29,29.0,0.9333333333333333
lLN2X12,7205759406226508792,ORN_VM5v,R,1,10,10.0,0.8181818181818182
lLN2X12,7205759406226508792,ORN_VM7d,R,2,5,2.5,0.42857142857142855
lLN2X04,7205759406167583222,ORN_D,R,7,37,5.285714285714286,0.6818181818181818
lLN2X04,7205759406167583222,ORN_DA1,R,3,18,6.0,0.7142857142857143
lLN2X04,7205759406167583222,ORN_DA2,R,8,12,1.5,0.2
lLN2X04,7205759406167583222,ORN_DA4l,R,1,10,10.0,0.8181818181818182
lLN2X04,7205759406167583222,ORN_DA4m,R,9,52,5.777777777777778,0.7049180327868853
lLN2X04,7205759406167583222,ORN_DC1,R,9,44,4.888888888888889,0.660377358490566
lLN2X04,7205759406167583222,ORN_DC2,R,3,11,3.6666666666666665,0.5714285714285714
lLN2X04,7205759406167583222,ORN_DC3,R,2,25,12.5,0.8518518518518519
lLN2X04,7205759406167583222,ORN_DC4,R,2,47,23.5,0.9183673469387755
lLN2X04,7205759406167583222,ORN_DL1,R,11,46,4.181818181818182,0.6140350877192983
lLN2X04,7205759406167583222,ORN_DL2d,R,4,25,6.25,0.7241379310344828
lLN2X04,7205759406167583222,ORN_DL2v,R,14,16,1.1428571428571428,0.06666666666666667
lLN2X04,7205759406167583222,ORN_DL5,R,6,34,5.666666666666667,0.7
lLN2X04,7205759406167583222,ORN_DM1,R,13,47,3.6153846153846154,0.5666666666666667
lLN2X04,7205759406167583222,ORN_DM5,R,6,8,1.3333333333333333,0.14285714285714285
lLN2X04,7205759406167583222,ORN_DM6,R,10,38,3.8,0.5833333333333334
lLN2X04,7205759406167583222,ORN_DP1l,R,8,31,3.875,0.5897435897435898
lLN2X04,7205759406167583222,ORN_DP1m,R,10,82,8.2,0.782608695652174
lLN2X04,7205759406167583222,ORN_VA1v,R,2,10,5.0,0.6666666666666666
lLN2X04,7205759406167583222,ORN_VA2,R,3,14,4.666666666666667,0.6470588235294118
lLN2X04,7205759406167583222,ORN_VA4,R,1,5,5.0,0.6666666666666666
lLN2X04,7205759406167583222,ORN_VA6,R,12,61,5.083333333333333,0.6712328767123288
lLN2X04,7205759406167583222,ORN_VA7l,R,1,18,18.0,0.8947368421052632
lLN2X04,7205759406167583222,ORN_VC1,R,7,25,3.5714285714285716,0.5625
lLN2X04,7205759406167583222,ORN_VC2,R,5,17,3.4,0.5454545454545454
lLN2X04,7205759406167583222,ORN_VC3l,R,5,11,2.2,0.375
lLN2X04,7205759406167583222,ORN_VC5,R,9,28,3.111111111111111,0.5135135135135135
lLN2X04,7205759406167583222,ORN_VL2a,R,8,37,4.625,0.6444444444444445
lLN2X04,7205759406167583222,ORN_VL2p,R,10,40,4.0,0.6
lLN2X04,7205759406167583222,ORN_VM1,R,14,48,3.4285714285714284,0.5483870967741935
lLN2X04,7205759406167583222,ORN_VM2,R,4,24,6.0,0.7142857142857143
lLN2X04,7205759406167583222,ORN_VM4,R,5,22,4.4,0.6296296296296297
lLN2X04,7205759406167583222,ORN_VM5d,R,2,28,14.0,0.8666666666666667
lLN2X04,7205759406167583222,ORN_VM5v,R,10,28,2.8,0.47368421052631576
lLN1_bc,7205759406297927322,ORN_DC1,R,5,9,1.8,0.2857142857142857
lLN1_bc,7205759406297927322,ORN_DL2v,R,1,5,5.0,0.6666666666666666
lLN1_bc,7205759406297927322,ORN_VA6,R,1,8,8.0,0.7777777777777778
lLN1_bc,7205759406297927322,ORN_VC3l,R,1,4,4.0,0.6
lLN1_bc,7205759406297927322,ORN_VC3m,R,2,11,5.5,0.6923076923076923
lLN1_bc,7205759406297927322,ORN_VM7v,R,1,2,2.0,0.3333333333333333
lLN1_bc,7205759406263421742,ORN_VA6,R,1,2,2.0,0.3333333333333333
lLN2X11,7205759406280599782,ORN_DA2,R,13,27,2.076923076923077,0.35
lLN2X11,7205759406280599782,ORN_DC2,R,1,7,7.0,0.75
lLN2X11,7205759406280599782,ORN_DC3,R,1,10,10.0,0.8181818181818182
lLN2X11,7205759406280599782,ORN_DC4,R,2,19,9.5,0.8095238095238095
lLN2X11,7205759406280599782,ORN_DL1,R,6,36,6.0,0.7142857142857143
lLN2X11,7205759406280599782,ORN_DL2d,R,2,12,6.0,0.7142857142857143
lLN2X11,7205759406280599782,ORN_DL2v,R,4,24,6.0,0.7142857142857143
lLN2X11,7205759406280599782,ORN_DL5,R,16,38,2.375,0.4074074074074074
lLN2X11,7205759406280599782,ORN_DM1,R,9,18,2.0,0.3333333333333333
lLN2X11,7205759406280599782,ORN_DM2,R,1,8,8.0,0.7777777777777778
lLN2X11,7205759406280599782,ORN_DM3,R,2,4,2.0,0.3333333333333333
lLN2X11,7205759406280599782,ORN_DM5,R,3,7,2.3333333333333335,0.4
lLN2X11,7205759406280599782,ORN_DM6,R,2,23,11.5,0.84
lLN2X11,7205759406280599782,ORN_DP1l,R,4,49,12.25,0.8490566037735849
lLN2X11,7205759406280599782,ORN_DP1m,R,19,48,2.526315789473684,0.43283582089552236
lLN2X11,7205759406280599782,ORN_VA2,R,2,11,5.5,0.6923076923076923
lLN2X11,7205759406280599782,ORN_VA4,R,1,3,3.0,0.5
lLN2X11,7205759406280599782,ORN_VA6,R,7,125,17.857142857142858,0.8939393939393939
lLN2X11,7205759406280599782,ORN_VA7l,R,2,18,9.0,0.8
lLN2X11,7205759406280599782,ORN_VA7m,R,9,18,2.0,0.3333333333333333
lLN2X11,7205759406280599782,ORN_VC1,R,3,28,9.333333333333334,0.8064516129032258
lLN2X11,7205759406280599782,ORN_VC2,R,1,8,8.0,0.7777777777777778
lLN2X11,7205759406280599782,ORN_VC3m,R,3,8,2.6666666666666665,0.45454545454545453
lLN2X11,7205759406280599782,ORN_VC4,R,1,7,7.0,0.75
lLN2X11,7205759406280599782,ORN_VC5,R,2,42,21.0,0.9090909090909091
lLN2X11,7205759406280599782,ORN_VL2a,R,2,57,28.5,0.9322033898305084
lLN2X11,7205759406280599782,ORN_VL2p,R,3,37,12.333333333333334,0.85
lLN2X11,7205759406280599782,ORN_VM1,R,4,17,4.25,0.6190476190476191
lLN2X11,7205759406280599782,ORN_VM4,R,1,8,8.0,0.7777777777777778
lLN2X11,7205759406280599782,ORN_VM5d,R,1,24,24.0,0.92
lLN2X11,7205759406280599782,ORN_VM5v,R,3,8,2.6666666666666665,0.45454545454545453
lLN2X11,7205759406280599782,ORN_VM7d,R,8,30,3.75,0.5789473684210527
lLN2X11,7205759406280599782,ORN_VM7v,R,2,15,7.5,0.7647058823529411
lLN1_bc,7205759406602177292,ORN_DC1,R,2,4,2.0,0.3333333333333333
lLN1_bc,7205759406602177292,ORN_VA6,R,1,2,2.0,0.3333333333333333
lLN1_bc,7205759406602177292,ORN_VC3m,R,1,3,3.0,0.5
lLN2X05,7205759406318992231,ORN_D,L,32,1,32.0,-0.9393939393939394
lLN2X05,7205759406318992231,ORN_DA2,L,11,1,11.0,-0.8333333333333334
lLN2X05,7205759406318992231,ORN_DA4m,L,20,1,20.0,-0.9047619047619048
lLN2X05,7205759406318992231,ORN_DC1,L,35,1,35.0,-0.9444444444444444
lLN2X05,7205759406318992231,ORN_DC3,L,17,4,4.25,-0.6190476190476191
lLN2X05,7205759406318992231,ORN_DC4,L,34,17,2.0,-0.3333333333333333
