body_id,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs,source_orn_files,pn_output_weight,ln_total_connections,source_pn_files,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_total_inputs,contra_orn_preference,pn_output_fraction,pn_output_percent,has_orn_input,has_pn_output,same_glomerulus_convergence_score,passes_glomerulus_orn_input_filter,log_pn_output_weight,plot_group
2041621893,DC2,80.0,12.0,68.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,11.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,80.0,0.7,0.005623721881390593,0.5623721881390593,True,True,0.009782096729738038,True,1.0791812460476249,lLN2P
2041621893,DC4,368.0,132.0,236.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,18.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,368.0,0.2826086956521739,0.009202453987730062,0.9202453987730062,True,True,0.007657583368064229,True,1.2787536009528289,lLN2P
2041621893,DL2v,28.0,13.0,15.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,3.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,28.0,0.07142857142857142,0.0015337423312883436,0.15337423312883436,True,True,0.00015187273894827898,True,0.6020599913279624,lLN2P
2041621893,DL3,402.0,220.0,182.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,59.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,402.0,-0.0945273631840796,0.03016359918200409,3.016359918200409,True,True,-0.011674145261043899,True,1.7781512503836436,lLN2P
2041621893,DL4,443.0,180.0,263.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,33.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,443.0,0.1873589164785553,0.01687116564417178,1.687116564417178,True,True,0.011146696253149038,True,1.5314789170422551,lLN2P
2041621893,DL5,66.0,16.0,50.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,12.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,66.0,0.5151515151515151,0.006134969325153374,0.6134969325153374,True,True,0.00810636532382341,True,1.1139433523068367,lLN2P
2041621893,DM6,139.0,40.0,99.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,27.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,139.0,0.4244604316546763,0.013803680981595092,1.3803680981595092,True,True,0.01952377405330619,True,1.4471580313422192,lLN2P
2041621893,DP1m,59.0,12.0,47.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,27.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,59.0,0.5932203389830508,0.013803680981595092,1.3803680981595092,True,True,0.027286170861630165,True,1.4471580313422192,lLN2P
2041621893,VC3,33.0,11.0,22.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,2.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,33.0,0.3333333333333333,0.0010224948875255625,0.10224948875255625,True,True,0.0003744418161786332,True,0.47712125471966244,lLN2P
2041621893,VL2a,64.0,14.0,50.0,2041621893_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,22.0,1956.0,2041621893_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,64.0,0.5625,0.011247443762781187,1.1247443762781186,True,True,0.0198372908599812,True,1.3617278360175928,lLN2P
2135408892,DC1,70.0,29.0,41.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,8.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,70.0,0.17142857142857143,0.00386286817962337,0.386286817962337,True,True,0.0014550152405620272,True,0.9542425094393249,lLN2P
2135408892,DC2,43.0,11.0,32.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,6.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,43.0,0.4883720930232558,0.0028971511347175277,0.28971511347175277,True,True,0.0027532444587040237,True,0.8450980400142568,lLN2P
2135408892,DL2v,69.0,14.0,55.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,12.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,69.0,0.5942028985507246,0.005794302269435055,0.5794302269435055,True,True,0.00883109807536145,True,1.1139433523068367,lLN2P
2135408892,DL5,89.0,20.0,69.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,15.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,89.0,0.550561797752809,0.007242877836793819,0.724287783679382,True,True,0.01105611852736961,True,1.2041199826559248,lLN2P
2135408892,DM1,127.0,44.0,83.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,23.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,127.0,0.30708661417322836,0.01110574601641719,1.110574601641719,True,True,0.010838517228248011,True,1.380211241711606,lLN2P
2135408892,DM2,28.0,13.0,15.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,9.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,28.0,0.07142857142857142,0.0043457267020762915,0.43457267020762913,True,True,0.0007147432516019318,True,1.0,lLN2P
2135408892,DM4,186.0,86.0,100.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,39.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,186.0,0.07526881720430108,0.01883148237566393,1.883148237566393,True,True,0.005228704075082447,True,1.6020599913279623,lLN2P
2135408892,DM6,137.0,43.0,94.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,23.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,137.0,0.3722627737226277,0.01110574601641719,1.110574601641719,True,True,0.013138887532727376,True,1.380211241711606,lLN2P
2135408892,VC3,70.0,29.0,41.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,10.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,70.0,0.17142857142857143,0.004828585224529213,0.48285852245292127,True,True,0.0019848757172918844,True,1.0413926851582251,lLN2P
2135408892,VL2a,84.0,15.0,69.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,15.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,84.0,0.6428571428571429,0.007242877836793819,0.724287783679382,True,True,0.012909549475835362,True,1.2041199826559248,lLN2P
2135408892,VL2p,58.0,17.0,41.0,2135408892_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,45.0,2071.0,2135408892_['lLN2P_a(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_a(Patchy)_R,lLN2P_a,lLN2P,lLN2P,58.0,0.41379310344827586,0.021728633510381457,2.1728633510381457,True,True,0.034423922378063423,True,1.662757831681574,lLN2P
1671257931,DC1,128.0,82.0,46.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,23.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,128.0,-0.28125,0.004984828781967924,0.4984828781967924,True,True,-0.004455577744920519,True,1.380211241711606,lLN2P
1671257931,DC2,106.0,35.0,71.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,39.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,106.0,0.33962264150943394,0.008452535760728219,0.8452535760728219,True,True,0.010589564887781988,True,1.6020599913279623,lLN2P
1671257931,DC4,105.0,45.0,60.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,6.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,105.0,0.14285714285714285,0.0013003901170351106,0.13003901170351106,True,True,0.000361491760924264,True,0.8450980400142568,lLN2P
1671257931,DL1,156.0,62.0,94.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,145.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,156.0,0.20512820512820512,0.03142609449501517,3.142609449501517,True,True,0.03212621387072605,True,2.164352855784437,lLN2P
1671257931,DL2d,42.0,22.0,20.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,33.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,42.0,-0.047619047619047616,0.007152145643693108,0.7152145643693107,True,True,-0.00120100209829642,True,1.5314789170422551,lLN2P
1671257931,DL2v,44.0,25.0,19.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,15.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,44.0,-0.13636363636363635,0.003250975292587776,0.3250975292587776,True,True,-0.0012291296498875965,True,1.2041199826559248,lLN2P
1671257931,DL5,112.0,38.0,74.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,28.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,112.0,0.32142857142857145,0.006068487212830516,0.6068487212830517,True,True,0.006568197327671927,True,1.462397997898956,lLN2P
1671257931,DM1,154.0,78.0,76.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,24.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,154.0,-0.012987012987012988,0.005201560468140442,0.5201560468140443,True,True,-0.00021744386029204404,True,1.3979400086720377,lLN2P
1671257931,DM2,41.0,21.0,20.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,13.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,41.0,-0.024390243902439025,0.0028175119202427396,0.28175119202427396,True,True,-0.00018135549961938936,True,1.146128035678238,lLN2P
1671257931,DM6,277.0,126.0,151.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,67.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,277.0,0.09025270758122744,0.014521022973558735,1.4521022973558735,True,True,0.005529924938986494,True,1.8325089127062364,lLN2P
1671257931,DP1m,51.0,37.0,14.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,51.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,51.0,-0.45098039215686275,0.011053315994798439,1.1053315994798438,True,True,-0.019696273412954667,True,1.7160033436347992,lLN2P
1671257931,VC3,49.0,16.0,33.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,34.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,49.0,0.3469387755102041,0.007368877329865626,0.7368877329865626,True,True,0.009089422518603013,True,1.5440680443502757,lLN2P
1671257931,VM7v,37.0,7.0,30.0,1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,29.0,4614.0,1671257931_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,37.0,0.6216216216216216,0.006285218899003034,0.6285218899003033,True,True,0.013288573282071352,True,1.4771212547196624,lLN2P
1701947337,DC2,261.0,110.0,151.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,104.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,261.0,0.15708812260536398,0.026963961628208452,2.6963961628208453,True,True,0.019712864139214144,True,2.0211892990699383,lLN2P
1701947337,DL2d,68.0,32.0,36.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,30.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,68.0,0.058823529411764705,0.0077780658542909,0.77780658542909,True,True,0.0015711634481928105,True,1.4913616938342726,lLN2P
1701947337,DL2v,92.0,58.0,34.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,40.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,92.0,-0.2608695652173913,0.010370754472387866,1.0370754472387866,True,True,-0.010046750639819569,True,1.6127838567197355,lLN2P
1701947337,DL3,436.0,179.0,257.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,131.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,436.0,0.17889908256880735,0.03396422089707026,3.396422089707026,True,True,0.029668724590454824,True,2.12057393120585,lLN2P
1701947337,DL4,46.0,21.0,25.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,5.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,46.0,0.08695652173913043,0.0012963443090484833,0.12963443090484833,True,True,0.0002019771470536974,True,0.7781512503836436,lLN2P
1701947337,DL5,45.0,18.0,27.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,18.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,45.0,0.2,0.00466683951257454,0.466683951257454,True,True,0.002748244834067717,True,1.2787536009528289,lLN2P
1701947337,DM3,158.0,66.0,92.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,32.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,158.0,0.16455696202531644,0.008296603577910292,0.8296603577910292,True,True,0.004773655479499892,True,1.5185139398778875,lLN2P
1701947337,DM4,238.0,120.0,118.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,81.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,238.0,-0.008403361344537815,0.02100077780658543,2.100077780658543,True,True,-0.0007776851409058822,True,1.9138138523837167,lLN2P
1701947337,DP1l,52.0,41.0,11.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,118.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,52.0,-0.5769230769230769,0.030593725693544207,3.0593725693544207,True,True,-0.0843526114637463,True,2.0755469613925306,lLN2P
1701947337,VC1,123.0,42.0,81.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,88.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,123.0,0.3170731707317073,0.022815659839253304,2.2815659839253306,True,True,0.032471844078068815,True,1.9493900066449128,lLN2P
1701947337,VL2a,58.0,23.0,35.0,1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,27.0,3857.0,1701947337_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,58.0,0.20689655172413793,0.0070002592688618095,0.7000259268861809,True,True,0.004826130105123537,True,1.4471580313422192,lLN2P
1946178096,DA1,495.0,224.0,271.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,215.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,495.0,0.09494949494949495,0.053429423459244535,5.342942345924453,True,True,0.027269307543450656,True,2.3344537511509307,lLN2P
1946178096,DC1,184.0,133.0,51.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,24.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,184.0,-0.44565217391304346,0.005964214711729622,0.5964214711729622,True,True,-0.00855566009289456,True,1.3979400086720377,lLN2P
1946178096,DC4,423.0,206.0,217.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,49.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,423.0,0.026004728132387706,0.012176938369781311,1.2176938369781312,True,True,0.001238773270498622,True,1.6989700043360187,lLN2P
1946178096,DL1,165.0,65.0,100.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,76.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,165.0,0.21212121212121213,0.018886679920477135,1.8886679920477136,True,True,0.017402437529566238,True,1.8864907251724818,lLN2P
1946178096,DL2d,67.0,31.0,36.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,41.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,67.0,0.07462686567164178,0.010188866799204771,1.0188866799204772,True,True,0.002841986408964461,True,1.6232492903979006,lLN2P
1946178096,DL2v,74.0,48.0,26.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,47.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,74.0,-0.2972972972972973,0.011679920477137177,1.1679920477137178,True,True,-0.013442392420069983,True,1.6812412373755872,lLN2P
1946178096,DL5,76.0,38.0,38.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,39.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,76.0,0.0,0.009691848906560637,0.9691848906560637,True,True,0.0,True,1.6020599913279623,lLN2P
1946178096,DM4,75.0,36.0,39.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,20.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,75.0,0.04,0.004970178926441352,0.4970178926441352,True,True,0.0006052728504420325,True,1.3222192947339193,lLN2P
1946178096,VC3,45.0,23.0,22.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,32.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,45.0,-0.022222222222222223,0.007952286282306162,0.7952286282306162,True,True,-0.0006178939803784369,True,1.5185139398778875,lLN2P
1946178096,VL2p,68.0,41.0,27.0,1946178096_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,59.0,4024.0,1946178096_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,68.0,-0.20588235294117646,0.014662027833001988,1.4662027833001987,True,True,-0.012359404632482512,True,1.7781512503836436,lLN2P
5813039309,DL2v,26.0,15.0,11.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,8.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,26.0,-0.15384615384615385,0.0032546786004882017,0.32546786004882017,True,True,-0.0011001938172804503,True,0.9542425094393249,lLN2P
5813039309,DM1,225.0,108.0,117.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,32.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,225.0,0.04,0.013018714401952807,1.3018714401952807,True,True,0.0018208013338800223,True,1.5185139398778875,lLN2P
5813039309,DM2,87.0,41.0,46.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,15.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,87.0,0.05747126436781609,0.006102522375915379,0.6102522375915379,True,True,0.000972401420498787,True,1.2041199826559248,lLN2P
5813039309,DM3,151.0,61.0,90.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,18.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,151.0,0.19205298013245034,0.007323026851098454,0.7323026851098454,True,True,0.0041410858640387165,True,1.2787536009528289,lLN2P
5813039309,DP1l,30.0,18.0,12.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,41.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,30.0,-0.2,0.016680227827502035,1.6680227827502034,True,True,-0.01246903615537983,True,1.6232492903979006,lLN2P
5813039309,DP1m,89.0,56.0,33.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,49.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,89.0,-0.25842696629213485,0.019934906427990236,1.9934906427990235,True,True,-0.020153636953024384,True,1.6989700043360187,lLN2P
5813039309,VL2a,179.0,90.0,89.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,100.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,179.0,-0.00558659217877095,0.04068348250610252,4.068348250610252,True,True,-0.001048933937488638,True,2.0043213737826426,lLN2P
5813039309,VL2p,50.0,24.0,26.0,5813039309_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,52.0,2458.0,5813039309_['lLN2P_b(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,50.0,0.04,0.02115541090317331,2.115541090317331,True,True,0.0033597262734696557,True,1.724275869600789,lLN2P
1639886198,DA1,50.0,23.0,27.0,1639886198_lLN2P_c(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,74.0,2096.0,1639886198_['lLN2P_c(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,50.0,0.08,0.035305343511450385,3.5305343511450387,True,True,0.012194432076400268,True,1.8750612633917,lLN2P
1639886198,DC1,35.0,18.0,17.0,1639886198_lLN2P_c(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,28.0,2096.0,1639886198_['lLN2P_c(Patchy)_R']_glomerular_PN_synapses.csv,lLN2P_c(Patchy)_R,lLN2P_c,lLN2P,lLN2P,35.0,-0.02857142857142857,0.013358778625954198,1.3358778625954197,True,True,-0.0012852274160253718,True,1.462397997898956,lLN2P
